Element 1: (1, (2, 2), ['.', 'F', '%', '.'], [(8, 2), (7, 10), (16, 10)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (2, 1))
Element 2: (1, (2, 1), ['.', '%', '', '.'], [(9, 2), (7, 11), (17, 10)], [False, True, False, False], 96, False, [True, False, False, True], 2028, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '.', '.'], [(9, 1), (8, 11), (18, 10)], [False, True, False, False], 94, False, [False, False, True, True], 3057, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '%'], [(10, 1), (9, 11), (18, 11)], [False, True, False, True], 92, False, [False, False, True, False], 3096, 'North', (4, 2))
Element 5: (1, (4, 2), ['.', '', '%', '.'], [(11, 1), (10, 11), (17, 11)], [False, False, True, False], 90, False, [True, False, False, True], 3135, 'East', (5, 2))
Element 6: (1, (5, 2), ['', '%', '.', '.'], [(12, 1), (11, 11), (16, 11)], [False, True, False, False], 88, False, [False, False, True, True], 3174, 'East', (6, 2))
Element 7: (1, (6, 2), ['', '%', '.', ''], [(13, 1), (12, 11), (16, 12)], [False, True, False, False], 86, False, [False, False, True, False], 3213, 'North', (6, 3))
Element 8: (1, (6, 3), ['.', '', '.', '.'], [(14, 1), (13, 11), (16, 13)], [False, False, False, False], 84, False, [True, False, True, True], 3252, 'East', (7, 3))
Element 9: (1, (7, 3), ['', '', '.', '%'], [(14, 2), (14, 11), (17, 13)], [False, False, False, True], 82, False, [False, False, True, False], 3291, 'North', (7, 4))
Element 10: (1, (7, 4), ['.', '', '.', '.'], [(15, 2), (15, 11), (18, 13)], [False, False, False, False], 80, False, [True, False, True, True], 3330, 'East', (8, 4))
Element 11: (1, (8, 4), ['', '%', '%', '.'], [(16, 2), (15, 12), (17, 13)], [False, True, True, False], 78, False, [False, False, False, True], 3359, 'East', (9, 4))
Element 12: (1, (9, 4), ['', '%', '.', '.'], [(16, 3), (14, 12), (16, 13)], [False, True, False, False], 76, False, [False, False, True, True], 3388, 'East', (10, 4))
Element 13: (1, (10, 4), ['', '.', '.', '%'], [(17, 3), (13, 12), (16, 12)], [False, False, False, True], 74, False, [False, True, True, False], 3417, 'North', (10, 5))
Element 14: (1, (10, 5), ['.', '', '.', '%'], [(17, 4), (12, 12), (15, 12)], [False, False, False, True], 72, False, [True, False, True, False], 3446, 'North', (10, 6))
Element 15: (1, (10, 6), ['.', '', 'F', '%'], [(18, 4), (12, 13), (15, 11)], [False, False, False, True], 70, False, [True, False, False, False], 4465, 'North', (10, 7))
Element 16: (1, (10, 7), ['F', '', '.', '%'], [(18, 5), (11, 13), (15, 10)], [False, False, False, True], 68, False, [False, False, True, False], 5494, 'West', (9, 7))
Element 17: (1, (9, 7), ['%', '.', '.', ''], [(18, 6), (10, 13), (15, 9)], [True, False, False, False], 66, False, [False, True, True, False], 6523, 'North', (9, 8))
Element 18: (1, (9, 8), ['.', '', '.', '.'], [(17, 6), (10, 12), (16, 9)], [False, False, False, False], 64, False, [True, False, True, True], 6562, 'East', (10, 8))
