Element 1: (0, (10, 1), ['F', '%', '.', '.'], [(2, 2), (6, 6), (11, 2)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (9, 1))
Element 2: (0, (9, 1), ['%', '%', '.', ''], [(2, 1), (6, 7), (12, 2)], [True, True, False, False], 96, False, [False, False, True, False], 2019, 'North', (9, 2))
Element 3: (0, (9, 2), ['.', '', '%', '.'], [(3, 1), (5, 7), (12, 3)], [False, False, True, False], 94, False, [True, False, False, True], 2058, 'East', (10, 2))
Element 4: (0, (10, 2), ['', '', '.', ''], [(4, 1), (5, 6), (13, 3)], [False, False, False, False], 92, False, [False, False, True, False], 2097, 'North', (10, 3))
Element 5: (0, (10, 3), ['%', '', '.', '.'], [(4, 2), (5, 5), (14, 3)], [True, False, False, False], 90, False, [False, False, True, True], 2136, 'East', (11, 3))
Element 6: (0, (11, 3), ['', '', '%', ''], [(5, 2), (6, 5), (14, 2)], [False, False, True, False], 88, False, [False, False, False, False], 2175, 'East', (12, 3))
Element 7: (0, (12, 3), ['', '', '%', ''], [(6, 2), (7, 5), (15, 2)], [False, False, True, False], 86, False, [False, False, False, False], 2204, 'East', (13, 3))
Element 8: (0, (13, 3), ['', '%', '%', ''], [(7, 2), (7, 4), (16, 2)], [False, True, True, False], 84, False, [False, False, False, False], 2233, 'East', (14, 3))
Element 9: (0, (14, 3), ['', '', '%', '%'], [(8, 2), (8, 4), (16, 3)], [False, False, True, True], 82, False, [False, False, False, False], 2262, 'South', (14, 2))
Element 10: (0, (14, 2), ['%', '.', '', ''], [(9, 2), (9, 4), (17, 3)], [True, False, False, False], 80, False, [False, True, False, False], 2281, 'South', (14, 1))
Element 11: (0, (14, 1), ['.', '%', '', '%'], [(10, 2), (10, 4), (17, 4)], [False, True, False, True], 78, False, [True, False, False, False], 2310, 'West', (13, 1))
Element 12: (0, (13, 1), ['.', '%', '%', ''], [(11, 2), (10, 5), (18, 4)], [False, True, True, False], 76, False, [True, False, False, False], 2339, 'West', (12, 1))
Element 13: (0, (12, 1), ['G', '%', '', ''], [(11, 1), (10, 6), (18, 5)], [False, True, False, False], 74, False, [False, False, False, False], 2378, 'North', (12, 2))
Element 14: (0, (12, 2), ['', 'G', '', '%'], [(12, 1), (10, 7), (18, 6)], [False, False, False, True], 72, False, [False, False, False, False], 3387, 'West', (11, 2))
Element 15: (0, (11, 2), ['', '', '', ''], [(13, 1), (9, 7), (17, 6)], [False, False, False, False], 70, False, [False, False, False, False], 4396, 'South', (11, 1))
Element 16: (0, (11, 1), ['', '%', '', ''], [(14, 1), (9, 8), (17, 5)], [False, True, False, False], 68, False, [False, False, False, False], 4415, 'North', (11, 2))
Element 17: (0, (11, 2), ['', '', '', ''], [(14, 2), (10, 8), (17, 6)], [False, False, False, False], 66, False, [False, False, False, False], 4424, 'East', (12, 2))
Element 18: (0, (12, 2), ['', '', '', '%'], [(15, 2), (11, 8), (16, 6)], [False, False, False, True], 64, False, [False, False, False, False], 4443, 'South', (12, 1))
Element 19: (0, (12, 1), ['', '%', '', ''], [(16, 2), (11, 9), (16, 7)], [False, True, False, False], 62, False, [False, False, False, False], 4462, 'East', (13, 1))
Element 20: (0, (13, 1), ['', '%', '%', ''], [(16, 3), (12, 9), (16, 8)], [False, True, True, False], 60, False, [False, False, False, False], 4481, 'East', (14, 1))
Element 21: (0, (14, 1), ['', '%', '', '%'], [(16, 4), (13, 9), (17, 8)], [False, True, False, True], 58, False, [False, False, False, False], 4510, 'North', (14, 2))
Element 22: (0, (14, 2), ['%', '', '', ''], [(15, 4), (13, 10), (18, 8)], [True, False, False, False], 56, False, [False, False, False, False], 4539, 'East', (15, 2))
Element 23: (0, (15, 2), ['', '%', '%', ''], [(15, 5), (14, 10), (18, 9)], [False, True, True, False], 54, False, [False, False, False, False], 4568, 'East', (16, 2))
Element 24: (0, (16, 2), ['', '%', '', '%'], [(15, 6), (15, 10), (18, 10)], [False, True, False, True], 52, False, [False, False, False, False], 4597, 'North', (16, 3))
Element 25: (0, (16, 3), ['%', '', '', ''], [(15, 7), (16, 10), (18, 11)], [True, False, False, False], 50, False, [False, False, False, False], 4626, 'East', (17, 3))
Element 26: (0, (17, 3), ['', '%', '', '%'], [(15, 8), (17, 10), (17, 11)], [False, True, False, True], 48, False, [False, False, False, False], 4655, 'North', (17, 4))
Element 27: (0, (17, 4), ['', '', '', ''], [(15, 9), (17, 9), (16, 11)], [False, False, False, False], 46, False, [False, False, False, False], 4684, 'East', (18, 4))
Element 28: (0, (18, 4), ['', '%', '', '%'], [(16, 9), (18, 9), (16, 12)], [False, True, False, True], 44, False, [False, False, False, False], 4703, 'North', (18, 5))
Element 29: (0, (18, 5), ['', '', '', '%'], [(17, 9), (18, 10), (16, 13)], [False, False, False, True], 42, False, [False, False, False, False], 4712, 'North', (18, 6))
Element 30: (0, (18, 6), ['', '', '%', '%'], [(18, 9), (18, 11), (17, 13)], [False, False, True, True], 40, False, [False, False, False, False], 4721, 'West', (17, 6))
Element 31: (0, (17, 6), ['', '', '%', ''], [(18, 10), (17, 11), (18, 13)], [False, False, True, False], 38, False, [False, False, False, False], 4730, 'South', (17, 5))
Element 32: (0, (17, 5), ['%', '', '', ''], [(18, 11), (16, 11), (17, 13)], [True, False, False, False], 36, False, [False, False, False, False], 4729, 'North', (17, 6))
Element 33: (0, (17, 6), ['', '', '%', ''], [(17, 11), (15, 11), (16, 13)], [False, False, True, False], 34, False, [False, False, False, False], 4738, 'West', (16, 6))
Element 34: (0, (16, 6), ['', '%', '', ''], [(17, 10), (15, 12), (16, 12)], [False, True, False, False], 32, False, [False, False, False, False], 4747, 'North', (16, 7))
Element 35: (0, (16, 7), ['', '', '', '%'], [(16, 10), (14, 12), (15, 12)], [False, False, False, True], 30, False, [False, False, False, False], 4756, 'North', (16, 8))
Element 36: (0, (16, 8), ['', '', '', ''], [(16, 11), (14, 11), (15, 11)], [False, False, False, False], 28, False, [False, False, False, False], 4765, 'East', (17, 8))
