Element 1: (3, (18, 13), ['.', '%', '%', '%'], [(17, 9), (14, 5), (18, 11)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 13))
Element 2: (3, (17, 13), ['.', '%', '%', ''], [(18, 9), (15, 5), (17, 11)], [False, True, True, False], 96, False, [True, False, False, False], 68, 'West', (16, 13))
Element 3: (3, (16, 13), ['%', '.', '%', ''], [(18, 8), (15, 6), (17, 10)], [True, False, True, False], 94, False, [False, True, False, False], 107, 'South', (16, 12))
Element 4: (3, (16, 12), ['.', '.', '', '%'], [(17, 8), (16, 6), (16, 10)], [False, False, False, True], 92, False, [True, True, False, False], 146, 'South', (16, 11))
Element 5: (3, (16, 11), ['.', '', '', ''], [(16, 8), (17, 6), (15, 10)], [False, False, False, False], 90, False, [True, False, False, False], 185, 'West', (15, 11))
Element 6: (3, (15, 11), ['.', '', '.', ''], [(16, 7), (18, 6), (15, 9)], [False, False, False, False], 88, False, [True, False, True, False], 224, 'North', (15, 12))
Element 7: (3, (15, 12), ['.', '', '%', ''], [(15, 7), (18, 5), (15, 8)], [False, False, True, False], 86, False, [True, False, False, False], 263, 'West', (14, 12))
Element 8: (3, (14, 12), ['.', '.', '%', ''], [(14, 7), (18, 4), (14, 8)], [False, False, True, False], 84, False, [True, True, False, False], 302, 'South', (14, 11))
Element 9: (3, (14, 11), ['.', '.', '', ''], [(14, 6), (17, 4), (13, 8)], [False, False, False, False], 82, False, [True, True, False, False], 341, 'South', (14, 10))
Element 10: (3, (14, 10), ['.', '%', '', ''], [(13, 6), (17, 5), (13, 9)], [False, True, False, False], 80, False, [True, False, False, False], 380, 'West', (13, 10))
Element 11: (3, (13, 10), ['.', '', '.', ''], [(13, 7), (17, 4), (12, 9)], [False, False, False, False], 78, False, [True, False, True, False], 409, 'North', (13, 11))
Element 12: (3, (13, 11), ['.', '', '.', ''], [(12, 7), (17, 3), (12, 10)], [False, False, False, False], 76, False, [True, False, True, False], 448, 'North', (13, 12))
Element 13: (3, (13, 12), ['.', '', '%', ''], [(12, 6), (16, 3), (12, 11)], [False, False, True, False], 74, False, [True, False, False, False], 487, 'West', (12, 12))
Element 14: (3, (12, 12), ['%', '', 'F', ''], [(12, 5), (16, 4), (11, 11)], [True, False, False, False], 72, False, [False, False, False, False], 526, 'North', (12, 13))
Element 15: (3, (12, 13), ['.', '', '%', '%'], [(13, 5), (15, 4), (11, 10)], [False, False, True, True], 70, False, [True, False, False, False], 1545, 'West', (11, 13))
Element 16: (3, (11, 13), ['.', '%', '%', ''], [(14, 5), (16, 4), (11, 9)], [False, True, True, False], 68, False, [True, False, False, False], 1564, 'West', (10, 13))
Element 17: (3, (10, 13), ['%', '.', '%', ''], [(15, 5), (16, 3), (11, 8)], [True, False, True, False], 66, False, [False, True, False, False], 1583, 'South', (10, 12))
Element 18: (3, (10, 12), ['.', '.', '', '%'], [(15, 6), (16, 2), (10, 8)], [False, False, False, True], 64, False, [True, True, False, False], 1612, 'South', (10, 11))
Element 19: (3, (10, 11), ['.', '.', '', ''], [(16, 6), (15, 2), (10, 7)], [False, False, False, False], 62, False, [True, True, False, False], 2631, 'South', (10, 10))
Element 20: (3, (10, 10), ['.', '%', '', ''], [(17, 6), (14, 2), (9, 7)], [False, True, False, False], 60, False, [True, False, False, False], 3650, 'West', (9, 10))
Element 21: (3, (9, 10), ['.', '.', '.', ''], [(18, 6), (14, 3), (9, 8)], [False, False, False, False], 58, False, [True, True, True, False], 3679, 'North', (9, 11))
Element 22: (3, (9, 11), ['.', '', '.', ''], [(18, 5), (13, 3), (9, 9)], [False, False, False, False], 56, False, [True, False, True, False], 3708, 'North', (9, 12))
Element 23: (3, (9, 12), ['%', '', '%', ''], [(18, 4), (12, 3), (8, 9)], [True, False, True, False], 54, False, [False, False, False, False], 3737, 'South', (9, 11))
Element 24: (3, (9, 11), ['.', '', '', ''], [(17, 4), (12, 2), (7, 9)], [False, False, False, False], 52, False, [True, False, False, False], 4746, 'West', (8, 11))
Element 25: (3, (8, 11), ['F', '.', '%', ''], [(17, 5), (12, 1), (6, 9)], [False, False, True, False], 50, False, [False, True, False, False], 5765, 'West', (7, 11))
Element 26: (3, (7, 11), ['.', '.', '%', ''], [(17, 4), (13, 1), (6, 10)], [False, False, True, False], 48, False, [True, True, False, False], 6784, 'South', (7, 10))
Element 27: (3, (7, 10), ['', '', '', '.'], [(17, 3), (14, 1), (6, 11)], [False, False, False, False], 46, False, [False, False, False, True], 6813, 'East', (8, 10))
Element 28: (3, (8, 10), ['', '', '', ''], [(16, 3), (13, 1), (5, 11)], [False, False, False, False], 44, False, [False, False, False, False], 6832, 'South', (8, 9))
Element 29: (3, (8, 9), ['', '.', '', ''], [(16, 4), (12, 1), (5, 10)], [False, False, False, False], 42, False, [False, True, False, False], 6841, 'South', (8, 8))
Element 30: (3, (8, 8), ['%', '%', '', ''], [(15, 4), (11, 1), (5, 9)], [True, True, False, False], 40, False, [False, False, False, False], 6870, 'East', (9, 8))
Element 31: (3, (9, 8), ['', '', '', ''], [(16, 4), (11, 2), (4, 9)], [False, False, False, False], 38, False, [False, False, False, False], 6889, 'East', (10, 8))
Element 32: (3, (10, 8), ['', '', '%', ''], [(16, 3), (11, 3), (4, 10)], [False, False, True, False], 36, False, [False, False, False, False], 6908, 'East', (11, 8))
Element 33: (3, (11, 8), ['', '%', '', '%'], [(16, 2), (10, 3), (3, 10)], [False, True, False, True], 34, False, [False, False, False, False], 6927, 'North', (11, 9))
Element 34: (3, (11, 9), ['%', '', '', ''], [(15, 2), (10, 4), (3, 11)], [True, False, False, False], 32, False, [False, False, False, False], 6946, 'East', (12, 9))
Element 35: (3, (12, 9), ['', '%', '', ''], [(14, 2), (10, 5), (3, 12)], [False, True, False, False], 30, False, [False, False, False, False], 6965, 'East', (13, 9))
Element 36: (3, (13, 9), ['', '', '', '%'], [(14, 3), (10, 6), (3, 13)], [False, False, False, True], 28, False, [False, False, False, False], 6984, 'South', (13, 8))
Element 37: (3, (13, 8), ['%', '', '', ''], [(13, 3), (9, 6), (4, 13)], [True, False, False, False], 26, False, [False, False, False, False], 7993, 'East', (14, 8))
Element 38: (3, (14, 8), ['', '', '%', ''], [(12, 3), (9, 5), (5, 13)], [False, False, True, False], 24, False, [False, False, False, False], 9002, 'East', (15, 8))
Element 39: (3, (15, 8), ['', '', '', ''], [(12, 2), (9, 4), (6, 13)], [False, False, False, False], 22, False, [False, False, False, False], 9021, 'East', (16, 8))
Element 40: (3, (16, 8), ['', '', '', ''], [(12, 1), (8, 4), (7, 13)], [False, False, False, False], 20, False, [False, False, False, False], 9040, 'East', (17, 8))
Element 41: (3, (17, 8), ['', '%', '', ''], [(13, 1), (7, 4), (6, 13)], [False, True, False, False], 18, False, [False, False, False, False], 9049, 'East', (18, 8))
Element 42: (3, (18, 8), ['', '%', '', '%'], [(14, 1), (7, 5), (5, 13)], [False, True, False, True], 16, False, [False, False, False, False], 9058, 'North', (18, 9))
Element 43: (3, (18, 9), ['', '', '', '%'], [(13, 1), (6, 5), (4, 13)], [False, False, False, True], 14, False, [False, False, False, False], 9067, 'North', (18, 10))
Element 44: (3, (18, 10), ['', '', '', '%'], [(12, 1), (6, 6), (3, 13)], [False, False, False, True], 12, False, [False, False, False, False], 9076, 'North', (18, 11))
Element 45: (3, (18, 11), ['', '', '%', '%'], [(11, 1), (6, 7), (2, 13)], [False, False, True, True], 10, False, [False, False, False, False], 9095, 'West', (17, 11))
Element 46: (3, (17, 11), ['', '', '%', ''], [(10, 1), (5, 7), (2, 12)], [False, False, True, False], 8, False, [False, False, False, False], 9124, 'South', (17, 10))
Element 47: (3, (17, 10), ['', '', '', ''], [(9, 1), (5, 6), (2, 11)], [False, False, False, False], 6, False, [False, False, False, False], 10143, 'South', (17, 9))
Element 48: (3, (17, 9), ['', '', '', ''], [(9, 2), (5, 5), (2, 10)], [False, False, False, False], 4, False, [False, False, False, False], 10172, 'West', (16, 9))
Element 49: (3, (16, 9), ['', '', '', ''], [(10, 2), (5, 4), (1, 10)], [False, False, False, False], 2, False, [False, False, False, False], 10201, 'North', (16, 10))
Element 50: (3, (16, 10), ['', '', '', ''], [(10, 2), (5, 4), (1, 10)], [False, False, False, False], 0, False, [False, False, False, False], 10200, 'Stop', (16, 10))
Element 51: #0#
