Element 1: (2, (2, 11), ['.', 'G', '.', '.'], [(10, 5), (2, 10), (14, 10)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'East', (3, 11))
Element 15: (2, (1, 12), ['%', '.', '%', ''], [(15, 12), (12, 12), (16, 12)], [True, False, True, False], 70, False, [False, True, False, False], 6435, 'South', (1, 11))
Element 16: (2, (1, 11), ['%', '', '', ''], [(14, 12), (12, 13), (16, 11)], [True, False, False, False], 68, False, [False, False, False, False], 7454, 'South', (1, 10))
Element 17: (2, (1, 10), ['%', '%', '', ''], [(13, 12), (11, 13), (16, 12)], [True, True, False, False], 66, False, [False, False, False, False], 7473, 'East', (2, 10))
Element 18: (2, (2, 10), ['', '%', '', ''], [(12, 12), (10, 13), (16, 11)], [False, True, False, False], 64, False, [False, False, False, False], 7482, 'East', (3, 10))
Element 19: (2, (3, 10), ['', '%', '', ''], [(12, 13), (10, 12), (15, 11)], [False, True, False, False], 62, False, [False, False, False, False], 7491, 'East', (4, 10))
Element 20: (2, (4, 10), ['', '.', '%', ''], [(11, 13), (10, 11), (15, 12)], [False, False, True, False], 60, False, [False, True, False, False], 7500, 'South', (4, 9))
Element 21: (2, (4, 9), ['%', '%', '', '.'], [(10, 13), (11, 11), (14, 12)], [True, True, False, False], 58, False, [False, False, False, True], 7519, 'East', (5, 9))
Element 22: (2, (5, 9), ['', '%', '', ''], [(10, 12), (10, 11), (14, 11)], [False, True, False, False], 56, False, [False, False, False, False], 7528, 'East', (6, 9))
Element 23: (2, (6, 9), ['', '%', '', ''], [(9, 12), (9, 11), (13, 11)], [False, True, False, False], 54, False, [False, False, False, False], 7547, 'East', (7, 9))
Element 24: (2, (7, 9), ['', '%', '.', ''], [(10, 12), (8, 11), (13, 12)], [False, True, False, False], 52, False, [False, False, True, False], 7556, 'North', (7, 10))
Element 25: (2, (7, 10), ['', '', 'G', '.'], [(10, 13), (7, 11), (12, 12)], [False, False, False, False], 50, False, [False, False, False, True], 8565, 'East', (8, 10))
Element 26: (2, (8, 10), ['', '', '', ''], [(11, 13), (6, 11), (12, 13)], [False, False, False, False], 48, False, [False, False, False, False], 8584, 'East', (9, 10))
Element 27: (2, (9, 10), ['', '', '', ''], [(12, 13), (5, 11), (12, 12)], [False, False, False, False], 46, False, [False, False, False, False], 8593, 'East', (10, 10))
Element 28: (2, (10, 10), ['', '%', '', ''], [(12, 12), (6, 11), (12, 11)], [False, True, False, False], 44, False, [False, False, False, False], 8592, 'East', (11, 10))
Element 29: (2, (11, 10), ['', '', '', 'G'], [(12, 11), (7, 11), (12, 10)], [False, False, False, False], 42, False, [False, False, False, False], 8591, 'North', (11, 11))
Element 30: (2, (11, 11), ['', '', '%', ''], [(12, 10), (7, 10), (13, 10)], [False, False, True, False], 40, False, [False, False, False, False], 8590, 'East', (12, 11))
Element 31: (2, (12, 11), ['', '', '', ''], [(11, 10), (8, 10), (13, 9)], [False, False, False, False], 38, False, [False, False, False, False], 8589, 'East', (13, 11))
Element 32: (2, (13, 11), ['', '', '', ''], [(11, 11), (7, 10), (13, 8)], [False, False, False, False], 36, False, [False, False, False, False], 8598, 'East', (14, 11))
Element 33: (2, (14, 11), ['', '', '', ''], [(10, 11), (7, 11), (14, 8)], [False, False, False, False], 34, False, [False, False, False, False], 8607, 'East', (15, 11))
Element 34: (2, (15, 11), ['', '', '', ''], [(10, 10), (8, 11), (15, 8)], [False, False, False, False], 32, False, [False, False, False, False], 8616, 'East', (16, 11))
Element 35: (2, (16, 11), ['', '', '', ''], [(9, 10), (8, 10), (16, 8)], [False, False, False, False], 30, False, [False, False, False, False], 8625, 'East', (17, 11))
Element 36: (2, (17, 11), ['', '', '%', ''], [(9, 11), (8, 11), (17, 8)], [False, False, True, False], 28, False, [False, False, False, False], 8634, 'East', (18, 11))
Element 37: (2, (18, 11), ['', '', '%', '%'], [(9, 10), (9, 11), (18, 8)], [False, False, True, True], 26, False, [False, False, False, False], 8643, 'South', (18, 10))
Element 38: (2, (18, 10), ['', 'G', '', '%'], [(9, 9), (9, 12), (18, 9)], [False, False, False, True], 24, False, [False, False, False, False], 8652, 'West', (17, 10))
Element 39: (2, (17, 10), ['', 'G', '', ''], [(8, 9), (9, 11), (17, 9)], [False, False, False, False], 22, False, [False, False, False, False], 8661, 'West', (16, 10))
Element 40: (2, (16, 10), ['', 'G', '', ''], [(8, 8), (10, 11), (16, 9)], [False, False, False, False], 20, False, [False, False, False, False], 8680, 'West', (15, 10))
Element 41: (2, (15, 10), ['', 'G', '', ''], [(8, 9), (10, 12), (15, 9)], [False, False, False, False], 18, False, [False, False, False, False], 8689, 'West', (14, 10))
Element 42: (2, (14, 10), ['', '%', '', ''], [(8, 10), (9, 12), (16, 9)], [False, True, False, False], 16, False, [False, False, False, False], 8688, 'West', (13, 10))
Element 43: (2, (13, 10), ['', '', '', ''], [(8, 11), (10, 12), (17, 9)], [False, False, False, False], 14, False, [False, False, False, False], 8687, 'South', (13, 9))
Element 44: (2, (13, 9), ['', '', '', '%'], [(7, 11), (10, 13), (18, 9)], [False, False, False, True], 12, False, [False, False, False, False], 8686, 'South', (13, 8))
Element 45: (2, (13, 8), ['%', '.', '', ''], [(7, 10), (11, 13), (18, 8)], [True, False, False, False], 10, False, [False, True, False, False], 8685, 'South', (13, 7))
Element 46: (2, (13, 7), ['.', '.', '', '.'], [(7, 9), (12, 13), (17, 8)], [False, False, False, False], 8, False, [True, True, False, True], 8694, 'East', (14, 7))
Element 47: (2, (14, 7), ['', '.', '', '.'], [(6, 9), (12, 12), (17, 9)], [False, False, False, False], 6, False, [False, True, False, True], 8703, 'East', (15, 7))
Element 48: (2, (15, 7), ['', '.', '', '.'], [(6, 10), (13, 12), (17, 8)], [False, False, False, False], 4, False, [False, True, False, True], 8712, 'East', (16, 7))
Element 49: (2, (16, 7), ['', '.', 'G', '%'], [(6, 11), (14, 12), (16, 8)], [False, False, False, True], 2, False, [False, True, False, False], 8721, 'South', (16, 6))
Element 50: (2, (16, 6), ['.', '%', '', '.'], [(6, 11), (14, 12), (16, 9)], [False, True, False, False], 0, False, [True, False, False, True], 8730, 'Stop', (16, 6))
Element 51: #0#
