Element 1: (1, (2, 2), ['.', 'F', '%', '.'], [(10, 12), (4, 6), (11, 13)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (2, 1))
Element 17: (1, (14, 2), ['%', '', '.', '.'], [(16, 8), (9, 7), (17, 9)], [True, False, False, False], 66, False, [False, False, True, True], 5493, 'East', (15, 2))
Element 18: (1, (15, 2), ['', '%', '%', '.'], [(16, 7), (9, 8), (16, 9)], [False, True, True, False], 64, False, [False, False, False, True], 5532, 'East', (16, 2))
Element 19: (1, (16, 2), ['', '%', '.', '%'], [(16, 6), (10, 8), (15, 9)], [False, True, False, True], 62, False, [False, False, True, False], 5571, 'North', (16, 3))
Element 20: (1, (16, 3), ['%', '', '.', '.'], [(17, 6), (11, 8), (15, 10)], [True, False, False, False], 60, False, [False, False, True, True], 5610, 'East', (17, 3))
Element 21: (1, (17, 3), ['', '%', '.', '%'], [(18, 6), (11, 9), (14, 10)], [False, True, False, True], 58, False, [False, False, True, False], 5649, 'North', (17, 4))
Element 22: (1, (17, 4), ['.', '', '.', '.'], [(18, 5), (12, 9), (13, 10)], [False, False, False, False], 56, False, [True, False, True, True], 5688, 'East', (18, 4))
Element 23: (1, (18, 4), ['', '%', '', '%'], [(17, 5), (13, 9), (12, 10)], [False, True, False, True], 54, False, [False, False, False, False], 5727, 'North', (18, 5))
Element 24: (1, (18, 5), ['', '', '', '%'], [(17, 4), (13, 8), (11, 10)], [False, False, False, True], 52, False, [False, False, False, False], 5746, 'North', (18, 6))
Element 25: (1, (18, 6), ['', '', '%', '%'], [(16, 4), (14, 8), (11, 11)], [False, False, True, True], 50, False, [False, False, False, False], 5775, 'West', (17, 6))
Element 26: (1, (17, 6), ['', '', '%', ''], [(15, 4), (15, 8), (10, 11)], [False, False, True, False], 48, False, [False, False, False, False], 5804, 'South', (17, 5))
Element 27: (1, (17, 5), ['%', '', '', ''], [(15, 5), (15, 7), (10, 10)], [True, False, False, False], 46, False, [False, False, False, False], 5833, 'North', (17, 6))
Element 28: (1, (17, 6), ['', '', '%', ''], [(14, 5), (15, 6), (9, 10)], [False, False, True, False], 44, False, [False, False, False, False], 5862, 'West', (16, 6))
Element 29: (1, (16, 6), ['', '%', '', ''], [(13, 5), (14, 6), (9, 11)], [False, True, False, False], 42, False, [False, False, False, False], 5891, 'North', (16, 7))
Element 30: (1, (16, 7), ['', '', '', '%'], [(13, 6), (14, 7), (8, 11)], [False, False, False, True], 40, False, [False, False, False, False], 5920, 'North', (16, 8))
Element 31: (1, (16, 8), ['', '', '', ''], [(12, 6), (13, 7), (7, 11)], [False, False, False, False], 38, False, [False, False, False, False], 6939, 'East', (17, 8))
Element 32: (1, (17, 8), ['', '%', '', ''], [(12, 5), (12, 7), (7, 10)], [False, True, False, False], 36, False, [False, False, False, False], 6968, 'East', (18, 8))
Element 33: (1, (18, 8), ['', '%', '', '%'], [(13, 5), (12, 6), (7, 9)], [False, True, False, True], 34, False, [False, False, False, False], 7967, 'North', (18, 9))
Element 34: (1, (18, 9), ['', '', '', '%'], [(12, 5), (13, 6), (6, 9)], [False, False, False, True], 32, False, [False, False, False, False], 8966, 'North', (18, 10))
Element 35: (1, (18, 10), ['', '', '', '%'], [(12, 6), (13, 5), (6, 10)], [False, False, False, True], 30, False, [False, False, False, False], 8975, 'North', (18, 11))
Element 36: (1, (18, 11), ['', '', '%', '%'], [(13, 6), (14, 5), (6, 11)], [False, False, True, True], 28, False, [False, False, False, False], 8984, 'West', (17, 11))
Element 37: (1, (17, 11), ['', '', '%', ''], [(13, 5), (15, 5), (5, 11)], [False, False, True, False], 26, False, [False, False, False, False], 8993, 'South', (17, 10))
Element 38: (1, (17, 10), ['', '', '', ''], [(12, 5), (15, 4), (5, 10)], [False, False, False, False], 24, False, [False, False, False, False], 9002, 'South', (17, 9))
Element 39: (1, (17, 9), ['', '', '', ''], [(13, 5), (16, 4), (5, 9)], [False, False, False, False], 22, False, [False, False, False, False], 9011, 'West', (16, 9))
Element 40: (1, (16, 9), ['', '', '', ''], [(14, 5), (17, 4), (4, 9)], [False, False, False, False], 20, False, [False, False, False, False], 9020, 'North', (16, 10))
Element 41: (1, (16, 10), ['', '', '', ''], [(15, 5), (18, 4), (4, 10)], [False, False, False, False], 18, False, [False, False, False, False], 9029, 'North', (16, 11))
Element 42: (1, (16, 11), ['', '', '', ''], [(15, 4), (18, 5), (3, 10)], [False, False, False, False], 16, False, [False, False, False, False], 9038, 'North', (16, 12))
Element 43: (1, (16, 12), ['', '', '', '%'], [(16, 4), (18, 6), (3, 11)], [False, False, False, True], 14, False, [False, False, False, False], 9047, 'North', (16, 13))
Element 44: (1, (16, 13), ['%', '', '%', ''], [(16, 3), (17, 6), (3, 12)], [True, False, True, False], 12, False, [False, False, False, False], 9056, 'East', (17, 13))
Element 45: (1, (17, 13), ['', '%', '%', ''], [(17, 3), (17, 5), (3, 13)], [False, True, True, False], 10, False, [False, False, False, False], 9065, 'East', (18, 13))
Element 46: (1, (18, 13), ['', '%', '%', '%'], [(16, 3), (17, 6), (4, 13)], [False, True, True, True], 8, False, [False, False, False, False], 10064, 'West', (17, 13))
Element 47: (1, (17, 13), ['', '%', '%', ''], [(16, 2), (16, 6), (5, 13)], [False, True, True, False], 6, False, [False, False, False, False], 11063, 'West', (16, 13))
Element 48: (1, (16, 13), ['%', '', '%', ''], [(15, 2), (16, 7), (6, 13)], [True, False, True, False], 4, False, [False, False, False, False], 11072, 'South', (16, 12))
Element 49: (1, (16, 12), ['', '', '', '%'], [(14, 2), (16, 8), (7, 13)], [False, False, False, True], 2, False, [False, False, False, False], 11081, 'West', (15, 12))
Element 50: (1, (15, 12), ['', '', '%', ''], [(14, 2), (17, 8), (6, 13)], [False, False, True, False], 0, False, [False, False, False, False], 11080, 'Stop', (15, 12))
Element 51: #0#
