Element 1: (0, (18, 4), ['.', '%', '.', '%'], [(11, 10), (12, 3), (12, 7)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (18, 5))
Element 2: (0, (18, 5), ['.', '', '.', '%'], [(12, 10), (13, 3), (13, 7)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (18, 6))
Element 3: (0, (18, 6), ['.', '', '%', '%'], [(13, 10), (14, 3), (14, 7)], [False, False, True, True], 94, False, [True, False, False, False], 78, 'West', (17, 6))
Element 4: (0, (17, 6), ['.', '.', '%', ''], [(14, 10), (14, 2), (15, 7)], [False, False, True, False], 92, False, [True, True, False, False], 117, 'South', (17, 5))
Element 5: (0, (17, 5), ['%', '.', '', ''], [(15, 10), (15, 2), (16, 7)], [True, False, False, False], 90, False, [False, True, False, False], 156, 'South', (17, 4))
Element 6: (0, (17, 4), ['.', '.', '', ''], [(16, 10), (16, 2), (16, 8)], [False, False, False, False], 88, False, [True, True, False, False], 195, 'South', (17, 3))
Element 7: (0, (17, 3), ['G', '%', '', '%'], [(17, 10), (16, 3), (17, 8)], [False, True, False, True], 86, False, [False, False, False, False], 234, 'North', (17, 4))
Element 8: (0, (17, 4), ['G', '', '', ''], [(18, 10), (16, 4), (18, 8)], [False, False, False, False], 84, False, [False, False, False, False], 263, 'South', (17, 3))
Element 9: (0, (17, 3), ['', '%', '', '%'], [(18, 11), (15, 4), (18, 9)], [False, True, False, True], 82, False, [False, False, False, False], 292, 'North', (17, 4))
Element 10: (0, (17, 4), ['', '', '', ''], [(17, 11), (15, 5), (17, 9)], [False, False, False, False], 80, False, [False, False, False, False], 321, 'North', (17, 5))
Element 11: (0, (17, 5), ['%', '', '', ''], [(16, 11), (15, 6), (16, 9)], [True, False, False, False], 78, False, [False, False, False, False], 350, 'North', (17, 6))
Element 12: (0, (17, 6), ['G', '', '%', ''], [(16, 12), (16, 6), (15, 9)], [False, False, True, False], 76, False, [False, False, False, False], 379, 'South', (17, 5))
Element 13: (0, (17, 5), ['%', '', 'G', ''], [(16, 13), (17, 6), (15, 8)], [True, False, False, False], 74, False, [False, False, False, False], 398, 'South', (17, 4))
Element 14: (0, (17, 4), ['', '', '', ''], [(17, 13), (18, 6), (14, 8)], [False, False, False, False], 72, False, [False, False, False, False], 417, 'West', (16, 4))
Element 15: (0, (16, 4), ['', '', '%', ''], [(18, 13), (18, 5), (13, 8)], [False, False, True, False], 70, False, [False, False, False, False], 436, 'South', (16, 3))
Element 16: (0, (16, 3), ['%', '', '', ''], [(17, 13), (18, 4), (13, 9)], [True, False, False, False], 68, False, [False, False, False, False], 445, 'South', (16, 2))
Element 17: (0, (16, 2), ['', '%', '', '%'], [(16, 13), (17, 4), (12, 9)], [False, True, False, True], 66, False, [False, False, False, False], 454, 'West', (15, 2))
Element 18: (0, (15, 2), ['', '%', '%', ''], [(16, 12), (17, 5), (11, 9)], [False, True, True, False], 64, False, [False, False, False, False], 463, 'West', (14, 2))
Element 19: (0, (14, 2), ['%', '.', '', ''], [(15, 12), (17, 4), (11, 8)], [True, False, False, False], 62, False, [False, True, False, False], 482, 'South', (14, 1))
Element 20: (0, (14, 1), ['.', '%', '', '%'], [(15, 11), (17, 3), (10, 8)], [False, True, False, True], 60, False, [True, False, False, False], 511, 'West', (13, 1))
Element 21: (0, (13, 1), ['.', '%', '%', ''], [(14, 11), (17, 4), (10, 7)], [False, True, True, False], 58, False, [True, False, False, False], 1530, 'West', (12, 1))
Element 22: (0, (12, 1), ['.', '%', '.', ''], [(14, 12), (18, 4), (9, 7)], [False, True, False, False], 56, False, [True, False, True, False], 2549, 'North', (12, 2))
Element 23: (0, (12, 2), ['.', '', '', '%'], [(13, 12), (18, 5), (9, 8)], [False, False, False, True], 54, False, [True, False, False, False], 2578, 'West', (11, 2))
Element 24: (0, (11, 2), ['.', '.', '.', ''], [(13, 11), (17, 5), (9, 9)], [False, False, False, False], 52, False, [True, True, True, False], 2607, 'North', (11, 3))
Element 25: (0, (11, 3), ['.', '', '%', ''], [(12, 11), (18, 5), (9, 10)], [False, False, True, False], 50, False, [True, False, False, False], 2636, 'West', (10, 3))
