Element 1: (3, (11, 8), ['.', '%', '.', '%'], [(16, 6), (2, 6), (7, 11)], [False, True, False, True], 98, False, [True, False, True, False], 1019, 'North', (11, 9))
Element 2: (3, (11, 9), ['%', '', '.', '.'], [(17, 6), (3, 6), (7, 10)], [True, False, False, False], 96, False, [False, False, True, True], 1058, 'East', (12, 9))
Element 3: (3, (12, 9), ['', '%', '.', '.'], [(18, 6), (4, 6), (7, 9)], [False, True, False, False], 94, False, [False, False, True, True], 2087, 'East', (13, 9))
Element 4: (3, (13, 9), ['', '.', '.', '%'], [(18, 5), (5, 6), (6, 9)], [False, False, False, True], 92, False, [False, True, True, False], 3116, 'North', (13, 10))
Element 5: (3, (13, 10), ['.', '', '.', '.'], [(18, 4), (6, 6), (6, 10)], [False, False, False, False], 90, False, [True, False, True, True], 3155, 'East', (14, 10))
Element 6: (3, (14, 10), ['', '%', '.', '.'], [(17, 4), (6, 7), (6, 11)], [False, True, False, False], 88, False, [False, False, True, True], 3194, 'East', (15, 10))
Element 7: (3, (15, 10), ['', '.', '.', '.'], [(17, 5), (5, 7), (5, 11)], [False, False, False, False], 86, False, [False, True, True, True], 3233, 'East', (16, 10))
Element 8: (3, (16, 10), ['', '.', '.', '.'], [(17, 4), (6, 7), (5, 10)], [False, False, False, False], 84, False, [False, True, True, True], 3252, 'East', (17, 10))
Element 9: (3, (17, 10), ['', '.', '.', '.'], [(17, 3), (6, 6), (5, 9)], [False, False, False, False], 82, False, [False, True, True, True], 3281, 'East', (18, 10))
Element 10: (3, (18, 10), ['', '.', '.', '%'], [(16, 3), (6, 5), (4, 9)], [False, False, False, True], 80, False, [False, True, True, False], 3320, 'North', (18, 11))
Element 11: (3, (18, 11), ['.', '', '%', '%'], [(16, 4), (7, 5), (4, 10)], [False, False, True, True], 78, False, [True, False, False, False], 3359, 'West', (17, 11))
Element 12: (3, (17, 11), ['.', '', '%', ''], [(15, 4), (7, 4), (3, 10)], [False, False, True, False], 76, False, [True, False, False, False], 3398, 'West', (16, 11))
Element 13: (3, (16, 11), ['.', '', '.', ''], [(15, 5), (8, 4), (3, 11)], [False, False, False, False], 74, False, [True, False, True, False], 3437, 'North', (16, 12))
Element 14: (3, (16, 12), ['.', '', '.', '%'], [(14, 5), (9, 4), (3, 12)], [False, False, False, True], 72, False, [True, False, True, False], 3476, 'North', (16, 13))
Element 15: (3, (16, 13), ['%', '', '%', '.'], [(14, 6), (10, 4), (3, 13)], [True, False, True, False], 70, False, [False, False, False, True], 3515, 'East', (17, 13))
Element 16: (3, (17, 13), ['', '%', '%', '.'], [(14, 7), (10, 5), (4, 13)], [False, True, True, False], 68, False, [False, False, False, True], 4544, 'East', (18, 13))
Element 17: (3, (18, 13), ['', '%', '%', '%'], [(15, 7), (10, 6), (5, 13)], [False, True, True, True], 66, False, [False, False, False, False], 5573, 'West', (17, 13))
Element 18: (3, (17, 13), ['', '%', '%', ''], [(16, 7), (10, 7), (6, 13)], [False, True, True, False], 64, False, [False, False, False, False], 6592, 'West', (16, 13))
Element 19: (3, (16, 13), ['%', '', '%', ''], [(16, 8), (9, 7), (7, 13)], [True, False, True, False], 62, False, [False, False, False, False], 7611, 'South', (16, 12))
Element 20: (3, (16, 12), ['.', '', '', '%'], [(17, 8), (9, 8), (6, 13)], [False, False, False, True], 60, False, [True, False, False, False], 7630, 'West', (15, 12))
Element 21: (3, (15, 12), ['.', '.', '%', ''], [(18, 8), (10, 8), (5, 13)], [False, False, True, False], 58, False, [True, True, False, False], 7659, 'South', (15, 11))
Element 22: (3, (15, 11), ['.', '', '', ''], [(18, 9), (11, 8), (4, 13)], [False, False, False, False], 56, False, [True, False, False, False], 7678, 'West', (14, 11))
Element 23: (3, (14, 11), ['.', '', '.', ''], [(17, 9), (11, 9), (3, 13)], [False, False, False, False], 54, False, [True, False, True, False], 7697, 'North', (14, 12))
Element 24: (3, (14, 12), ['.', '', '%', ''], [(16, 9), (11, 10), (2, 13)], [False, False, True, False], 52, False, [True, False, False, False], 7736, 'West', (13, 12))
Element 25: (3, (13, 12), ['.', '.', '%', ''], [(15, 9), (12, 10), (2, 12)], [False, False, True, False], 50, False, [True, True, False, False], 7775, 'South', (13, 11))
Element 26: (3, (13, 11), ['G', '', '', ''], [(15, 8), (12, 11), (2, 11)], [False, False, False, False], 48, False, [False, False, False, False], 7814, 'North', (13, 12))
Element 27: (3, (13, 12), ['G', '', '%', ''], [(14, 8), (12, 12), (2, 10)], [False, False, True, False], 46, False, [False, False, False, False], 7843, 'South', (13, 11))
Element 28: (3, (13, 11), ['', '', '', ''], [(13, 8), (12, 13), (1, 10)], [False, False, False, False], 44, False, [False, False, False, False], 8862, 'North', (13, 12))
Element 29: (3, (13, 12), ['', '', '%', ''], [(13, 7), (11, 13), (1, 11)], [False, False, True, False], 42, False, [False, False, False, False], 8891, 'East', (14, 12))
Element 30: (3, (14, 12), ['', '', '%', ''], [(13, 6), (10, 13), (1, 12)], [False, False, True, False], 40, False, [False, False, False, False], 8920, 'South', (14, 11))
