Element 1: (3, (9, 2), ['.', 'F', '%', '.'], [(15, 5), (6, 3), (6, 7)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'South', (9, 1))
Element 2: (3, (9, 1), ['%', '%', '', '.'], [(15, 6), (7, 3), (6, 6)], [True, True, False, False], 96, False, [False, False, False, True], 1058, 'East', (10, 1))
Element 3: (3, (10, 1), ['', '%', '.', '.'], [(16, 6), (7, 4), (6, 5)], [False, True, False, False], 94, False, [False, False, True, True], 1097, 'East', (11, 1))
Element 4: (3, (11, 1), ['', '%', '.', '.'], [(17, 6), (8, 4), (7, 5)], [False, True, False, False], 92, False, [False, False, True, True], 1136, 'East', (12, 1))
Element 5: (3, (12, 1), ['', '%', '.', '.'], [(18, 6), (9, 4), (7, 4)], [False, True, False, False], 90, False, [False, False, True, True], 1165, 'East', (13, 1))
Element 6: (3, (13, 1), ['', '%', '%', '.'], [(18, 5), (10, 4), (6, 4)], [False, True, True, False], 88, False, [False, False, False, True], 1204, 'East', (14, 1))
Element 7: (3, (14, 1), ['', '%', '.', '%'], [(18, 4), (10, 5), (5, 4)], [False, True, False, True], 86, False, [False, False, True, False], 1243, 'North', (14, 2))
Element 8: (3, (14, 2), ['%', '', '.', '.'], [(17, 4), (10, 6), (5, 5)], [True, False, False, False], 84, False, [False, False, True, True], 1282, 'East', (15, 2))
Element 9: (3, (15, 2), ['', '%', '%', '.'], [(17, 5), (10, 7), (5, 6)], [False, True, True, False], 82, False, [False, False, False, True], 2311, 'East', (16, 2))
Element 10: (3, (16, 2), ['', '%', '.', '%'], [(17, 4), (9, 7), (4, 6)], [False, True, False, True], 80, False, [False, False, True, False], 3330, 'North', (16, 3))
Element 11: (3, (16, 3), ['%', '', '.', 'G'], [(17, 3), (9, 8), (4, 5)], [True, False, False, False], 78, False, [False, False, True, False], 3369, 'North', (16, 4))
Element 12: (3, (16, 4), ['.', 'G', '%', ''], [(16, 3), (10, 8), (4, 4)], [False, False, True, False], 76, False, [True, False, False, False], 3398, 'West', (15, 4))
Element 13: (3, (15, 4), ['%', '%', '', 'G'], [(16, 4), (11, 8), (4, 5)], [True, True, False, False], 74, False, [False, False, False, False], 3417, 'North', (15, 5))
Element 14: (3, (15, 5), ['', 'G', '', '%'], [(15, 4), (11, 9), (4, 6)], [False, False, False, True], 72, False, [False, False, False, False], 3426, 'North', (15, 6))
Element 15: (3, (15, 6), ['.', '', '.', ''], [(16, 4), (12, 9), (3, 6)], [False, False, False, False], 70, False, [True, False, True, False], 3445, 'North', (15, 7))
Element 16: (3, (15, 7), ['.', '', '.', '.'], [(16, 3), (13, 9), (3, 7)], [False, False, False, False], 68, False, [True, False, True, True], 3474, 'East', (16, 7))
Element 17: (3, (16, 7), ['', '', '.', '%'], [(16, 2), (13, 10), (3, 8)], [False, False, False, True], 66, False, [False, False, True, False], 4493, 'North', (16, 8))
Element 18: (3, (16, 8), ['.', '', '.', '.'], [(15, 2), (14, 10), (3, 7)], [False, False, False, False], 64, False, [True, False, True, True], 4512, 'East', (17, 8))
Element 19: (3, (17, 8), ['', '%', '.', '.'], [(14, 2), (15, 10), (2, 7)], [False, True, False, False], 62, False, [False, False, True, True], 4541, 'East', (18, 8))
Element 20: (3, (18, 8), ['', '%', '.', '%'], [(14, 3), (16, 10), (2, 6)], [False, True, False, True], 60, False, [False, False, True, False], 4580, 'North', (18, 9))
