Element 1: (0, (5, 9), ['.', '%', '.', 'F'], [(10, 8), (13, 3), (16, 8)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (6, 9))
Element 2: (0, (6, 9), ['', '%', '.', 'F'], [(10, 7), (14, 3), (17, 8)], [False, True, False, False], 96, False, [False, False, True, False], 2019, 'East', (7, 9))
Element 3: (0, (7, 9), ['', '%', '.', '.'], [(9, 7), (14, 2), (18, 8)], [False, True, False, False], 94, False, [False, False, True, True], 4038, 'East', (8, 9))
Element 4: (0, (8, 9), ['', '.', '.', '.'], [(9, 8), (15, 2), (18, 9)], [False, False, False, False], 92, False, [False, True, True, True], 4077, 'East', (9, 9))
Element 5: (0, (9, 9), ['', '', '.', '%'], [(8, 8), (16, 2), (18, 10)], [False, False, False, True], 90, False, [False, False, True, False], 4116, 'North', (9, 10))
Element 6: (0, (9, 10), ['.', '', '.', '.'], [(8, 9), (16, 3), (18, 11)], [False, False, False, False], 88, False, [True, False, True, True], 4145, 'East', (10, 10))
Element 7: (0, (10, 10), ['', '%', '.', '.'], [(8, 10), (17, 3), (17, 11)], [False, True, False, False], 86, False, [False, False, True, True], 4184, 'East', (11, 10))
Element 8: (0, (11, 10), ['', '.', '.', '.'], [(8, 11), (17, 4), (17, 10)], [False, False, False, False], 84, False, [False, True, True, True], 4223, 'East', (12, 10))
Element 9: (0, (12, 10), ['', '.', '.', '.'], [(7, 11), (18, 4), (17, 9)], [False, False, False, False], 82, False, [False, True, True, True], 5252, 'East', (13, 10))
Element 10: (0, (13, 10), ['', '.', '.', '.'], [(7, 10), (18, 5), (16, 9)], [False, False, False, False], 80, False, [False, True, True, True], 5291, 'East', (14, 10))
Element 11: (0, (14, 10), ['', '%', '.', '.'], [(6, 10), (18, 6), (16, 10)], [False, True, False, False], 78, False, [False, False, True, True], 5330, 'East', (15, 10))
Element 12: (0, (15, 10), ['', '.', '.', ''], [(6, 11), (17, 6), (16, 11)], [False, False, False, False], 76, False, [False, True, True, False], 5369, 'North', (15, 11))
Element 13: (0, (15, 11), ['.', '', '.', ''], [(5, 11), (17, 5), (16, 12)], [False, False, False, False], 74, False, [True, False, True, False], 5408, 'North', (15, 12))
Element 14: (0, (15, 12), ['.', '', '%', ''], [(5, 10), (17, 6), (16, 13)], [False, False, True, False], 72, False, [True, False, False, False], 5437, 'West', (14, 12))
Element 15: (0, (14, 12), ['.', '.', '%', ''], [(4, 10), (16, 6), (17, 13)], [False, False, True, False], 70, False, [True, True, False, False], 5476, 'South', (14, 11))
Element 16: (0, (14, 11), ['.', '', '', ''], [(4, 9), (16, 7), (18, 13)], [False, False, False, False], 68, False, [True, False, False, False], 5515, 'West', (13, 11))
Element 17: (0, (13, 11), ['.', '', '.', ''], [(5, 9), (15, 7), (17, 13)], [False, False, False, False], 66, False, [True, False, True, False], 5534, 'North', (13, 12))
Element 18: (0, (13, 12), ['.', '', '%', ''], [(6, 9), (15, 8), (16, 13)], [False, False, True, False], 64, False, [True, False, False, False], 5553, 'West', (12, 12))
Element 19: (0, (12, 12), ['%', '.', 'F', ''], [(7, 9), (15, 9), (16, 12)], [True, False, False, False], 62, False, [False, True, False, False], 5572, 'North', (12, 13))
