Element 1: (2, (9, 7), ['.', '.', '.', '.'], [(11, 9), (4, 9), (14, 9)], [False, False, False, False], 98, False, [True, True, True, True], 1009, 'East', (10, 7))
Element 2: (2, (10, 7), ['', '.', 'F', '.'], [(11, 8), (5, 9), (15, 9)], [False, False, False, False], 96, False, [False, True, False, True], 2038, 'North', (10, 8))
Element 3: (2, (10, 8), ['.', '', 'F', ''], [(12, 8), (6, 9), (15, 8)], [False, False, False, False], 94, False, [True, False, False, False], 3067, 'North', (10, 9))
Element 4: (2, (10, 9), ['.', '', '%', ''], [(13, 8), (7, 9), (15, 7)], [False, False, True, False], 92, False, [True, False, False, False], 4096, 'West', (9, 9))
Element 5: (2, (9, 9), ['G', '.', '%', ''], [(14, 8), (8, 9), (15, 6)], [False, False, True, False], 90, False, [False, True, False, False], 4135, 'South', (9, 8))
Element 6: (2, (9, 8), ['G', '', '', ''], [(14, 7), (8, 8), (15, 5)], [False, False, False, False], 88, False, [False, False, False, False], 4174, 'North', (9, 9))
Element 7: (2, (9, 9), ['', '', '%', ''], [(14, 6), (8, 7), (15, 4)], [False, False, True, False], 86, False, [False, False, False, False], 4203, 'East', (10, 9))
Element 8: (2, (10, 9), ['', '', '%', ''], [(14, 5), (8, 6), (15, 3)], [False, False, True, False], 84, False, [False, False, False, False], 4232, 'East', (11, 9))
Element 9: (2, (11, 9), ['', '', '%', ''], [(14, 4), (9, 6), (15, 2)], [False, False, True, False], 82, False, [False, False, False, False], 4261, 'East', (12, 9))
Element 10: (2, (12, 9), ['', '', '%', '.'], [(14, 3), (10, 6), (15, 3)], [False, False, True, False], 80, False, [False, False, False, True], 4280, 'East', (13, 9))
Element 11: (2, (13, 9), ['', '', '%', ''], [(13, 3), (11, 6), (15, 2)], [False, False, True, False], 78, False, [False, False, False, False], 4309, 'East', (14, 9))
Element 12: (2, (14, 9), ['', '', '%', ''], [(13, 4), (12, 6), (15, 3)], [False, False, True, False], 76, False, [False, False, False, False], 4328, 'East', (15, 9))
Element 13: (2, (15, 9), ['', '', '%', '%'], [(13, 5), (13, 6), (15, 4)], [False, False, True, True], 74, False, [False, False, False, False], 4347, 'South', (15, 8))
Element 14: (2, (15, 8), ['', '', '', '%'], [(12, 5), (13, 7), (14, 4)], [False, False, False, True], 72, False, [False, False, False, False], 4366, 'South', (15, 7))
Element 15: (2, (15, 7), ['', '', '', '%'], [(12, 4), (12, 7), (14, 5)], [False, False, False, True], 70, False, [False, False, False, False], 4385, 'South', (15, 6))
Element 16: (2, (15, 6), ['G', '', '', '%'], [(11, 4), (11, 7), (14, 6)], [False, False, False, True], 68, False, [False, False, False, False], 5394, 'South', (15, 5))
Element 17: #1#
