Element 1: (1, (4, 9), ['.', '.', '%', '.'], [(15, 9), (15, 3), (16, 1)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (5, 9))
Element 2: (1, (5, 9), ['', '.', '%', '.'], [(15, 8), (15, 4), (17, 1)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (6, 9))
Element 3: (1, (6, 9), ['', '.', '%', '.'], [(15, 7), (15, 5), (18, 1)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (7, 9))
Element 4: (1, (7, 9), ['', '.', '%', '.'], [(14, 7), (15, 6), (17, 1)], [False, False, True, False], 92, False, [False, True, False, True], 116, 'East', (8, 9))
Element 5: (1, (8, 9), ['', '.', '%', '.'], [(14, 8), (14, 6), (16, 1)], [False, False, True, False], 90, False, [False, True, False, True], 145, 'East', (9, 9))
Element 6: (1, (9, 9), ['', '.', '%', 'F'], [(13, 8), (14, 5), (16, 1)], [False, False, True, False], 88, False, [False, True, False, False], 174, 'East', (10, 9))
Element 7: (1, (10, 9), ['', 'F', '%', 'F'], [(13, 9), (14, 4), (17, 1)], [False, False, True, False], 86, False, [False, False, False, False], 1193, 'East', (11, 9))
Element 8: (1, (11, 9), ['', 'F', '%', 'G'], [(12, 9), (14, 3), (18, 1)], [False, False, True, False], 84, False, [False, False, False, False], 2212, 'South', (11, 8))
Element 9: (1, (11, 8), ['F', '.', '', 'G'], [(12, 8), (13, 3), (17, 1)], [False, False, False, False], 82, False, [False, True, False, False], 3231, 'West', (10, 8))
Element 10: (1, (10, 8), ['.', '.', '', ''], [(12, 7), (13, 4), (16, 1)], [False, False, False, False], 80, False, [True, True, False, False], 4250, 'South', (10, 7))
Element 11: (1, (10, 7), ['.', '.', '', '.'], [(13, 7), (13, 5), (16, 1)], [False, False, False, False], 78, False, [True, True, False, True], 4279, 'East', (11, 7))
Element 12: (1, (11, 7), ['', '.', '', 'G'], [(12, 7), (13, 6), (17, 1)], [False, False, False, False], 76, False, [False, True, False, False], 4298, 'South', (11, 6))
Element 13: (1, (11, 6), ['.', '.', 'G', 'G'], [(11, 7), (12, 6), (18, 1)], [False, False, False, False], 74, False, [True, True, False, False], 4317, 'South', (11, 5))
Element 14: (1, (11, 5), ['.', 'F', '', 'G'], [(11, 8), (12, 5), (17, 1)], [False, False, False, False], 72, False, [True, False, False, False], 4336, 'South', (11, 4))
Element 15: (1, (11, 4), ['F', '.', '', 'G'], [(11, 9), (12, 4), (16, 1)], [False, False, False, False], 70, False, [False, True, False, False], 5345, 'West', (10, 4))
Element 16: #1#
