Element 1: (0, (1, 3), ['%', '.', '.', '%'], [(5, 6), (7, 9), (8, 7)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 4))
Element 2: (0, (1, 4), ['%', '', '.', '%'], [(6, 6), (8, 9), (9, 7)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (1, 5))
Element 3: (0, (1, 5), ['%', '', '.', '%'], [(7, 6), (9, 9), (10, 7)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (1, 6))
Element 4: (0, (1, 6), ['%', '', '.', '%'], [(8, 6), (10, 9), (10, 8)], [True, False, False, True], 92, False, [False, False, True, False], 2097, 'North', (1, 7))
Element 5: (0, (1, 7), ['%', '', '.', '%'], [(9, 6), (11, 9), (11, 8)], [True, False, False, True], 90, False, [False, False, True, False], 4116, 'North', (1, 8))
Element 6: (0, (1, 8), ['%', '', '.', '%'], [(10, 6), (12, 9), (12, 8)], [True, False, False, True], 88, False, [False, False, True, False], 4155, 'North', (1, 9))
Element 7: (0, (1, 9), ['%', '', '%', '%'], [(11, 6), (13, 9), (13, 8)], [True, False, True, True], 86, False, [False, False, False, False], 4194, 'South', (1, 8))
Element 8: (0, (1, 8), ['%', '', '', '%'], [(12, 6), (14, 9), (14, 8)], [True, False, False, True], 84, False, [False, False, False, False], 4223, 'South', (1, 7))
Element 9: (0, (1, 7), ['%', '', '', '%'], [(13, 6), (15, 9), (15, 8)], [True, False, False, True], 82, False, [False, False, False, False], 4252, 'South', (1, 6))
Element 10: (0, (1, 6), ['%', '', '', '%'], [(14, 6), (14, 9), (15, 7)], [True, False, False, True], 80, False, [False, False, False, False], 4271, 'South', (1, 5))
Element 11: (0, (1, 5), ['%', '', '', '%'], [(15, 6), (13, 9), (14, 7)], [True, False, False, True], 78, False, [False, False, False, False], 4290, 'South', (1, 4))
Element 12: (0, (1, 4), ['%', '', '', '%'], [(15, 5), (12, 9), (13, 7)], [True, False, False, True], 76, False, [False, False, False, False], 4309, 'South', (1, 3))
Element 13: (0, (1, 3), ['%', '.', '', '%'], [(15, 4), (11, 9), (12, 7)], [True, False, False, True], 74, False, [False, True, False, False], 4328, 'South', (1, 2))
Element 14: (0, (1, 2), ['%', '.', '', '%'], [(15, 3), (10, 9), (11, 7)], [True, False, False, True], 72, False, [False, True, False, False], 4357, 'South', (1, 1))
Element 15: (0, (1, 1), ['%', '%', '', '.'], [(15, 2), (9, 9), (11, 6)], [True, True, False, False], 70, False, [False, False, False, True], 4376, 'East', (2, 1))
Element 16: (0, (2, 1), ['', '%', '%', '.'], [(15, 3), (9, 8), (11, 5)], [False, True, True, False], 68, False, [False, False, False, True], 4405, 'East', (3, 1))
Element 17: (0, (3, 1), ['', '%', '%', '.'], [(14, 3), (8, 8), (11, 4)], [False, True, True, False], 66, False, [False, False, False, True], 5434, 'East', (4, 1))
Element 18: #1#
