Element 1: (1, (1, 2), ['%', '.', '.', '%'], [(15, 6), (8, 3), (14, 9)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 3))
Element 2: (1, (1, 3), ['%', '', '.', '%'], [(15, 7), (9, 3), (15, 9)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 4))
Element 3: (1, (1, 4), ['%', '', '.', '%'], [(14, 7), (10, 3), (15, 8)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (1, 5))
Element 4: (1, (1, 5), ['%', '', '.', '%'], [(13, 7), (10, 4), (14, 8)], [True, False, False, True], 92, False, [False, False, True, False], 1116, 'North', (1, 6))
Element 5: (1, (1, 6), ['%', '', '.', '%'], [(13, 6), (11, 4), (13, 8)], [True, False, False, True], 90, False, [False, False, True, False], 2145, 'North', (1, 7))
Element 6: (1, (1, 7), ['%', '', '.', '%'], [(13, 5), (12, 4), (13, 9)], [True, False, False, True], 88, False, [False, False, True, False], 2184, 'North', (1, 8))
Element 7: (1, (1, 8), ['%', '', '.', '%'], [(14, 5), (13, 4), (12, 9)], [True, False, False, True], 86, False, [False, False, True, False], 2223, 'North', (1, 9))
Element 8: (1, (1, 9), ['%', '', '%', '%'], [(15, 5), (14, 4), (11, 9)], [True, False, True, True], 84, False, [False, False, False, False], 3252, 'South', (1, 8))
Element 9: (1, (1, 8), ['%', '', '', '%'], [(14, 5), (15, 4), (11, 8)], [True, False, False, True], 82, False, [False, False, False, False], 4261, 'South', (1, 7))
Element 10: (1, (1, 7), ['%', '', '', '%'], [(13, 5), (15, 3), (10, 8)], [True, False, False, True], 80, False, [False, False, False, False], 5270, 'South', (1, 6))
Element 11: #1#
