Element 1: (0, (6, 1), ['%', '%', '.', '.'], [(12, 7), (13, 1), (14, 3)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (7, 1))
Element 2: (0, (7, 1), ['', '%', '.', '.'], [(13, 7), (14, 1), (15, 3)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (8, 1))
Element 3: (0, (8, 1), ['', '%', '.', '.'], [(14, 7), (13, 1), (15, 4)], [False, True, False, False], 94, False, [False, False, True, True], 68, 'East', (9, 1))
Element 4: (0, (9, 1), ['', '%', '.', '.'], [(15, 7), (13, 2), (15, 5)], [False, True, False, False], 92, False, [False, False, True, True], 107, 'East', (10, 1))
Element 5: (0, (10, 1), ['', '%', '.', '.'], [(15, 8), (13, 3), (15, 6)], [False, True, False, False], 90, False, [False, False, True, True], 146, 'East', (11, 1))
Element 6: (0, (11, 1), ['', '%', '%', '.'], [(15, 9), (13, 4), (14, 6)], [False, True, True, False], 88, False, [False, False, False, True], 185, 'East', (12, 1))
Element 7: (0, (12, 1), ['', '%', '%', ''], [(14, 9), (14, 4), (14, 5)], [False, True, True, False], 86, False, [False, False, False, False], 224, 'East', (13, 1))
Element 8: (0, (13, 1), ['', '%', '', ''], [(14, 8), (15, 4), (13, 5)], [False, True, False, False], 84, False, [False, False, False, False], 243, 'East', (14, 1))
Element 9: (0, (14, 1), ['', '%', '%', '%'], [(13, 8), (15, 5), (13, 6)], [False, True, True, True], 82, False, [False, False, False, False], 262, 'West', (13, 1))
Element 10: (0, (13, 1), ['', '%', '', ''], [(13, 9), (15, 6), (12, 6)], [False, True, False, False], 80, False, [False, False, False, False], 281, 'North', (13, 2))
Element 11: (0, (13, 2), ['%', '', '', '%'], [(12, 9), (15, 7), (12, 5)], [True, False, False, True], 78, False, [False, False, False, False], 300, 'North', (13, 3))
Element 12: (0, (13, 3), ['.', '', '', ''], [(11, 9), (15, 8), (12, 4)], [False, False, False, False], 76, False, [True, False, False, False], 1309, 'West', (12, 3))
Element 13: (0, (12, 3), ['.', '%', '', ''], [(11, 8), (15, 9), (11, 4)], [False, True, False, False], 74, False, [True, False, False, False], 3318, 'West', (11, 3))
Element 14: (0, (11, 3), ['.', '%', '', ''], [(10, 8), (14, 9), (10, 4)], [False, True, False, False], 72, False, [True, False, False, False], 5327, 'West', (10, 3))
Element 15: #1#
