Element 1: (2, (6, 1), ['%', '%', '.', '.'], [(4, 4), (2, 1), (16, 1)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (7, 1))
Element 2: (2, (7, 1), ['', '%', '.', '.'], [(5, 4), (3, 1), (17, 1)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (8, 1))
Element 3: (2, (8, 1), ['', '%', '.', '.'], [(6, 4), (4, 1), (18, 1)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (9, 1))
Element 4: (2, (9, 1), ['', '%', '.', '.'], [(7, 4), (4, 2), (17, 1)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (10, 1))
Element 5: (2, (10, 1), ['', '%', '.', '.'], [(8, 4), (4, 3), (16, 1)], [False, True, False, False], 90, False, [False, False, True, True], 155, 'East', (11, 1))
Element 6: (2, (11, 1), ['', '%', '%', '.'], [(9, 4), (5, 3), (16, 1)], [False, True, True, False], 88, False, [False, False, False, True], 184, 'East', (12, 1))
Element 7: (2, (12, 1), ['', '%', '%', '.'], [(10, 4), (6, 3), (17, 1)], [False, True, True, False], 86, False, [False, False, False, True], 1203, 'East', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', '.'], [(11, 4), (7, 3), (18, 1)], [False, True, False, False], 84, False, [False, False, True, True], 2222, 'East', (14, 1))
Element 9: (2, (14, 1), ['', '%', '%', '%'], [(12, 4), (8, 3), (17, 1)], [False, True, True, True], 82, False, [False, False, False, False], 2251, 'West', (13, 1))
Element 10: (2, (13, 1), ['', '%', '.', ''], [(13, 4), (9, 3), (16, 1)], [False, True, False, False], 80, False, [False, False, True, False], 2270, 'North', (13, 2))
Element 11: (2, (13, 2), ['%', '', '.', '%'], [(14, 4), (10, 3), (16, 1)], [True, False, False, True], 78, False, [False, False, True, False], 2299, 'North', (13, 3))
Element 12: (2, (13, 3), ['.', '', '', '.'], [(15, 4), (11, 3), (17, 1)], [False, False, False, False], 76, False, [True, False, False, True], 2328, 'East', (14, 3))
Element 13: (2, (14, 3), ['', '%', '', '.'], [(15, 5), (12, 3), (18, 1)], [False, True, False, False], 74, False, [False, False, False, True], 2357, 'East', (15, 3))
Element 14: (2, (15, 3), ['', '.', '', '%'], [(15, 6), (13, 3), (17, 1)], [False, False, False, True], 72, False, [False, True, False, False], 2376, 'South', (15, 2))
Element 15: (2, (15, 2), ['%', '%', '', '%'], [(15, 7), (14, 3), (16, 1)], [True, True, False, True], 70, False, [False, False, False, False], 2395, 'North', (15, 3))
Element 16: (2, (15, 3), ['', '', '', '%'], [(15, 8), (14, 4), (16, 1)], [False, False, False, True], 68, False, [False, False, False, False], 2404, 'North', (15, 4))
Element 17: (2, (15, 4), ['', '', '', '%'], [(15, 9), (14, 5), (17, 1)], [False, False, False, True], 66, False, [False, False, False, False], 2423, 'North', (15, 5))
Element 18: (2, (15, 5), ['', '', '', '%'], [(14, 9), (14, 6), (18, 1)], [False, False, False, True], 64, False, [False, False, False, False], 2442, 'North', (15, 6))
Element 19: (2, (15, 6), ['', '', '', '%'], [(14, 8), (14, 7), (17, 1)], [False, False, False, True], 62, False, [False, False, False, False], 2461, 'North', (15, 7))
Element 20: (2, (15, 7), ['', '', '', '%'], [(13, 8), (13, 7), (16, 1)], [False, False, False, True], 60, False, [False, False, False, False], 2480, 'North', (15, 8))
Element 21: (2, (15, 8), ['', '', '', '%'], [(13, 9), (13, 6), (16, 1)], [False, False, False, True], 58, False, [False, False, False, False], 2499, 'North', (15, 9))
Element 22: (2, (15, 9), ['', '', '%', '%'], [(12, 9), (13, 5), (17, 1)], [False, False, True, True], 56, False, [False, False, False, False], 2518, 'West', (14, 9))
Element 23: (2, (14, 9), ['', '', '%', ''], [(11, 9), (12, 5), (18, 1)], [False, False, True, False], 54, False, [False, False, False, False], 3527, 'South', (14, 8))
Element 24: (2, (14, 8), ['', '', '', ''], [(11, 8), (12, 6), (17, 1)], [False, False, False, False], 52, False, [False, False, False, False], 4536, 'South', (14, 7))
Element 25: (2, (14, 7), ['', '', '', ''], [(10, 8), (12, 7), (16, 1)], [False, False, False, False], 50, False, [False, False, False, False], 5545, 'South', (14, 6))
Element 26: #1#
