Element 1: (1, (1, 3), ['%', '.', '.', '%'], [(17, 1), (1, 9), (4, 5)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 4))
Element 2: (1, (1, 4), ['%', '', '.', '%'], [(16, 1), (1, 8), (5, 5)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 5))
Element 3: (1, (1, 5), ['%', '', '.', '%'], [(17, 1), (1, 7), (6, 5)], [True, False, False, True], 94, False, [False, False, True, False], 77, 'North', (1, 6))
Element 4: (1, (1, 6), ['%', '', '', '%'], [(18, 1), (1, 8), (7, 5)], [True, False, False, True], 92, False, [False, False, False, False], 96, 'North', (1, 7))
Element 5: (1, (1, 7), ['%', '', '', '%'], [(18, 1), (1, 9), (8, 5)], [True, False, False, True], 90, False, [False, False, False, False], 105, 'North', (1, 8))
Element 6: (1, (1, 8), ['%', '', 'G', '%'], [(17, 1), (1, 9), (9, 5)], [True, False, False, True], 88, False, [False, False, False, False], 114, 'South', (1, 7))
Element 7: (1, (1, 7), ['%', '', 'G', '%'], [(16, 1), (1, 8), (10, 5)], [True, False, False, True], 86, False, [False, False, False, False], 123, 'South', (1, 6))
Element 8: (1, (1, 6), ['%', '', 'G', '%'], [(17, 1), (1, 7), (10, 4)], [True, False, False, True], 84, False, [False, False, False, False], 1122, 'South', (1, 5))
Element 9: (1, (1, 5), ['%', '', 'G', '%'], [(18, 1), (1, 6), (11, 4)], [True, False, False, True], 82, False, [False, False, False, False], 2121, 'South', (1, 4))
Element 10: (1, (1, 4), ['%', '', 'G', '%'], [(18, 1), (1, 5), (12, 4)], [True, False, False, True], 80, False, [False, False, False, False], 2130, 'South', (1, 3))
Element 11: (1, (1, 3), ['%', '.', 'G', '%'], [(17, 1), (1, 4), (13, 4)], [True, False, False, True], 78, False, [False, True, False, False], 2139, 'South', (1, 2))
Element 12: (1, (1, 2), ['%', '.', 'G', '%'], [(16, 1), (1, 3), (14, 4)], [True, False, False, True], 76, False, [False, True, False, False], 2158, 'South', (1, 1))
Element 13: (1, (1, 1), ['%', '%', 'G', '.'], [(17, 1), (1, 2), (15, 4)], [True, True, False, False], 74, False, [False, False, False, True], 2177, 'East', (2, 1))
Element 14: (1, (2, 1), ['G', '%', '%', '.'], [(18, 1), (1, 1), (15, 5)], [False, True, True, False], 72, False, [False, False, False, True], 2196, 'East', (3, 1))
Element 15: (1, (3, 1), ['G', '%', '%', '.'], [(18, 1), (2, 1), (15, 6)], [False, True, True, False], 70, False, [False, False, False, True], 2215, 'East', (4, 1))
Element 16: (1, (4, 1), ['G', '%', '.', '%'], [(17, 1), (3, 1), (15, 7)], [False, True, False, True], 68, False, [False, False, True, False], 2234, 'North', (4, 2))
Element 17: (1, (4, 2), ['%', 'G', '.', '%'], [(16, 1), (4, 1), (15, 8)], [True, False, False, True], 66, False, [False, False, True, False], 2253, 'North', (4, 3))
Element 18: (1, (4, 3), ['.', 'G', '.', '.'], [(17, 1), (4, 2), (15, 9)], [False, False, False, False], 64, False, [True, False, True, True], 2272, 'East', (5, 3))
Element 19: (1, (5, 3), ['G', '%', '.', '.'], [(18, 1), (4, 3), (14, 9)], [False, True, False, False], 62, False, [False, False, True, True], 2291, 'East', (6, 3))
Element 20: (1, (6, 3), ['', '.', '.', '.'], [(18, 1), (4, 4), (14, 8)], [False, False, False, False], 60, False, [False, True, True, True], 2320, 'East', (7, 3))
Element 21: (1, (7, 3), ['', '.', '.', '.'], [(17, 1), (5, 4), (14, 7)], [False, False, False, False], 58, False, [False, True, True, True], 2349, 'East', (8, 3))
Element 22: (1, (8, 3), ['', '.', '.', '.'], [(16, 1), (6, 4), (14, 6)], [False, False, False, False], 56, False, [False, True, True, True], 2378, 'East', (9, 3))
Element 23: (1, (9, 3), ['', '.', '.', '.'], [(17, 1), (7, 4), (14, 5)], [False, False, False, False], 54, False, [False, True, True, True], 2407, 'East', (10, 3))
Element 24: (1, (10, 3), ['', '.', '', '.'], [(18, 1), (8, 4), (13, 5)], [False, False, False, False], 52, False, [False, True, False, True], 2436, 'East', (11, 3))
Element 25: (1, (11, 3), ['', '%', '', '.'], [(18, 1), (9, 4), (13, 6)], [False, True, False, False], 50, False, [False, False, False, True], 2465, 'East', (12, 3))
Element 26: (1, (12, 3), ['', '%', '', '.'], [(17, 1), (10, 4), (13, 7)], [False, True, False, False], 48, False, [False, False, False, True], 2484, 'East', (13, 3))
Element 27: (1, (13, 3), ['', '.', '', '.'], [(16, 1), (11, 4), (13, 8)], [False, False, False, False], 46, False, [False, True, False, True], 2503, 'East', (14, 3))
Element 28: (1, (14, 3), ['', '%', '', '.'], [(17, 1), (11, 5), (13, 9)], [False, True, False, False], 44, False, [False, False, False, True], 2532, 'East', (15, 3))
Element 29: (1, (15, 3), ['', '.', '', '%'], [(18, 1), (12, 5), (12, 9)], [False, False, False, True], 42, False, [False, True, False, False], 2561, 'South', (15, 2))
Element 30: (1, (15, 2), ['%', '%', '', '%'], [(18, 1), (12, 6), (11, 9)], [True, True, False, True], 40, False, [False, False, False, False], 3580, 'North', (15, 3))
Element 31: (1, (15, 3), ['', '', '', '%'], [(17, 1), (12, 7), (11, 8)], [False, False, False, True], 38, False, [False, False, False, False], 4589, 'North', (15, 4))
Element 32: (1, (15, 4), ['', '', '', '%'], [(16, 1), (12, 8), (10, 8)], [False, False, False, True], 36, False, [False, False, False, False], 5598, 'North', (15, 5))
Element 33: #1#
