Element 1: (3, (14, 7), ['.', '.', '.', '.'], [(18, 1), (8, 8), (13, 1)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (15, 7))
Element 2: (3, (15, 7), ['', '.', '.', '%'], [(17, 1), (9, 8), (13, 2)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (15, 8))
Element 3: (3, (15, 8), ['.', '', '.', '%'], [(16, 1), (10, 8), (13, 3)], [False, False, False, True], 94, False, [True, False, True, False], 1087, 'North', (15, 9))
Element 4: (3, (15, 9), ['.', '', '%', '%'], [(17, 1), (11, 8), (14, 3)], [False, False, True, True], 92, False, [True, False, False, False], 2106, 'West', (14, 9))
Element 5: (3, (14, 9), ['.', '.', '%', ''], [(17, 1), (11, 9), (15, 3)], [False, False, True, False], 90, False, [True, True, False, False], 3125, 'South', (14, 8))
Element 6: (3, (14, 8), ['.', '', '', ''], [(18, 1), (10, 9), (15, 4)], [False, False, False, False], 88, False, [True, False, False, False], 4144, 'West', (13, 8))
Element 7: (3, (13, 8), ['.', '.', '.', ''], [(17, 1), (9, 9), (15, 5)], [False, False, False, False], 86, False, [True, True, True, False], 4173, 'North', (13, 9))
Element 8: (3, (13, 9), ['.', '', '%', ''], [(16, 1), (8, 9), (15, 6)], [False, False, True, False], 84, False, [True, False, False, False], 4202, 'West', (12, 9))
Element 9: (3, (12, 9), ['', '.', '%', ''], [(17, 1), (7, 9), (14, 6)], [False, False, True, False], 82, False, [False, True, False, False], 4231, 'South', (12, 8))
Element 10: (3, (12, 8), ['', '.', '', ''], [(17, 1), (6, 9), (14, 5)], [False, False, False, False], 80, False, [False, True, False, False], 4260, 'South', (12, 7))
Element 11: (3, (12, 7), ['.', '.', '', '.'], [(18, 1), (6, 8), (14, 4)], [False, False, False, False], 78, False, [True, True, False, True], 4289, 'East', (13, 7))
Element 12: (3, (13, 7), ['', '.', '', ''], [(17, 1), (6, 7), (13, 4)], [False, False, False, False], 76, False, [False, True, False, False], 4318, 'South', (13, 6))
Element 13: (3, (13, 6), ['.', 'G', '', ''], [(16, 1), (7, 7), (13, 5)], [False, False, False, False], 74, False, [True, False, False, False], 4347, 'West', (12, 6))
Element 14: (3, (12, 6), ['.', 'G', '', ''], [(17, 1), (8, 7), (12, 5)], [False, False, False, False], 72, False, [True, False, False, False], 4376, 'West', (11, 6))
Element 15: (3, (11, 6), ['.', '.', '.', ''], [(17, 1), (9, 7), (12, 4)], [False, False, False, False], 70, False, [True, True, True, False], 4405, 'North', (11, 7))
Element 16: (3, (11, 7), ['G', '', '', ''], [(18, 1), (10, 7), (11, 4)], [False, False, False, False], 68, False, [False, False, False, False], 5424, 'North', (11, 8))
Element 17: #1#
