Element 1: (3, (4, 9), ['.', '.', '%', '.'], [(1, 8), (2, 1), (1, 4)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (5, 9))
Element 2: (3, (5, 9), ['', '.', '%', '.'], [(1, 9), (3, 1), (1, 5)], [False, False, True, False], 96, False, [False, True, False, True], 68, 'East', (6, 9))
Element 3: (3, (6, 9), ['', '.', '%', '.'], [(1, 8), (4, 1), (1, 6)], [False, False, True, False], 94, False, [False, True, False, True], 97, 'East', (7, 9))
Element 4: (3, (7, 9), ['', '.', '%', '.'], [(1, 7), (4, 2), (1, 5)], [False, False, True, False], 92, False, [False, True, False, True], 116, 'East', (8, 9))
Element 5: (3, (8, 9), ['', '.', '%', '.'], [(1, 6), (4, 3), (1, 4)], [False, False, True, False], 90, False, [False, True, False, True], 135, 'East', (9, 9))
Element 6: (3, (9, 9), ['', '.', '%', 'F'], [(1, 5), (5, 3), (1, 3)], [False, False, True, False], 88, False, [False, True, False, False], 154, 'East', (10, 9))
Element 7: (3, (10, 9), ['', 'F', '%', 'F'], [(1, 4), (6, 3), (1, 2)], [False, False, True, False], 86, False, [False, False, False, False], 1173, 'East', (11, 9))
Element 8: (3, (11, 9), ['', 'F', '%', '.'], [(1, 3), (7, 3), (1, 1)], [False, False, True, False], 84, False, [False, False, False, True], 2182, 'South', (11, 8))
Element 9: (3, (11, 8), ['F', '.', '', '.'], [(1, 2), (8, 3), (2, 1)], [False, False, False, False], 82, False, [False, True, False, True], 3191, 'West', (10, 8))
Element 10: (3, (10, 8), ['.', '.', '', ''], [(1, 1), (9, 3), (3, 1)], [False, False, False, False], 80, False, [True, True, False, False], 4200, 'South', (10, 7))
Element 11: (3, (10, 7), ['.', '.', '', '.'], [(2, 1), (10, 3), (4, 1)], [False, False, False, False], 78, False, [True, True, False, True], 4219, 'East', (11, 7))
Element 12: (3, (11, 7), ['', '.', '', '.'], [(3, 1), (10, 4), (4, 2)], [False, False, False, False], 76, False, [False, True, False, True], 5228, 'East', (12, 7))
Element 13: #1#
