Element 1: (0, (15, 5), ['.', '.', '.', '%'], [(12, 5), (13, 1), (13, 2)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (15, 6))
Element 2: (0, (15, 6), ['.', '', '.', '%'], [(13, 5), (14, 1), (13, 3)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (15, 7))
Element 3: (0, (15, 7), ['.', '', '.', '%'], [(14, 5), (13, 1), (14, 3)], [False, False, False, True], 94, False, [True, False, True, False], 68, 'North', (15, 8))
Element 4: (0, (15, 8), ['.', '', '.', '%'], [(14, 6), (12, 1), (15, 3)], [False, False, False, True], 92, False, [True, False, True, False], 107, 'North', (15, 9))
Element 5: (0, (15, 9), ['.', '', '%', '%'], [(14, 7), (11, 1), (15, 4)], [False, False, True, True], 90, False, [True, False, False, False], 146, 'West', (14, 9))
Element 6: (0, (14, 9), ['.', 'G', '%', ''], [(14, 8), (10, 1), (14, 4)], [False, False, True, False], 88, False, [True, False, False, False], 185, 'West', (13, 9))
Element 7: (0, (13, 9), ['.', 'G', '%', ''], [(13, 8), (10, 2), (13, 4)], [False, False, True, False], 86, False, [True, False, False, False], 224, 'West', (12, 9))
Element 8: (0, (12, 9), ['F', '.', '%', ''], [(13, 7), (10, 3), (12, 4)], [False, False, True, False], 84, False, [False, True, False, False], 263, 'West', (11, 9))
Element 9: (0, (11, 9), ['F', 'F', '%', ''], [(13, 6), (10, 4), (11, 4)], [False, False, True, False], 82, False, [False, False, False, False], 3272, 'South', (11, 8))
Element 10: (0, (11, 8), ['F', '.', '', '.'], [(12, 6), (10, 5), (11, 5)], [False, False, False, False], 80, False, [False, True, False, True], 4301, 'West', (10, 8))
Element 11: (0, (10, 8), ['.', '.', 'F', ''], [(12, 7), (10, 6), (11, 6)], [False, False, False, False], 78, False, [True, True, False, False], 5330, 'North', (10, 9))
Element 12: #1#
