Element 1: (0, (1, 5), ['%', '.', '.', '%'], [(6, 3), (8, 5), (12, 6)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 6))
Element 2: (0, (1, 6), ['%', '', '.', '%'], [(7, 3), (9, 5), (13, 6)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (1, 7))
Element 3: (0, (1, 7), ['%', '', '.', '%'], [(8, 3), (10, 5), (14, 6)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (1, 8))
Element 4: (0, (1, 8), ['%', '', '.', '%'], [(9, 3), (10, 4), (15, 6)], [True, False, False, True], 92, False, [False, False, True, False], 1107, 'North', (1, 9))
Element 5: (0, (1, 9), ['%', '', '%', '%'], [(10, 3), (11, 4), (15, 7)], [True, False, True, True], 90, False, [False, False, False, False], 2136, 'South', (1, 8))
Element 6: (0, (1, 8), ['%', '', '', '%'], [(11, 3), (12, 4), (15, 8)], [True, False, False, True], 88, False, [False, False, False, False], 2165, 'South', (1, 7))
Element 7: (0, (1, 7), ['%', '', '', '%'], [(12, 3), (13, 4), (15, 9)], [True, False, False, True], 86, False, [False, False, False, False], 2194, 'South', (1, 6))
Element 8: (0, (1, 6), ['%', '', '', '%'], [(13, 3), (14, 4), (14, 9)], [True, False, False, True], 84, False, [False, False, False, False], 2223, 'South', (1, 5))
Element 9: (0, (1, 5), ['%', '.', '', '%'], [(14, 3), (15, 4), (14, 8)], [True, False, False, True], 82, False, [False, True, False, False], 2252, 'South', (1, 4))
Element 10: (0, (1, 4), ['%', '.', '', '%'], [(15, 3), (15, 5), (14, 7)], [True, False, False, True], 80, False, [False, True, False, False], 2291, 'South', (1, 3))
Element 11: (0, (1, 3), ['%', '.', '', '%'], [(15, 2), (14, 5), (13, 7)], [True, False, False, True], 78, False, [False, True, False, False], 2330, 'South', (1, 2))
Element 12: (0, (1, 2), ['%', '.', '', '%'], [(15, 3), (13, 5), (13, 8)], [True, False, False, True], 76, False, [False, True, False, False], 2359, 'South', (1, 1))
Element 13: (0, (1, 1), ['%', '%', '', '.'], [(15, 4), (12, 5), (13, 9)], [True, True, False, False], 74, False, [False, False, False, True], 2388, 'East', (2, 1))
Element 14: (0, (2, 1), ['', '%', '%', '.'], [(15, 5), (11, 5), (12, 9)], [False, True, True, False], 72, False, [False, False, False, True], 2417, 'East', (3, 1))
Element 15: (0, (3, 1), ['', '%', '%', '.'], [(15, 6), (11, 6), (11, 9)], [False, True, True, False], 70, False, [False, False, False, True], 3436, 'East', (4, 1))
Element 16: (0, (4, 1), ['', '%', '.', '%'], [(15, 7), (11, 7), (11, 8)], [False, True, False, True], 68, False, [False, False, True, False], 4455, 'North', (4, 2))
Element 17: (0, (4, 2), ['%', '', '.', '%'], [(15, 8), (12, 7), (10, 8)], [True, False, False, True], 66, False, [False, False, True, False], 5474, 'North', (4, 3))
Element 18: #1#
