Element 1: (0, (10, 1), ['.', '%', '.', '.'], [(4, 1), (13, 4), (15, 4)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (11, 1))
Element 2: (0, (11, 1), ['', '%', '%', '.'], [(4, 2), (14, 4), (15, 5)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (12, 1))
Element 3: (0, (12, 1), ['', '%', '%', '.'], [(4, 3), (14, 5), (15, 6)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (13, 1))
Element 4: (0, (13, 1), ['', '%', '.', '.'], [(5, 3), (14, 6), (15, 7)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (14, 1))
Element 5: (0, (14, 1), ['', '%', '%', '%'], [(6, 3), (14, 7), (15, 8)], [False, True, True, True], 90, False, [False, False, False, False], 156, 'West', (13, 1))
Element 6: (0, (13, 1), ['', '%', '.', ''], [(7, 3), (14, 8), (15, 9)], [False, True, False, False], 88, False, [False, False, True, False], 185, 'North', (13, 2))
Element 7: (0, (13, 2), ['%', '', '.', '%'], [(8, 3), (14, 9), (15, 8)], [True, False, False, True], 86, False, [False, False, True, False], 214, 'North', (13, 3))
Element 8: (0, (13, 3), ['.', '', '', '.'], [(9, 3), (13, 9), (15, 7)], [False, False, False, False], 84, False, [True, False, False, True], 243, 'East', (14, 3))
Element 9: (0, (14, 3), ['', '%', '', '.'], [(10, 3), (13, 8), (15, 6)], [False, True, False, False], 82, False, [False, False, False, True], 272, 'East', (15, 3))
Element 10: (0, (15, 3), ['', '.', '', '%'], [(10, 4), (13, 7), (15, 5)], [False, False, False, True], 80, False, [False, True, False, False], 1291, 'South', (15, 2))
Element 11: (0, (15, 2), ['%', '%', '', '%'], [(11, 4), (13, 6), (15, 4)], [True, True, False, True], 78, False, [False, False, False, False], 2310, 'North', (15, 3))
Element 12: (0, (15, 3), ['', '', '', '%'], [(12, 4), (13, 5), (14, 4)], [False, False, False, True], 76, False, [False, False, False, False], 2329, 'North', (15, 4))
Element 13: (0, (15, 4), ['', '', '', '%'], [(12, 5), (13, 6), (14, 5)], [False, False, False, True], 74, False, [False, False, False, False], 2338, 'North', (15, 5))
Element 14: (0, (15, 5), ['', '', '', '%'], [(12, 6), (13, 5), (14, 6)], [False, False, False, True], 72, False, [False, False, False, False], 2347, 'North', (15, 6))
Element 15: (0, (15, 6), ['', '', '', '%'], [(12, 7), (13, 6), (14, 7)], [False, False, False, True], 70, False, [False, False, False, False], 2356, 'North', (15, 7))
Element 16: (0, (15, 7), ['', '', '', '%'], [(12, 8), (13, 7), (14, 8)], [False, False, False, True], 68, False, [False, False, False, False], 2365, 'North', (15, 8))
Element 17: (0, (15, 8), ['', '', '', '%'], [(11, 8), (12, 7), (14, 9)], [False, False, False, True], 66, False, [False, False, False, False], 3364, 'North', (15, 9))
Element 18: (0, (15, 9), ['', '', '%', '%'], [(11, 9), (11, 7), (13, 9)], [False, False, True, True], 64, False, [False, False, False, False], 4373, 'West', (14, 9))
Element 19: (0, (14, 9), ['', '', '%', ''], [(10, 9), (11, 6), (12, 9)], [False, False, True, False], 62, False, [False, False, False, False], 5392, 'South', (14, 8))
Element 20: #1#
