Element 1: (2, (13, 5), ['.', '.', '.', '.'], [(4, 3), (7, 2), (17, 1)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (14, 5))
Element 2: (2, (14, 5), ['', '.', '.', '.'], [(5, 3), (8, 2), (18, 1)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (15, 5))
Element 3: (2, (15, 5), ['', '.', '.', '%'], [(6, 3), (9, 2), (17, 1)], [False, False, False, True], 94, False, [False, True, True, False], 87, 'North', (15, 6))
Element 4: (2, (15, 6), ['.', '', '.', '%'], [(7, 3), (10, 2), (16, 1)], [False, False, False, True], 92, False, [True, False, True, False], 126, 'North', (15, 7))
Element 5: (2, (15, 7), ['.', '', '.', '%'], [(8, 3), (10, 3), (17, 1)], [False, False, False, True], 90, False, [True, False, True, False], 155, 'North', (15, 8))
Element 6: (2, (15, 8), ['.', '', '.', '%'], [(9, 3), (10, 4), (17, 1)], [False, False, False, True], 88, False, [True, False, True, False], 1174, 'North', (15, 9))
Element 7: (2, (15, 9), ['.', '', '%', '%'], [(9, 4), (11, 4), (18, 1)], [False, False, True, True], 86, False, [True, False, False, False], 2193, 'West', (14, 9))
Element 8: (2, (14, 9), ['.', '.', '%', ''], [(9, 5), (12, 4), (17, 1)], [False, False, True, False], 84, False, [True, True, False, False], 2222, 'South', (14, 8))
Element 9: (2, (14, 8), ['.', '.', '', ''], [(10, 5), (13, 4), (16, 1)], [False, False, False, False], 82, False, [True, True, False, False], 2251, 'South', (14, 7))
Element 10: (2, (14, 7), ['.', '.', '', ''], [(11, 5), (14, 4), (17, 1)], [False, False, False, False], 80, False, [True, True, False, False], 2280, 'South', (14, 6))
Element 11: (2, (14, 6), ['.', '', '', ''], [(12, 5), (15, 4), (17, 1)], [False, False, False, False], 78, False, [True, False, False, False], 2309, 'West', (13, 6))
Element 12: (2, (13, 6), ['G', '', '.', ''], [(12, 6), (15, 3), (18, 1)], [False, False, False, False], 76, False, [False, False, True, False], 2338, 'North', (13, 7))
Element 13: (2, (13, 7), ['G', '', '.', ''], [(12, 7), (15, 2), (17, 1)], [False, False, False, False], 74, False, [False, False, True, False], 2367, 'North', (13, 8))
Element 14: (2, (13, 8), ['G', '', '.', ''], [(12, 8), (15, 3), (16, 1)], [False, False, False, False], 72, False, [False, False, True, False], 2386, 'North', (13, 9))
Element 15: (2, (13, 9), ['.', '', '%', ''], [(11, 8), (14, 3), (17, 1)], [False, False, True, False], 70, False, [True, False, False, False], 3405, 'West', (12, 9))
Element 16: (2, (12, 9), ['G', '', '%', ''], [(11, 9), (13, 3), (17, 1)], [False, False, True, False], 68, False, [False, False, False, False], 4424, 'South', (12, 8))
Element 17: (2, (12, 8), ['', '', '', ''], [(10, 9), (13, 2), (18, 1)], [False, False, False, False], 66, False, [False, False, False, False], 5433, 'South', (12, 7))
Element 18: #1#
