Element 1: (1, (3, 5), ['%', '.', '.', '.'], [(6, 3), (12, 3), (13, 1)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 5))
Element 2: (1, (4, 5), ['', '.', '.', '.'], [(7, 3), (13, 3), (14, 1)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 5))
Element 3: (1, (5, 5), ['', '.', '.', '.'], [(8, 3), (14, 3), (13, 1)], [False, False, False, False], 94, False, [False, True, True, True], 77, 'East', (6, 5))
Element 4: (1, (6, 5), ['', '.', '.', '.'], [(9, 3), (15, 3), (13, 2)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (7, 5))
Element 5: (1, (7, 5), ['', '.', '.', '.'], [(10, 3), (15, 4), (13, 3)], [False, False, False, False], 90, False, [False, True, True, True], 145, 'East', (8, 5))
Element 6: (1, (8, 5), ['', '.', '.', '.'], [(10, 4), (15, 5), (13, 4)], [False, False, False, False], 88, False, [False, True, True, True], 1174, 'East', (9, 5))
Element 7: (1, (9, 5), ['', '.', '.', '.'], [(11, 4), (15, 6), (14, 4)], [False, False, False, False], 86, False, [False, True, True, True], 2203, 'East', (10, 5))
Element 8: (1, (10, 5), ['', '', '.', '.'], [(12, 4), (15, 7), (14, 5)], [False, False, False, False], 84, False, [False, False, True, True], 2242, 'East', (11, 5))
Element 9: (1, (11, 5), ['', '', '.', 'G'], [(12, 5), (15, 8), (14, 6)], [False, False, False, False], 82, False, [False, False, True, False], 2281, 'North', (11, 6))
Element 10: (1, (11, 6), ['.', '', '.', '.'], [(13, 5), (15, 9), (14, 7)], [False, False, False, False], 80, False, [True, False, True, True], 2320, 'East', (12, 6))
Element 11: (1, (12, 6), ['', '', '.', 'G'], [(13, 6), (14, 9), (14, 8)], [False, False, False, False], 78, False, [False, False, True, False], 2359, 'North', (12, 7))
Element 12: (1, (12, 7), ['.', '', '.', 'G'], [(13, 7), (13, 9), (13, 8)], [False, False, False, False], 76, False, [True, False, True, False], 2398, 'North', (12, 8))
Element 13: (1, (12, 8), ['F', '', 'G', ''], [(14, 7), (12, 9), (13, 9)], [False, False, False, False], 74, False, [False, False, False, False], 2417, 'West', (11, 8))
Element 14: (1, (11, 8), ['F', '.', 'G', ''], [(15, 7), (11, 9), (14, 9)], [False, False, False, False], 72, False, [False, True, False, False], 4416, 'West', (10, 8))
Element 15: #1#
