Element 1: (1, (1, 1), ['%', '%', '.', '.'], [(6, 9), (1, 3), (3, 6)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '%', '.'], [(7, 9), (1, 4), (4, 6)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '%', '.'], [(8, 9), (1, 5), (5, 6)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '%'], [(9, 9), (1, 6), (6, 6)], [False, True, False, True], 92, False, [False, False, True, False], 126, 'North', (4, 2))
Element 5: (1, (4, 2), ['%', '', '.', '%'], [(10, 9), (1, 7), (7, 6)], [True, False, False, True], 90, False, [False, False, True, False], 1155, 'North', (4, 3))
Element 6: (1, (4, 3), ['.', '', '.', '.'], [(11, 9), (1, 8), (8, 6)], [False, False, False, False], 88, False, [True, False, True, True], 2184, 'East', (5, 3))
Element 7: (1, (5, 3), ['', '%', '.', '.'], [(11, 8), (1, 9), (9, 6)], [False, True, False, False], 86, False, [False, False, True, True], 3213, 'East', (6, 3))
Element 8: (1, (6, 3), ['', '.', '.', '.'], [(10, 8), (1, 8), (10, 6)], [False, False, False, False], 84, False, [False, True, True, True], 4232, 'East', (7, 3))
Element 9: (1, (7, 3), ['', '.', '.', '.'], [(10, 7), (1, 7), (11, 6)], [False, False, False, False], 82, False, [False, True, True, True], 4261, 'East', (8, 3))
Element 10: (1, (8, 3), ['', '.', '.', '.'], [(11, 7), (1, 6), (12, 6)], [False, False, False, False], 80, False, [False, True, True, True], 4290, 'East', (9, 3))
Element 11: (1, (9, 3), ['', '.', '.', '.'], [(12, 7), (1, 5), (13, 6)], [False, False, False, False], 78, False, [False, True, True, True], 4319, 'East', (10, 3))
Element 12: (1, (10, 3), ['', '.', 'F', '.'], [(13, 7), (1, 4), (14, 6)], [False, False, False, False], 76, False, [False, True, False, True], 4348, 'North', (10, 4))
Element 13: (1, (10, 4), ['.', '', '.', 'F'], [(14, 7), (1, 3), (15, 6)], [False, False, False, False], 74, False, [True, False, True, False], 5367, 'East', (11, 4))
Element 14: #1#
