Element 1: (1, (1, 5), ['%', '.', '.', '%'], [(18, 1), (9, 7), (13, 3)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 6))
Element 2: (1, (1, 6), ['%', '', '.', '%'], [(17, 1), (10, 7), (14, 3)], [True, False, False, True], 96, False, [False, False, True, False], 38, 'North', (1, 7))
Element 3: (1, (1, 7), ['%', '', '.', '%'], [(16, 1), (10, 8), (15, 3)], [True, False, False, True], 94, False, [False, False, True, False], 1067, 'North', (1, 8))
Element 4: (1, (1, 8), ['%', '', '.', '%'], [(17, 1), (11, 8), (15, 4)], [True, False, False, True], 92, False, [False, False, True, False], 2086, 'North', (1, 9))
Element 5: (1, (1, 9), ['%', '', '%', '%'], [(17, 1), (11, 9), (15, 5)], [True, False, True, True], 90, False, [False, False, False, False], 3105, 'South', (1, 8))
Element 6: (1, (1, 8), ['%', '', '', '%'], [(18, 1), (10, 9), (15, 6)], [True, False, False, True], 88, False, [False, False, False, False], 4114, 'South', (1, 7))
Element 7: (1, (1, 7), ['%', '', '', '%'], [(17, 1), (9, 9), (15, 7)], [True, False, False, True], 86, False, [False, False, False, False], 4133, 'South', (1, 6))
Element 8: (1, (1, 6), ['%', '', '', '%'], [(16, 1), (9, 8), (15, 8)], [True, False, False, True], 84, False, [False, False, False, False], 4152, 'South', (1, 5))
Element 9: (1, (1, 5), ['%', '.', '', '%'], [(17, 1), (8, 8), (15, 9)], [True, False, False, True], 82, False, [False, True, False, False], 4171, 'South', (1, 4))
Element 10: (1, (1, 4), ['%', '.', '', '%'], [(17, 1), (8, 9), (14, 9)], [True, False, False, True], 80, False, [False, True, False, False], 4200, 'South', (1, 3))
Element 11: (1, (1, 3), ['%', '.', '', '%'], [(18, 1), (7, 9), (14, 8)], [True, False, False, True], 78, False, [False, True, False, False], 4229, 'South', (1, 2))
Element 12: (1, (1, 2), ['%', '.', '', '%'], [(17, 1), (7, 8), (14, 7)], [True, False, False, True], 76, False, [False, True, False, False], 4258, 'South', (1, 1))
Element 13: (1, (1, 1), ['%', '%', '', '.'], [(16, 1), (7, 7), (14, 6)], [True, True, False, False], 74, False, [False, False, False, True], 4287, 'East', (2, 1))
Element 14: (1, (2, 1), ['', '%', '%', '.'], [(17, 1), (8, 7), (14, 5)], [False, True, True, False], 72, False, [False, False, False, True], 4316, 'East', (3, 1))
Element 15: (1, (3, 1), ['', '%', '%', '.'], [(17, 1), (8, 6), (14, 4)], [False, True, True, False], 70, False, [False, False, False, True], 4345, 'East', (4, 1))
Element 16: (1, (4, 1), ['', '%', '.', '%'], [(18, 1), (9, 6), (13, 4)], [False, True, False, True], 68, False, [False, False, True, False], 4374, 'North', (4, 2))
Element 17: (1, (4, 2), ['%', '', '.', '%'], [(17, 1), (10, 6), (13, 5)], [True, False, False, True], 66, False, [False, False, True, False], 4403, 'North', (4, 3))
Element 18: (1, (4, 3), ['.', '', '.', '.'], [(16, 1), (11, 6), (13, 6)], [False, False, False, False], 64, False, [True, False, True, True], 4432, 'East', (5, 3))
Element 19: (1, (5, 3), ['', '%', '.', '.'], [(17, 1), (12, 6), (13, 7)], [False, True, False, False], 62, False, [False, False, True, True], 4461, 'East', (6, 3))
Element 20: (1, (6, 3), ['', '.', '.', '.'], [(17, 1), (12, 7), (13, 8)], [False, False, False, False], 60, False, [False, True, True, True], 4490, 'East', (7, 3))
Element 21: (1, (7, 3), ['', '.', '.', '.'], [(18, 1), (12, 8), (13, 9)], [False, False, False, False], 58, False, [False, True, True, True], 4519, 'East', (8, 3))
Element 22: (1, (8, 3), ['', '.', '.', '.'], [(17, 1), (12, 9), (13, 8)], [False, False, False, False], 56, False, [False, True, True, True], 4538, 'East', (9, 3))
Element 23: (1, (9, 3), ['', '.', '.', '.'], [(16, 1), (13, 9), (13, 7)], [False, False, False, False], 54, False, [False, True, True, True], 4547, 'East', (10, 3))
Element 24: (1, (10, 3), ['', '.', 'F', '.'], [(17, 1), (14, 9), (13, 6)], [False, False, False, False], 52, False, [False, True, False, True], 4556, 'North', (10, 4))
Element 25: (1, (10, 4), ['.', '', '.', 'F'], [(17, 1), (15, 9), (13, 5)], [False, False, False, False], 50, False, [True, False, True, False], 5555, 'East', (11, 4))
Element 26: #1#
