Element 1: (1, (7, 1), ['.', '%', '.', '.'], [(4, 3), (13, 6), (14, 5)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (8, 1))
Element 2: (1, (8, 1), ['', '%', '.', '.'], [(5, 3), (14, 6), (15, 5)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (9, 1))
Element 3: (1, (9, 1), ['', '%', '.', '.'], [(6, 3), (15, 6), (15, 4)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (10, 1))
Element 4: (1, (10, 1), ['', '%', '.', '.'], [(7, 3), (15, 7), (15, 3)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (11, 1))
Element 5: (1, (11, 1), ['', '%', '%', '.'], [(8, 3), (15, 8), (15, 2)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (12, 1))
Element 6: (1, (12, 1), ['', '%', '%', '.'], [(9, 3), (15, 9), (15, 3)], [False, True, True, False], 88, False, [False, False, False, True], 194, 'East', (13, 1))
Element 7: (1, (13, 1), ['', '%', '.', '.'], [(10, 3), (14, 9), (14, 3)], [False, True, False, False], 86, False, [False, False, True, True], 233, 'East', (14, 1))
Element 8: (1, (14, 1), ['', '%', '%', '%'], [(10, 4), (14, 8), (14, 4)], [False, True, True, True], 84, False, [False, False, False, False], 1262, 'West', (13, 1))
Element 9: (1, (13, 1), ['', '%', '.', ''], [(11, 4), (14, 7), (13, 4)], [False, True, False, False], 82, False, [False, False, True, False], 2281, 'North', (13, 2))
Element 10: (1, (13, 2), ['%', '', '.', '%'], [(12, 4), (13, 7), (13, 5)], [True, False, False, True], 80, False, [False, False, True, False], 2320, 'North', (13, 3))
Element 11: (1, (13, 3), ['G', '', '', ''], [(12, 3), (13, 8), (12, 5)], [False, False, False, False], 78, False, [False, False, False, False], 2359, 'East', (14, 3))
Element 12: (1, (14, 3), ['', '%', '', ''], [(11, 3), (13, 9), (12, 6)], [False, True, False, False], 76, False, [False, False, False, False], 2388, 'East', (15, 3))
Element 13: (1, (15, 3), ['', '', '', '%'], [(12, 3), (12, 9), (12, 7)], [False, False, False, True], 74, False, [False, False, False, False], 2407, 'North', (15, 4))
Element 14: (1, (15, 4), ['', '', '', '%'], [(13, 3), (11, 9), (12, 8)], [False, False, False, True], 72, False, [False, False, False, False], 3416, 'North', (15, 5))
Element 15: (1, (15, 5), ['', '', '', '%'], [(14, 3), (11, 8), (13, 8)], [False, False, False, True], 70, False, [False, False, False, False], 4415, 'North', (15, 6))
Element 16: (1, (15, 6), ['', '', '', '%'], [(15, 3), (10, 8), (14, 8)], [False, False, False, True], 68, False, [False, False, False, False], 5414, 'North', (15, 7))
Element 17: #1#
