Element 1: (2, (7, 6), ['.', '.', '.', '.'], [(13, 5), (5, 3), (8, 5)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (8, 6))
Element 2: (2, (8, 6), ['', '', '.', '.'], [(14, 5), (6, 3), (9, 5)], [False, False, False, False], 96, False, [False, False, True, True], 58, 'East', (9, 6))
Element 3: (2, (9, 6), ['', '', '.', '.'], [(15, 5), (7, 3), (10, 5)], [False, False, False, False], 94, False, [False, False, True, True], 97, 'East', (10, 6))
Element 4: (2, (10, 6), ['', '', '.', '.'], [(15, 6), (8, 3), (10, 4)], [False, False, False, False], 92, False, [False, False, True, True], 1126, 'East', (11, 6))
Element 5: (2, (11, 6), ['', '.', '.', '.'], [(15, 7), (9, 3), (11, 4)], [False, False, False, False], 90, False, [False, True, True, True], 2155, 'East', (12, 6))
Element 6: (2, (12, 6), ['', '', '.', '.'], [(15, 8), (10, 3), (12, 4)], [False, False, False, False], 88, False, [False, False, True, True], 2194, 'East', (13, 6))
Element 7: (2, (13, 6), ['', '', '.', '.'], [(15, 9), (11, 3), (13, 4)], [False, False, False, False], 86, False, [False, False, True, True], 2233, 'East', (14, 6))
Element 8: (2, (14, 6), ['', '', '.', ''], [(14, 9), (12, 3), (14, 4)], [False, False, False, False], 84, False, [False, False, True, False], 2272, 'North', (14, 7))
Element 9: (2, (14, 7), ['.', '', 'G', ''], [(14, 8), (13, 3), (15, 4)], [False, False, False, False], 82, False, [True, False, False, False], 2311, 'West', (13, 7))
Element 10: (2, (13, 7), ['.', '', 'G', ''], [(13, 8), (14, 3), (15, 3)], [False, False, False, False], 80, False, [True, False, False, False], 2350, 'West', (12, 7))
Element 11: (2, (12, 7), ['.', '', '.', ''], [(13, 9), (15, 3), (15, 2)], [False, False, False, False], 78, False, [True, False, True, False], 2379, 'North', (12, 8))
Element 12: (2, (12, 8), ['F', '', 'G', ''], [(12, 9), (15, 4), (15, 2)], [False, False, False, False], 76, False, [False, False, False, False], 2398, 'West', (11, 8))
Element 13: (2, (11, 8), ['F', '.', 'G', ''], [(11, 9), (15, 5), (15, 3)], [False, False, False, False], 74, False, [False, True, False, False], 4397, 'West', (10, 8))
Element 14: #1#
