Element 1: (0, (6, 2), ['%', '.', '.', '.'], [(4, 6), (11, 1), (14, 9)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (7, 2))
Element 2: (0, (7, 2), ['', '.', '.', '.'], [(5, 6), (12, 1), (15, 9)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (8, 2))
Element 3: (0, (8, 2), ['', '.', '.', '.'], [(6, 6), (13, 1), (15, 8)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (9, 2))
Element 4: (0, (9, 2), ['', '.', '.', '.'], [(7, 6), (14, 1), (15, 7)], [False, False, False, False], 92, False, [False, True, True, True], 117, 'East', (10, 2))
Element 5: (0, (10, 2), ['', '.', '.', '%'], [(8, 6), (13, 1), (15, 6)], [False, False, False, True], 90, False, [False, True, True, False], 146, 'North', (10, 3))
Element 6: (0, (10, 3), ['.', '', 'F', '.'], [(9, 6), (13, 2), (15, 5)], [False, False, False, False], 88, False, [True, False, False, True], 185, 'North', (10, 4))
Element 7: (0, (10, 4), ['.', '', '.', 'F'], [(10, 6), (13, 3), (15, 4)], [False, False, False, False], 86, False, [True, False, True, False], 1214, 'East', (11, 4))
Element 8: (0, (11, 4), ['', '.', '.', '.'], [(11, 6), (14, 3), (15, 3)], [False, False, False, False], 84, False, [False, True, True, True], 2243, 'East', (12, 4))
Element 9: (0, (12, 4), ['', '.', '.', '.'], [(12, 6), (14, 4), (15, 2)], [False, False, False, False], 82, False, [False, True, True, True], 2282, 'East', (13, 4))
Element 10: (0, (13, 4), ['', '', '.', ''], [(13, 6), (14, 5), (15, 3)], [False, False, False, False], 80, False, [False, False, True, False], 2311, 'North', (13, 5))
Element 11: (0, (13, 5), ['.', '', '', ''], [(14, 6), (15, 5), (14, 3)], [False, False, False, False], 78, False, [True, False, False, False], 2330, 'West', (12, 5))
Element 12: (0, (12, 5), ['.', '', '', ''], [(14, 7), (15, 6), (14, 4)], [False, False, False, False], 76, False, [True, False, False, False], 2349, 'West', (11, 5))
Element 13: (0, (11, 5), ['.', '', '', ''], [(14, 8), (15, 7), (14, 5)], [False, False, False, False], 74, False, [True, False, False, False], 2368, 'West', (10, 5))
Element 14: (0, (10, 5), ['.', '', '', ''], [(13, 8), (15, 8), (14, 6)], [False, False, False, False], 72, False, [True, False, False, False], 2387, 'West', (9, 5))
Element 15: (0, (9, 5), ['.', '.', '', ''], [(13, 9), (15, 9), (14, 7)], [False, False, False, False], 70, False, [True, True, False, False], 2406, 'South', (9, 4))
Element 16: (0, (9, 4), ['.', '.', '', ''], [(12, 9), (14, 9), (13, 7)], [False, False, False, False], 68, False, [True, True, False, False], 2435, 'South', (9, 3))
Element 17: (0, (9, 3), ['.', '', '', ''], [(11, 9), (14, 8), (12, 7)], [False, False, False, False], 66, False, [True, False, False, False], 3454, 'West', (8, 3))
Element 18: (0, (8, 3), ['.', '', '.', ''], [(11, 8), (14, 7), (12, 8)], [False, False, False, False], 64, False, [True, False, True, False], 4473, 'North', (8, 4))
Element 19: (0, (8, 4), ['.', '', '.', ''], [(10, 8), (14, 6), (13, 8)], [False, False, False, False], 62, False, [True, False, True, False], 5482, 'North', (8, 5))
Element 20: #1#
