Element 1: (3, (12, 3), ['.', '%', '.', '.'], [(5, 4), (1, 8), (10, 5)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (13, 3))
Element 2: (3, (13, 3), ['', '.', '.', '.'], [(6, 4), (1, 9), (10, 4)], [False, False, False, False], 96, False, [False, True, True, True], 1058, 'East', (14, 3))
Element 3: (3, (14, 3), ['', '%', '.', '.'], [(7, 4), (1, 8), (11, 4)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (15, 3))
Element 4: (3, (15, 3), ['', '.', '.', '%'], [(8, 4), (1, 7), (12, 4)], [False, False, False, True], 92, False, [False, True, True, False], 2106, 'North', (15, 4))
Element 5: (3, (15, 4), ['.', '', '.', '%'], [(9, 4), (1, 6), (13, 4)], [False, False, False, True], 90, False, [True, False, True, False], 2145, 'North', (15, 5))
Element 6: (3, (15, 5), ['.', '', '.', '%'], [(9, 3), (1, 5), (14, 4)], [False, False, False, True], 88, False, [True, False, True, False], 2184, 'North', (15, 6))
Element 7: (3, (15, 6), ['.', '', '.', '%'], [(10, 3), (1, 4), (14, 5)], [False, False, False, True], 86, False, [True, False, True, False], 2223, 'North', (15, 7))
Element 8: (3, (15, 7), ['.', '', '.', '%'], [(11, 3), (1, 3), (14, 6)], [False, False, False, True], 84, False, [True, False, True, False], 2262, 'North', (15, 8))
Element 9: (3, (15, 8), ['.', '', '.', '%'], [(12, 3), (1, 2), (14, 7)], [False, False, False, True], 82, False, [True, False, True, False], 2291, 'North', (15, 9))
Element 10: (3, (15, 9), ['.', '', '%', '%'], [(13, 3), (1, 1), (14, 8)], [False, False, True, True], 80, False, [True, False, False, False], 2320, 'West', (14, 9))
Element 11: (3, (14, 9), ['.', '', '%', ''], [(13, 2), (2, 1), (13, 8)], [False, False, True, False], 78, False, [True, False, False, False], 2359, 'West', (13, 9))
Element 12: (3, (13, 9), ['.', '', '%', ''], [(13, 1), (3, 1), (13, 7)], [False, False, True, False], 76, False, [True, False, False, False], 2398, 'West', (12, 9))
Element 13: (3, (12, 9), ['F', '.', '%', ''], [(14, 1), (4, 1), (13, 6)], [False, False, True, False], 74, False, [False, True, False, False], 2437, 'West', (11, 9))
Element 14: (3, (11, 9), ['F', 'F', '%', ''], [(13, 1), (4, 2), (13, 5)], [False, False, True, False], 72, False, [False, False, False, False], 3456, 'South', (11, 8))
Element 15: (3, (11, 8), ['F', '.', '', '.'], [(12, 1), (4, 3), (12, 5)], [False, False, False, False], 70, False, [False, True, False, True], 4485, 'West', (10, 8))
Element 16: (3, (10, 8), ['.', '.', 'F', ''], [(11, 1), (5, 3), (12, 6)], [False, False, False, False], 68, False, [True, True, False, False], 5514, 'North', (10, 9))
Element 17: #1#
