Element 1: (0, (11, 1), ['.', '%', '%', '.'], [(4, 3), (12, 5), (15, 3)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (12, 1))
Element 2: (0, (12, 1), ['', '%', '%', '.'], [(5, 3), (13, 5), (15, 4)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (13, 1))
Element 3: (0, (13, 1), ['', '%', '.', '.'], [(6, 3), (14, 5), (15, 5)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (14, 1))
Element 4: (0, (14, 1), ['', '%', '%', '%'], [(7, 3), (14, 6), (15, 6)], [False, True, True, True], 92, False, [False, False, False, False], 117, 'West', (13, 1))
Element 5: (0, (13, 1), ['', '%', '.', ''], [(8, 3), (14, 7), (15, 7)], [False, True, False, False], 90, False, [False, False, True, False], 146, 'North', (13, 2))
Element 6: (0, (13, 2), ['%', '', '.', '%'], [(9, 3), (14, 8), (15, 8)], [True, False, False, True], 88, False, [False, False, True, False], 185, 'North', (13, 3))
Element 7: (0, (13, 3), ['.', '', '.', '.'], [(10, 3), (14, 9), (15, 9)], [False, False, False, False], 86, False, [True, False, True, True], 224, 'East', (14, 3))
Element 8: (0, (14, 3), ['', '%', '.', ''], [(10, 4), (13, 9), (14, 9)], [False, True, False, False], 84, False, [False, False, True, False], 1243, 'North', (14, 4))
Element 9: (0, (14, 4), ['.', '', '', ''], [(11, 4), (13, 8), (14, 8)], [False, False, False, False], 82, False, [True, False, False, False], 2262, 'West', (13, 4))
Element 10: (0, (13, 4), ['G', '', '', ''], [(12, 4), (13, 7), (14, 7)], [False, False, False, False], 80, False, [False, False, False, False], 2291, 'North', (13, 5))
Element 11: (0, (13, 5), ['', '', 'G', ''], [(12, 3), (13, 6), (14, 6)], [False, False, False, False], 78, False, [False, False, False, False], 2310, 'East', (14, 5))
Element 12: (0, (14, 5), ['', '', '', ''], [(11, 3), (12, 6), (13, 6)], [False, False, False, False], 76, False, [False, False, False, False], 2329, 'East', (15, 5))
Element 13: (0, (15, 5), ['', '', '', '%'], [(12, 3), (12, 7), (13, 7)], [False, False, False, True], 74, False, [False, False, False, False], 2338, 'North', (15, 6))
Element 14: (0, (15, 6), ['', '', '', '%'], [(13, 3), (12, 8), (13, 8)], [False, False, False, True], 72, False, [False, False, False, False], 2347, 'North', (15, 7))
Element 15: (0, (15, 7), ['', '', '', '%'], [(14, 3), (11, 8), (13, 9)], [False, False, False, True], 70, False, [False, False, False, False], 3346, 'North', (15, 8))
Element 16: (0, (15, 8), ['', '', '', '%'], [(15, 3), (11, 9), (12, 9)], [False, False, False, True], 68, False, [False, False, False, False], 4355, 'North', (15, 9))
Element 17: (0, (15, 9), ['', '', '%', '%'], [(15, 2), (10, 9), (12, 8)], [False, False, True, True], 66, False, [False, False, False, False], 5364, 'West', (14, 9))
Element 18: #1#
