Element 1: (0, (3, 3), ['%', '%', '.', '.'], [(11, 1), (15, 3), (15, 7)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (4, 3))
Element 2: (0, (4, 3), ['', '.', '.', '.'], [(12, 1), (15, 4), (15, 8)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (5, 3))
Element 3: (0, (5, 3), ['', '%', '.', '.'], [(13, 1), (15, 5), (15, 9)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (6, 3))
Element 4: (0, (6, 3), ['', '.', '.', '.'], [(14, 1), (15, 6), (14, 9)], [False, False, False, False], 92, False, [False, True, True, True], 117, 'East', (7, 3))
Element 5: (0, (7, 3), ['', '.', '.', '.'], [(13, 1), (14, 6), (14, 8)], [False, False, False, False], 90, False, [False, True, True, True], 146, 'East', (8, 3))
Element 6: (0, (8, 3), ['', '.', '.', '.'], [(13, 2), (14, 7), (13, 8)], [False, False, False, False], 88, False, [False, True, True, True], 185, 'East', (9, 3))
Element 7: (0, (9, 3), ['', '.', '.', '.'], [(13, 3), (13, 7), (13, 9)], [False, False, False, False], 86, False, [False, True, True, True], 224, 'East', (10, 3))
Element 8: (0, (10, 3), ['', '.', 'F', '.'], [(14, 3), (13, 6), (12, 9)], [False, False, False, False], 84, False, [False, True, False, True], 263, 'North', (10, 4))
Element 9: (0, (10, 4), ['.', '', '.', 'F'], [(14, 4), (13, 5), (11, 9)], [False, False, False, False], 82, False, [True, False, True, False], 2282, 'East', (11, 4))
Element 10: (0, (11, 4), ['', '.', '.', '.'], [(14, 5), (13, 4), (11, 8)], [False, False, False, False], 80, False, [False, True, True, True], 4301, 'East', (12, 4))
Element 11: (0, (12, 4), ['', '.', '.', ''], [(15, 5), (14, 4), (10, 8)], [False, False, False, False], 78, False, [False, True, True, False], 5310, 'North', (12, 5))
Element 12: #1#
