Element 1: (1, (1, 7), ['%', '.', '.', '%'], [(14, 6), (4, 7), (15, 7)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 8))
Element 2: (1, (1, 8), ['%', '', '.', '%'], [(15, 6), (5, 7), (15, 8)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 9))
Element 3: (1, (1, 9), ['%', '', '%', '%'], [(15, 5), (6, 7), (15, 9)], [True, False, True, True], 94, False, [False, False, False, False], 87, 'South', (1, 8))
Element 4: (1, (1, 8), ['%', '', '', '%'], [(15, 4), (7, 7), (14, 9)], [True, False, False, True], 92, False, [False, False, False, False], 116, 'South', (1, 7))
Element 5: (1, (1, 7), ['%', '.', '', '%'], [(15, 3), (8, 7), (14, 8)], [True, False, False, True], 90, False, [False, True, False, False], 145, 'South', (1, 6))
Element 6: (1, (1, 6), ['%', '.', '', '%'], [(15, 2), (9, 7), (14, 7)], [True, False, False, True], 88, False, [False, True, False, False], 184, 'South', (1, 5))
Element 7: (1, (1, 5), ['%', '.', '', '%'], [(15, 3), (10, 7), (13, 7)], [True, False, False, True], 86, False, [False, True, False, False], 213, 'South', (1, 4))
Element 8: (1, (1, 4), ['%', '.', '', '%'], [(14, 3), (10, 8), (13, 8)], [True, False, False, True], 84, False, [False, True, False, False], 1242, 'South', (1, 3))
Element 9: (1, (1, 3), ['%', '.', '', '%'], [(14, 4), (11, 8), (13, 9)], [True, False, False, True], 82, False, [False, True, False, False], 2271, 'South', (1, 2))
Element 10: (1, (1, 2), ['%', '.', '', '%'], [(14, 5), (11, 9), (12, 9)], [True, False, False, True], 80, False, [False, True, False, False], 3300, 'South', (1, 1))
Element 11: (1, (1, 1), ['%', '%', '', '.'], [(13, 5), (10, 9), (12, 8)], [True, True, False, False], 78, False, [False, False, False, True], 4329, 'East', (2, 1))
Element 12: (1, (2, 1), ['', '%', '%', '.'], [(13, 4), (9, 9), (12, 7)], [False, True, True, False], 76, False, [False, False, False, True], 4368, 'East', (3, 1))
Element 13: (1, (3, 1), ['', '%', '%', '.'], [(13, 3), (9, 8), (12, 6)], [False, True, True, False], 74, False, [False, False, False, True], 4407, 'East', (4, 1))
Element 14: (1, (4, 1), ['', '%', '.', '%'], [(13, 2), (8, 8), (12, 5)], [False, True, False, True], 72, False, [False, False, True, False], 4446, 'North', (4, 2))
Element 15: (1, (4, 2), ['%', '', '.', '%'], [(13, 1), (8, 9), (12, 4)], [True, False, False, True], 70, False, [False, False, True, False], 4485, 'North', (4, 3))
Element 16: (1, (4, 3), ['.', '', '.', '.'], [(14, 1), (7, 9), (11, 4)], [False, False, False, False], 68, False, [True, False, True, True], 5514, 'East', (5, 3))
Element 17: #1#
