Element 1: (3, (7, 6), ['.', '.', '.', '.'], [(6, 3), (1, 8), (4, 4)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (8, 6))
Element 2: (3, (8, 6), ['', '.', '.', '.'], [(7, 3), (1, 7), (5, 4)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (9, 6))
Element 3: (3, (9, 6), ['', '.', '.', '.'], [(8, 3), (1, 6), (6, 4)], [False, False, False, False], 94, False, [False, True, True, True], 107, 'East', (10, 6))
Element 4: (3, (10, 6), ['', '.', '.', '.'], [(9, 3), (1, 5), (7, 4)], [False, False, False, False], 92, False, [False, True, True, True], 146, 'East', (11, 6))
Element 5: (3, (11, 6), ['', '.', '.', '.'], [(10, 3), (1, 4), (8, 4)], [False, False, False, False], 90, False, [False, True, True, True], 185, 'East', (12, 6))
Element 6: (3, (12, 6), ['', '.', '.', '.'], [(10, 4), (1, 3), (9, 4)], [False, False, False, False], 88, False, [False, True, True, True], 1214, 'East', (13, 6))
Element 7: (3, (13, 6), ['', '.', '.', '.'], [(11, 4), (1, 2), (9, 5)], [False, False, False, False], 86, False, [False, True, True, True], 2243, 'East', (14, 6))
Element 8: (3, (14, 6), ['', '.', '.', '.'], [(12, 4), (1, 1), (10, 5)], [False, False, False, False], 84, False, [False, True, True, True], 2282, 'East', (15, 6))
Element 9: (3, (15, 6), ['', '.', '.', '%'], [(13, 4), (2, 1), (11, 5)], [False, False, False, True], 82, False, [False, True, True, False], 2321, 'North', (15, 7))
Element 10: (3, (15, 7), ['.', '', '.', '%'], [(14, 4), (3, 1), (12, 5)], [False, False, False, True], 80, False, [True, False, True, False], 2360, 'North', (15, 8))
Element 11: (3, (15, 8), ['.', '', '.', '%'], [(15, 4), (4, 1), (13, 5)], [False, False, False, True], 78, False, [True, False, True, False], 2399, 'North', (15, 9))
Element 12: (3, (15, 9), ['.', '', '%', '%'], [(15, 5), (4, 2), (14, 5)], [False, False, True, True], 76, False, [True, False, False, False], 2438, 'West', (14, 9))
Element 13: (3, (14, 9), ['.', '.', '%', ''], [(15, 6), (4, 3), (15, 5)], [False, False, True, False], 74, False, [True, True, False, False], 2457, 'South', (14, 8))
Element 14: (3, (14, 8), ['.', '.', '', ''], [(15, 7), (3, 3), (15, 6)], [False, False, False, False], 72, False, [True, True, False, False], 2476, 'South', (14, 7))
Element 15: (3, (14, 7), ['.', '', '', 'G'], [(15, 8), (3, 4), (15, 7)], [False, False, False, False], 70, False, [True, False, False, False], 2485, 'West', (13, 7))
Element 16: (3, (13, 7), ['.', '', '.', ''], [(15, 9), (3, 5), (15, 8)], [False, False, False, False], 68, False, [True, False, True, False], 2504, 'North', (13, 8))
Element 17: (3, (13, 8), ['.', '', '.', ''], [(14, 9), (4, 5), (15, 9)], [False, False, False, False], 66, False, [True, False, True, False], 2523, 'North', (13, 9))
Element 18: (3, (13, 9), ['.', '', '%', 'G'], [(14, 8), (5, 5), (14, 9)], [False, False, True, False], 64, False, [True, False, False, False], 2542, 'West', (12, 9))
Element 19: (3, (12, 9), ['F', '.', '%', ''], [(14, 7), (6, 5), (14, 8)], [False, False, True, False], 62, False, [False, True, False, False], 2561, 'West', (11, 9))
Element 20: (3, (11, 9), ['F', 'F', '%', ''], [(14, 6), (7, 5), (14, 7)], [False, False, True, False], 60, False, [False, False, False, False], 3570, 'South', (11, 8))
Element 21: (3, (11, 8), ['F', '.', '', '.'], [(14, 5), (8, 5), (14, 6)], [False, False, False, False], 58, False, [False, True, False, True], 4579, 'West', (10, 8))
Element 22: (3, (10, 8), ['.', '.', 'F', ''], [(13, 5), (9, 5), (13, 6)], [False, False, False, False], 56, False, [True, True, False, False], 5578, 'North', (10, 9))
Element 23: #1#
