Element 1: (0, (1, 2), ['%', '.', '.', '%'], [(4, 4), (14, 5), (17, 1)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 3))
Element 2: (0, (1, 3), ['%', '', '.', '%'], [(5, 4), (15, 5), (18, 1)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (1, 4))
Element 3: (0, (1, 4), ['%', '', '.', '%'], [(6, 4), (15, 6), (17, 1)], [True, False, False, True], 94, False, [False, False, True, False], 68, 'North', (1, 5))
Element 4: (0, (1, 5), ['%', '', '.', '%'], [(7, 4), (15, 7), (16, 1)], [True, False, False, True], 92, False, [False, False, True, False], 107, 'North', (1, 6))
Element 5: (0, (1, 6), ['%', '', '.', '%'], [(8, 4), (15, 8), (17, 1)], [True, False, False, True], 90, False, [False, False, True, False], 136, 'North', (1, 7))
Element 6: (0, (1, 7), ['%', '', '.', '%'], [(9, 4), (15, 9), (17, 1)], [True, False, False, True], 88, False, [False, False, True, False], 165, 'North', (1, 8))
Element 7: (0, (1, 8), ['%', '', '.', '%'], [(10, 4), (14, 9), (18, 1)], [True, False, False, True], 86, False, [False, False, True, False], 1184, 'North', (1, 9))
Element 8: (0, (1, 9), ['%', '', '%', '%'], [(11, 4), (14, 8), (17, 1)], [True, False, True, True], 84, False, [False, False, False, False], 2203, 'South', (1, 8))
Element 9: (0, (1, 8), ['%', '', '', '%'], [(12, 4), (14, 7), (16, 1)], [True, False, False, True], 82, False, [False, False, False, False], 2222, 'South', (1, 7))
Element 10: (0, (1, 7), ['%', '', '', '%'], [(13, 4), (14, 6), (17, 1)], [True, False, False, True], 80, False, [False, False, False, False], 2241, 'South', (1, 6))
Element 11: (0, (1, 6), ['%', '', '', '%'], [(14, 4), (13, 6), (17, 1)], [True, False, False, True], 78, False, [False, False, False, False], 2260, 'South', (1, 5))
Element 12: (0, (1, 5), ['%', '', '', '%'], [(15, 4), (13, 7), (18, 1)], [True, False, False, True], 76, False, [False, False, False, False], 2279, 'South', (1, 4))
Element 13: (0, (1, 4), ['%', '', '', '%'], [(15, 3), (13, 8), (17, 1)], [True, False, False, True], 74, False, [False, False, False, False], 2298, 'South', (1, 3))
Element 14: (0, (1, 3), ['%', '', '', '%'], [(15, 2), (13, 9), (16, 1)], [True, False, False, True], 72, False, [False, False, False, False], 2317, 'South', (1, 2))
Element 15: (0, (1, 2), ['%', '.', '', '%'], [(15, 3), (12, 9), (17, 1)], [True, False, False, True], 70, False, [False, True, False, False], 2326, 'South', (1, 1))
Element 16: (0, (1, 1), ['%', '%', '', '.'], [(14, 3), (11, 9), (17, 1)], [True, True, False, False], 68, False, [False, False, False, True], 3345, 'East', (2, 1))
Element 17: (0, (2, 1), ['', '%', '%', '.'], [(13, 3), (11, 8), (18, 1)], [False, True, True, False], 66, False, [False, False, False, True], 4364, 'East', (3, 1))
Element 18: (0, (3, 1), ['', '%', '%', '.'], [(13, 2), (10, 8), (17, 1)], [False, True, True, False], 64, False, [False, False, False, True], 5383, 'East', (4, 1))
Element 19: #1#
