Element 1: (0, (6, 1), ['%', '%', '.', '.'], [(3, 9), (11, 1), (14, 5)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (7, 1))
Element 2: (0, (7, 1), ['', '%', '.', '.'], [(4, 9), (12, 1), (15, 5)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (8, 1))
Element 3: (0, (8, 1), ['', '%', '.', '.'], [(5, 9), (13, 1), (15, 6)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (9, 1))
Element 4: (0, (9, 1), ['', '%', '.', '.'], [(6, 9), (14, 1), (15, 7)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (10, 1))
Element 5: (0, (10, 1), ['', '%', '.', ''], [(7, 9), (13, 1), (15, 8)], [False, True, False, False], 90, False, [False, False, True, False], 146, 'North', (10, 2))
Element 6: (0, (10, 2), ['.', '', '.', '%'], [(8, 9), (13, 2), (15, 9)], [False, False, False, True], 88, False, [True, False, True, False], 185, 'North', (10, 3))
Element 7: (0, (10, 3), ['.', '', 'F', '.'], [(9, 9), (13, 3), (14, 9)], [False, False, False, False], 86, False, [True, False, False, True], 224, 'North', (10, 4))
Element 8: (0, (10, 4), ['.', '', '.', 'F'], [(10, 9), (14, 3), (14, 8)], [False, False, False, False], 84, False, [True, False, True, False], 2243, 'East', (11, 4))
Element 9: (0, (11, 4), ['', '.', '.', '.'], [(11, 9), (15, 3), (14, 7)], [False, False, False, False], 82, False, [False, True, True, True], 4262, 'East', (12, 4))
Element 10: (0, (12, 4), ['', '.', '.', '.'], [(11, 8), (15, 4), (14, 6)], [False, False, False, False], 80, False, [False, True, True, True], 5291, 'East', (13, 4))
Element 11: #1#
