Element 1: (1, (11, 1), ['.', '%', '%', '.'], [(17, 1), (13, 9), (15, 2)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (12, 1))
Element 2: (1, (12, 1), ['', '%', '%', '.'], [(18, 1), (14, 9), (15, 3)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (13, 1))
Element 3: (1, (13, 1), ['', '%', '.', '.'], [(17, 1), (15, 9), (15, 4)], [False, True, False, False], 94, False, [False, False, True, True], 77, 'East', (14, 1))
Element 4: (1, (14, 1), ['', '%', '%', '%'], [(16, 1), (15, 8), (15, 5)], [False, True, True, True], 92, False, [False, False, False, False], 106, 'West', (13, 1))
Element 5: (1, (13, 1), ['', '%', '.', ''], [(16, 1), (15, 7), (15, 6)], [False, True, False, False], 90, False, [False, False, True, False], 125, 'North', (13, 2))
Element 6: (1, (13, 2), ['%', '', '.', '%'], [(17, 1), (14, 7), (14, 6)], [True, False, False, True], 88, False, [False, False, True, False], 154, 'North', (13, 3))
Element 7: (1, (13, 3), ['.', '', '.', '.'], [(18, 1), (14, 8), (14, 5)], [False, False, False, False], 86, False, [True, False, True, True], 183, 'East', (14, 3))
Element 8: (1, (14, 3), ['', '%', 'G', ''], [(17, 1), (13, 8), (14, 4)], [False, True, False, False], 84, False, [False, False, False, False], 212, 'East', (15, 3))
Element 9: (1, (15, 3), ['', '', '', '%'], [(16, 1), (13, 7), (13, 4)], [False, False, False, True], 82, False, [False, False, False, False], 231, 'North', (15, 4))
Element 10: (1, (15, 4), ['', '', '', '%'], [(16, 1), (13, 6), (13, 5)], [False, False, False, True], 80, False, [False, False, False, False], 250, 'North', (15, 5))
Element 11: (1, (15, 5), ['', '', '', '%'], [(17, 1), (12, 6), (12, 5)], [False, False, False, True], 78, False, [False, False, False, False], 269, 'North', (15, 6))
Element 12: (1, (15, 6), ['', '', '', '%'], [(18, 1), (12, 7), (12, 4)], [False, False, False, True], 76, False, [False, False, False, False], 288, 'North', (15, 7))
Element 13: (1, (15, 7), ['', '', '', '%'], [(17, 1), (12, 8), (11, 4)], [False, False, False, True], 74, False, [False, False, False, False], 1297, 'North', (15, 8))
Element 14: (1, (15, 8), ['', '', '', '%'], [(16, 1), (11, 8), (10, 4)], [False, False, False, True], 72, False, [False, False, False, False], 3296, 'North', (15, 9))
Element 15: (1, (15, 9), ['', '', '%', '%'], [(16, 1), (11, 9), (10, 5)], [False, False, True, True], 70, False, [False, False, False, False], 4305, 'West', (14, 9))
Element 16: (1, (14, 9), ['', '', '%', ''], [(17, 1), (10, 9), (11, 5)], [False, False, True, False], 68, False, [False, False, False, False], 5314, 'South', (14, 8))
Element 17: #1#
