Element 1: (0, (1, 1), ['%', '%', '.', '.'], [(9, 7), (14, 7), (15, 6)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (2, 1))
Element 2: (0, (2, 1), ['', '%', '%', '.'], [(10, 7), (15, 7), (15, 5)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (3, 1))
Element 3: (0, (3, 1), ['', '%', '%', '.'], [(10, 8), (15, 8), (15, 4)], [False, True, True, False], 94, False, [False, False, False, True], 1068, 'East', (4, 1))
Element 4: (0, (4, 1), ['', '%', '.', '%'], [(11, 8), (15, 9), (15, 3)], [False, True, False, True], 92, False, [False, False, True, False], 2097, 'North', (4, 2))
Element 5: (0, (4, 2), ['%', '', '.', '%'], [(11, 9), (14, 9), (15, 2)], [True, False, False, True], 90, False, [False, False, True, False], 3126, 'North', (4, 3))
Element 6: (0, (4, 3), ['.', '', '.', '.'], [(10, 9), (14, 8), (15, 3)], [False, False, False, False], 88, False, [True, False, True, True], 4145, 'East', (5, 3))
Element 7: (0, (5, 3), ['', '%', '.', '.'], [(9, 9), (13, 8), (14, 3)], [False, True, False, False], 86, False, [False, False, True, True], 4184, 'East', (6, 3))
Element 8: (0, (6, 3), ['', '.', '.', '.'], [(9, 8), (13, 9), (14, 4)], [False, False, False, False], 84, False, [False, True, True, True], 4223, 'East', (7, 3))
Element 9: (0, (7, 3), ['', '.', '.', '.'], [(8, 8), (12, 9), (14, 5)], [False, False, False, False], 82, False, [False, True, True, True], 4262, 'East', (8, 3))
Element 10: (0, (8, 3), ['', '.', '.', '.'], [(8, 9), (12, 8), (14, 6)], [False, False, False, False], 80, False, [False, True, True, True], 4301, 'East', (9, 3))
Element 11: (0, (9, 3), ['', '.', '.', '.'], [(7, 9), (12, 7), (13, 6)], [False, False, False, False], 78, False, [False, True, True, True], 4340, 'East', (10, 3))
Element 12: (0, (10, 3), ['', '.', 'F', '.'], [(7, 8), (13, 7), (13, 5)], [False, False, False, False], 76, False, [False, True, False, True], 4379, 'North', (10, 4))
Element 13: (0, (10, 4), ['.', '', '.', 'F'], [(7, 7), (13, 6), (13, 4)], [False, False, False, False], 74, False, [True, False, True, False], 5398, 'East', (11, 4))
Element 14: #1#
