Element 1: (3, (14, 9), ['.', '.', '%', '.'], [(13, 1), (6, 8), (9, 1)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (15, 9))
Element 2: (3, (15, 9), ['', '.', '%', '%'], [(14, 1), (7, 8), (10, 1)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (15, 8))
Element 3: (3, (15, 8), ['.', '.', '', '%'], [(13, 1), (8, 8), (11, 1)], [False, False, False, True], 94, False, [True, True, False, False], 97, 'South', (15, 7))
Element 4: (3, (15, 7), ['.', '.', '', '%'], [(13, 2), (9, 8), (12, 1)], [False, False, False, True], 92, False, [True, True, False, False], 126, 'South', (15, 6))
Element 5: (3, (15, 6), ['.', '.', '', '%'], [(13, 3), (10, 8), (13, 1)], [False, False, False, True], 90, False, [True, True, False, False], 1145, 'South', (15, 5))
Element 6: (3, (15, 5), ['.', '.', '', '%'], [(14, 3), (11, 8), (14, 1)], [False, False, False, True], 88, False, [True, True, False, False], 2164, 'South', (15, 4))
Element 7: (3, (15, 4), ['.', 'G', '', '%'], [(15, 3), (11, 9), (13, 1)], [False, False, False, True], 86, False, [True, False, False, False], 3183, 'West', (14, 4))
Element 8: (3, (14, 4), ['.', '', '.', ''], [(15, 2), (10, 9), (13, 2)], [False, False, False, False], 84, False, [True, False, True, False], 4202, 'North', (14, 5))
Element 9: (3, (14, 5), ['.', '', '.', ''], [(15, 3), (9, 9), (13, 3)], [False, False, False, False], 82, False, [True, False, True, False], 4221, 'North', (14, 6))
Element 10: (3, (14, 6), ['.', '', '.', ''], [(15, 4), (8, 9), (13, 4)], [False, False, False, False], 80, False, [True, False, True, False], 4250, 'North', (14, 7))
Element 11: (3, (14, 7), ['.', '', '.', ''], [(15, 5), (7, 9), (13, 5)], [False, False, False, False], 78, False, [True, False, True, False], 4279, 'North', (14, 8))
Element 12: (3, (14, 8), ['.', '', '', ''], [(15, 6), (6, 9), (13, 6)], [False, False, False, False], 76, False, [True, False, False, False], 4308, 'West', (13, 8))
Element 13: (3, (13, 8), ['.', 'G', '.', ''], [(15, 7), (5, 9), (13, 7)], [False, False, False, False], 74, False, [True, False, True, False], 4337, 'North', (13, 9))
Element 14: (3, (13, 9), ['.', '', '%', ''], [(15, 8), (4, 9), (12, 7)], [False, False, True, False], 72, False, [True, False, False, False], 4366, 'West', (12, 9))
Element 15: (3, (12, 9), ['', 'G', '%', ''], [(15, 9), (4, 8), (12, 8)], [False, False, True, False], 70, False, [False, False, False, False], 4395, 'West', (11, 9))
Element 16: (3, (11, 9), ['', '', '%', ''], [(14, 9), (4, 7), (13, 8)], [False, False, True, False], 68, False, [False, False, False, False], 4404, 'South', (11, 8))
Element 17: (3, (11, 8), ['', '.', '', ''], [(14, 8), (5, 7), (13, 9)], [False, False, False, False], 66, False, [False, True, False, False], 4413, 'South', (11, 7))
Element 18: (3, (11, 7), ['.', '.', '', ''], [(14, 7), (6, 7), (14, 9)], [False, False, False, False], 64, False, [True, True, False, False], 4432, 'South', (11, 6))
Element 19: (3, (11, 6), ['.', '.', '', '.'], [(14, 6), (7, 7), (15, 9)], [False, False, False, False], 62, False, [True, True, False, True], 4451, 'East', (12, 6))
Element 20: (3, (12, 6), ['', '.', '', ''], [(14, 5), (8, 7), (15, 8)], [False, False, False, False], 60, False, [False, True, False, False], 4470, 'South', (12, 5))
Element 21: (3, (12, 5), ['.', '.', '', ''], [(14, 4), (9, 7), (15, 7)], [False, False, False, False], 58, False, [True, True, False, False], 4489, 'South', (12, 4))
Element 22: (3, (12, 4), ['F', '.', '', 'G'], [(13, 4), (10, 7), (15, 6)], [False, False, False, False], 56, False, [False, True, False, False], 4508, 'West', (11, 4))
Element 23: (3, (11, 4), ['F', '.', '.', ''], [(13, 5), (10, 6), (15, 5)], [False, False, False, False], 54, False, [False, True, True, False], 5517, 'West', (10, 4))
Element 24: #1#
