Element 1: (2, (4, 7), ['.', '.', '.', '.'], [(10, 7), (1, 8), (7, 7)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (5, 7))
Element 2: (2, (5, 7), ['', '.', '.', '.'], [(10, 8), (1, 7), (8, 7)], [False, False, False, False], 96, False, [False, True, True, True], 1048, 'East', (6, 7))
Element 3: (2, (6, 7), ['', '.', '.', ''], [(11, 8), (1, 6), (8, 8)], [False, False, False, False], 94, False, [False, True, True, False], 2077, 'North', (6, 8))
Element 4: (2, (6, 8), ['.', '', '.', '.'], [(11, 9), (1, 5), (9, 8)], [False, False, False, False], 92, False, [True, False, True, True], 3106, 'East', (7, 8))
Element 5: (2, (7, 8), ['', '', '.', ''], [(10, 9), (1, 4), (9, 9)], [False, False, False, False], 90, False, [False, False, True, False], 4135, 'North', (7, 9))
Element 6: (2, (7, 9), ['.', '', '%', 'G'], [(9, 9), (1, 3), (8, 9)], [False, False, True, False], 88, False, [True, False, False, False], 4164, 'West', (6, 9))
Element 7: (2, (6, 9), ['.', '', '%', 'G'], [(9, 8), (1, 2), (7, 9)], [False, False, True, False], 86, False, [True, False, False, False], 4183, 'West', (5, 9))
Element 8: (2, (5, 9), ['.', '.', '%', ''], [(8, 8), (1, 1), (7, 8)], [False, False, True, False], 84, False, [True, True, False, False], 4202, 'South', (5, 8))
Element 9: (2, (5, 8), ['.', '', '', 'G'], [(8, 9), (2, 1), (6, 8)], [False, False, False, False], 82, False, [True, False, False, False], 4221, 'West', (4, 8))
Element 10: (2, (4, 8), ['.', '', '.', ''], [(7, 9), (3, 1), (6, 9)], [False, False, False, False], 80, False, [True, False, True, False], 4240, 'North', (4, 9))
Element 11: (2, (4, 9), ['.', '', '%', 'G'], [(7, 8), (4, 1), (5, 9)], [False, False, True, False], 78, False, [True, False, False, False], 4259, 'West', (3, 9))
Element 12: (2, (3, 9), ['%', '.', '%', ''], [(7, 7), (4, 2), (5, 8)], [True, False, True, False], 76, False, [False, True, False, False], 4278, 'South', (3, 8))
Element 13: (2, (3, 8), ['%', '.', '', ''], [(7, 6), (4, 3), (5, 7)], [True, False, False, False], 74, False, [False, True, False, False], 4307, 'South', (3, 7))
Element 14: (2, (3, 7), ['%', '.', '', ''], [(8, 6), (5, 3), (5, 6)], [True, False, False, False], 72, False, [False, True, False, False], 4346, 'South', (3, 6))
Element 15: (2, (3, 6), ['%', '.', '', '.'], [(9, 6), (6, 3), (6, 6)], [True, False, False, False], 70, False, [False, True, False, True], 4385, 'East', (4, 6))
Element 16: (2, (4, 6), ['', '.', '', ''], [(10, 6), (7, 3), (6, 5)], [False, False, False, False], 68, False, [False, True, False, False], 4424, 'South', (4, 5))
Element 17: (2, (4, 5), ['.', '.', '', '.'], [(11, 6), (8, 3), (7, 5)], [False, False, False, False], 66, False, [True, True, False, True], 4463, 'East', (5, 5))
Element 18: (2, (5, 5), ['', '.', '', ''], [(12, 6), (9, 3), (8, 5)], [False, False, False, False], 64, False, [False, True, False, False], 4502, 'South', (5, 4))
Element 19: (2, (5, 4), ['.', '', '', '.'], [(13, 6), (10, 3), (9, 5)], [False, False, False, False], 62, False, [True, False, False, True], 4541, 'East', (6, 4))
Element 20: (2, (6, 4), ['', '', '', '.'], [(14, 6), (10, 4), (10, 5)], [False, False, False, False], 60, False, [False, False, False, True], 5570, 'East', (7, 4))
Element 21: #1#
