Element 1: (2, (7, 1), ['.', '%', '.', '.'], [(9, 4), (4, 2), (9, 3)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (8, 1))
Element 2: (2, (8, 1), ['', '%', '.', '.'], [(10, 4), (4, 3), (10, 3)], [False, True, False, False], 96, False, [False, False, True, True], 1048, 'East', (9, 1))
Element 3: (2, (9, 1), ['', '%', '.', '.'], [(11, 4), (5, 3), (11, 3)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (10, 1))
Element 4: (2, (10, 1), ['', '%', '.', '.'], [(12, 4), (6, 3), (12, 3)], [False, True, False, False], 92, False, [False, False, True, True], 2116, 'East', (11, 1))
Element 5: (2, (11, 1), ['', '%', '%', '.'], [(13, 4), (7, 3), (13, 3)], [False, True, True, False], 90, False, [False, False, False, True], 2155, 'East', (12, 1))
Element 6: (2, (12, 1), ['', '%', '%', '.'], [(14, 4), (8, 3), (14, 3)], [False, True, True, False], 88, False, [False, False, False, True], 2194, 'East', (13, 1))
Element 7: (2, (13, 1), ['', '%', '.', '.'], [(15, 4), (8, 2), (15, 3)], [False, True, False, False], 86, False, [False, False, True, True], 2233, 'East', (14, 1))
Element 8: (2, (14, 1), ['', '%', '%', '%'], [(15, 5), (9, 2), (15, 2)], [False, True, True, True], 84, False, [False, False, False, False], 2272, 'West', (13, 1))
Element 9: (2, (13, 1), ['', '%', '.', ''], [(15, 6), (10, 2), (15, 3)], [False, True, False, False], 82, False, [False, False, True, False], 2291, 'North', (13, 2))
Element 10: (2, (13, 2), ['%', '', '', '%'], [(15, 7), (10, 3), (14, 3)], [True, False, False, True], 80, False, [False, False, False, False], 2310, 'North', (13, 3))
Element 11: (2, (13, 3), ['', '', '', ''], [(15, 8), (11, 3), (14, 4)], [False, False, False, False], 78, False, [False, False, False, False], 2319, 'East', (14, 3))
Element 12: (2, (14, 3), ['', '%', '', ''], [(15, 9), (12, 3), (14, 5)], [False, True, False, False], 76, False, [False, False, False, False], 2338, 'East', (15, 3))
Element 13: (2, (15, 3), ['', '', '', '%'], [(14, 9), (13, 3), (14, 6)], [False, False, False, True], 74, False, [False, False, False, False], 2357, 'North', (15, 4))
Element 14: (2, (15, 4), ['', '', '', '%'], [(14, 8), (14, 3), (14, 7)], [False, False, False, True], 72, False, [False, False, False, False], 2376, 'North', (15, 5))
Element 15: (2, (15, 5), ['', '', '', '%'], [(13, 8), (15, 3), (13, 7)], [False, False, False, True], 70, False, [False, False, False, False], 2395, 'North', (15, 6))
Element 16: (2, (15, 6), ['', '', '', '%'], [(13, 9), (15, 4), (13, 6)], [False, False, False, True], 68, False, [False, False, False, False], 2414, 'North', (15, 7))
Element 17: (2, (15, 7), ['', '', '', '%'], [(12, 9), (15, 5), (13, 5)], [False, False, False, True], 66, False, [False, False, False, False], 2433, 'North', (15, 8))
Element 18: (2, (15, 8), ['', '', '', '%'], [(11, 9), (15, 6), (12, 5)], [False, False, False, True], 64, False, [False, False, False, False], 3442, 'North', (15, 9))
Element 19: (2, (15, 9), ['', '', '%', '%'], [(11, 8), (15, 7), (12, 6)], [False, False, True, True], 62, False, [False, False, False, False], 4451, 'West', (14, 9))
Element 20: (2, (14, 9), ['', '', '%', ''], [(10, 8), (15, 8), (12, 7)], [False, False, True, False], 60, False, [False, False, False, False], 5460, 'South', (14, 8))
Element 21: #1#
