Element 1: (2, (3, 6), ['%', '.', '.', '.'], [(11, 4), (1, 8), (4, 1)], [True, False, False, False], 98, False, [False, True, True, True], 1009, 'East', (4, 6))
Element 2: (2, (4, 6), ['', '.', '.', '.'], [(10, 4), (1, 7), (4, 2)], [False, False, False, False], 96, False, [False, True, True, True], 2038, 'East', (5, 6))
Element 3: (2, (5, 6), ['', '.', '.', '.'], [(10, 5), (1, 6), (4, 3)], [False, False, False, False], 94, False, [False, True, True, True], 2077, 'East', (6, 6))
Element 4: (2, (6, 6), ['', '.', '.', '.'], [(11, 5), (1, 5), (5, 3)], [False, False, False, False], 92, False, [False, True, True, True], 2116, 'East', (7, 6))
Element 5: (2, (7, 6), ['', '.', '.', '.'], [(12, 5), (1, 4), (6, 3)], [False, False, False, False], 90, False, [False, True, True, True], 2155, 'East', (8, 6))
Element 6: (2, (8, 6), ['', '.', '.', '.'], [(13, 5), (1, 3), (7, 3)], [False, False, False, False], 88, False, [False, True, True, True], 2194, 'East', (9, 6))
Element 7: (2, (9, 6), ['', '.', '.', '.'], [(14, 5), (1, 2), (8, 3)], [False, False, False, False], 86, False, [False, True, True, True], 2233, 'East', (10, 6))
Element 8: (2, (10, 6), ['', '', '.', '.'], [(15, 5), (1, 1), (9, 3)], [False, False, False, False], 84, False, [False, False, True, True], 2272, 'East', (11, 6))
Element 9: (2, (11, 6), ['', '', '.', '.'], [(15, 6), (2, 1), (10, 3)], [False, False, False, False], 82, False, [False, False, True, True], 2311, 'East', (12, 6))
Element 10: (2, (12, 6), ['', '', '.', '.'], [(15, 7), (3, 1), (10, 2)], [False, False, False, False], 80, False, [False, False, True, True], 2350, 'East', (13, 6))
Element 11: (2, (13, 6), ['', '', '.', '.'], [(15, 8), (4, 1), (10, 1)], [False, False, False, False], 78, False, [False, False, True, True], 2379, 'East', (14, 6))
Element 12: (2, (14, 6), ['', '', '.', ''], [(15, 9), (4, 2), (11, 1)], [False, False, False, False], 76, False, [False, False, True, False], 2408, 'North', (14, 7))
Element 13: (2, (14, 7), ['.', '', '.', ''], [(14, 9), (4, 3), (12, 1)], [False, False, False, False], 74, False, [True, False, True, False], 2437, 'North', (14, 8))
Element 14: (2, (14, 8), ['.', '', '', ''], [(13, 9), (4, 4), (13, 1)], [False, False, False, False], 72, False, [True, False, False, False], 2476, 'West', (13, 8))
Element 15: (2, (13, 8), ['.', '.', '', ''], [(12, 9), (5, 4), (14, 1)], [False, False, False, False], 70, False, [True, True, False, False], 2515, 'South', (13, 7))
Element 16: (2, (13, 7), ['.', '', '', ''], [(11, 9), (6, 4), (13, 1)], [False, False, False, False], 68, False, [True, False, False, False], 3534, 'West', (12, 7))
Element 17: (2, (12, 7), ['.', '', '.', ''], [(11, 8), (7, 4), (13, 2)], [False, False, False, False], 66, False, [True, False, True, False], 4563, 'North', (12, 8))
Element 18: (2, (12, 8), ['', '', '', ''], [(10, 8), (8, 4), (13, 3)], [False, False, False, False], 64, False, [False, False, False, False], 5592, 'North', (12, 9))
Element 19: #1#
