Element 1: (3, (15, 4), ['.', '.', '.', '%'], [(11, 6), (4, 5), (8, 2)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 5))
Element 2: (3, (15, 5), ['.', '', '.', '%'], [(12, 6), (5, 5), (9, 2)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 6))
Element 3: (3, (15, 6), ['.', '', '.', '%'], [(13, 6), (6, 5), (10, 2)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (15, 7))
Element 4: (3, (15, 7), ['.', '', '.', '%'], [(14, 6), (7, 5), (10, 3)], [False, False, False, True], 92, False, [True, False, True, False], 146, 'North', (15, 8))
Element 5: (3, (15, 8), ['.', '', '.', '%'], [(14, 7), (8, 5), (10, 4)], [False, False, False, True], 90, False, [True, False, True, False], 1175, 'North', (15, 9))
Element 6: (3, (15, 9), ['.', '', '%', '%'], [(14, 8), (9, 5), (11, 4)], [False, False, True, True], 88, False, [True, False, False, False], 2204, 'West', (14, 9))
Element 7: (3, (14, 9), ['.', '', '%', ''], [(13, 8), (10, 5), (12, 4)], [False, False, True, False], 86, False, [True, False, False, False], 2243, 'West', (13, 9))
Element 8: (3, (13, 9), ['.', '', '%', ''], [(13, 7), (11, 5), (13, 4)], [False, False, True, False], 84, False, [True, False, False, False], 2282, 'West', (12, 9))
Element 9: (3, (12, 9), ['F', '.', '%', ''], [(12, 7), (12, 5), (14, 4)], [False, False, True, False], 82, False, [False, True, False, False], 2321, 'West', (11, 9))
Element 10: (3, (11, 9), ['F', 'F', '%', ''], [(12, 8), (13, 5), (14, 5)], [False, False, True, False], 80, False, [False, False, False, False], 3350, 'South', (11, 8))
Element 11: (3, (11, 8), ['F', '.', '', ''], [(12, 9), (13, 6), (15, 5)], [False, False, False, False], 78, False, [False, True, False, False], 4349, 'West', (10, 8))
Element 12: (3, (10, 8), ['.', '.', 'F', ''], [(13, 9), (14, 6), (15, 6)], [False, False, False, False], 76, False, [True, True, False, False], 5348, 'North', (10, 9))
Element 13: #1#
