Element 1: (1, (2, 1), ['.', '%', '%', '.'], [(5, 6), (9, 9), (10, 1)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (3, 1))
Element 2: (1, (3, 1), ['', '%', '%', '.'], [(6, 6), (10, 9), (11, 1)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (4, 1))
Element 3: (1, (4, 1), ['', '%', '.', '%'], [(7, 6), (11, 9), (12, 1)], [False, True, False, True], 94, False, [False, False, True, False], 2067, 'North', (4, 2))
Element 4: (1, (4, 2), ['%', '', '.', '%'], [(8, 6), (11, 8), (13, 1)], [True, False, False, True], 92, False, [False, False, True, False], 3096, 'North', (4, 3))
Element 5: (1, (4, 3), ['.', '', '.', '.'], [(9, 6), (10, 8), (14, 1)], [False, False, False, False], 90, False, [True, False, True, True], 4125, 'East', (5, 3))
Element 6: (1, (5, 3), ['', '%', '.', '.'], [(10, 6), (10, 7), (13, 1)], [False, True, False, False], 88, False, [False, False, True, True], 4154, 'East', (6, 3))
Element 7: (1, (6, 3), ['', '.', '.', '.'], [(11, 6), (11, 7), (13, 2)], [False, False, False, False], 86, False, [False, True, True, True], 4193, 'East', (7, 3))
Element 8: (1, (7, 3), ['', '.', '.', '.'], [(12, 6), (12, 7), (13, 3)], [False, False, False, False], 84, False, [False, True, True, True], 4232, 'East', (8, 3))
Element 9: (1, (8, 3), ['', '.', '.', '.'], [(13, 6), (13, 7), (14, 3)], [False, False, False, False], 82, False, [False, True, True, True], 4271, 'East', (9, 3))
Element 10: (1, (9, 3), ['', '.', '.', '.'], [(14, 6), (14, 7), (15, 3)], [False, False, False, False], 80, False, [False, True, True, True], 4310, 'East', (10, 3))
Element 11: (1, (10, 3), ['', '.', 'F', '.'], [(15, 6), (15, 7), (15, 4)], [False, False, False, False], 78, False, [False, True, False, True], 4349, 'North', (10, 4))
Element 12: (1, (10, 4), ['.', '', '.', 'F'], [(15, 7), (15, 8), (15, 5)], [False, False, False, False], 76, False, [True, False, True, False], 5368, 'East', (11, 4))
Element 13: #1#
