Element 1: (1, (13, 2), ['%', '.', '.', '%'], [(11, 8), (14, 7), (15, 7)], [True, False, False, True], 98, False, [False, True, True, False], 999, 'North', (13, 3))
Element 2: (1, (13, 3), ['.', '', '.', '.'], [(11, 9), (14, 8), (15, 8)], [False, False, False, False], 96, False, [True, False, True, True], 2028, 'East', (14, 3))
Element 3: (1, (14, 3), ['', '%', '.', '.'], [(10, 9), (14, 9), (15, 9)], [False, True, False, False], 94, False, [False, False, True, True], 3057, 'East', (15, 3))
Element 4: (1, (15, 3), ['', '.', '.', '%'], [(10, 8), (13, 9), (14, 9)], [False, False, False, True], 92, False, [False, True, True, False], 4076, 'North', (15, 4))
Element 5: (1, (15, 4), ['.', '', '.', '%'], [(10, 7), (13, 8), (14, 8)], [False, False, False, True], 90, False, [True, False, True, False], 4105, 'North', (15, 5))
Element 6: (1, (15, 5), ['.', '', '.', '%'], [(11, 7), (13, 7), (14, 7)], [False, False, False, True], 88, False, [True, False, True, False], 4134, 'North', (15, 6))
Element 7: (1, (15, 6), ['G', '', '', '%'], [(12, 7), (13, 6), (14, 6)], [False, False, False, True], 86, False, [False, False, False, False], 4173, 'North', (15, 7))
Element 8: (1, (15, 7), ['', '', '', '%'], [(12, 6), (13, 5), (14, 5)], [False, False, False, True], 84, False, [False, False, False, False], 4202, 'North', (15, 8))
Element 9: (1, (15, 8), ['', '', '', '%'], [(12, 5), (13, 4), (14, 4)], [False, False, False, True], 82, False, [False, False, False, False], 4231, 'North', (15, 9))
Element 10: (1, (15, 9), ['', '', '%', '%'], [(11, 5), (12, 4), (15, 4)], [False, False, True, True], 80, False, [False, False, False, False], 4250, 'West', (14, 9))
Element 11: (1, (14, 9), ['', '', '%', ''], [(11, 6), (11, 4), (15, 5)], [False, False, True, False], 78, False, [False, False, False, False], 5259, 'South', (14, 8))
Element 12: #1#
