Element 1: (1, (6, 1), ['%', '%', '.', '.'], [(15, 6), (9, 8), (9, 9)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (7, 1))
Element 2: (1, (7, 1), ['', '%', '.', '.'], [(15, 7), (10, 8), (10, 9)], [False, True, False, False], 96, False, [False, False, True, True], 2028, 'East', (8, 1))
Element 3: (1, (8, 1), ['', '%', '.', '.'], [(15, 8), (11, 8), (11, 9)], [False, True, False, False], 94, False, [False, False, True, True], 4047, 'East', (9, 1))
Element 4: (1, (9, 1), ['', '%', '.', '.'], [(15, 9), (12, 8), (12, 9)], [False, True, False, False], 92, False, [False, False, True, True], 4086, 'East', (10, 1))
Element 5: (1, (10, 1), ['', '%', '.', '.'], [(14, 9), (13, 8), (13, 9)], [False, True, False, False], 90, False, [False, False, True, True], 4125, 'East', (11, 1))
Element 6: (1, (11, 1), ['', '%', '%', '.'], [(13, 9), (14, 8), (13, 8)], [False, True, True, False], 88, False, [False, False, False, True], 4144, 'East', (12, 1))
Element 7: (1, (12, 1), ['', '%', '%', '.'], [(13, 8), (14, 7), (13, 7)], [False, True, True, False], 86, False, [False, False, False, True], 4173, 'East', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', '.'], [(14, 8), (14, 6), (13, 6)], [False, True, False, False], 84, False, [False, False, True, True], 4202, 'East', (14, 1))
Element 9: (1, (14, 1), ['', '%', '%', '%'], [(14, 7), (14, 5), (13, 5)], [False, True, True, True], 82, False, [False, False, False, False], 4231, 'West', (13, 1))
Element 10: (1, (13, 1), ['', '%', '.', ''], [(14, 6), (14, 4), (13, 4)], [False, True, False, False], 80, False, [False, False, True, False], 4250, 'North', (13, 2))
Element 11: (1, (13, 2), ['%', '', 'G', '%'], [(14, 5), (15, 4), (13, 3)], [True, False, False, True], 78, False, [False, False, False, False], 4279, 'South', (13, 1))
Element 12: (1, (13, 1), ['', '%', '', ''], [(14, 4), (15, 3), (14, 3)], [False, True, False, False], 76, False, [False, False, False, False], 4298, 'West', (12, 1))
Element 13: (1, (12, 1), ['', '%', '%', ''], [(15, 4), (15, 2), (15, 3)], [False, True, True, False], 74, False, [False, False, False, False], 4307, 'West', (11, 1))
Element 14: (1, (11, 1), ['', '%', '%', ''], [(15, 3), (15, 2), (14, 3)], [False, True, True, False], 72, False, [False, False, False, False], 4306, 'West', (10, 1))
Element 15: (1, (10, 1), ['', '%', '.', ''], [(15, 2), (15, 3), (13, 3)], [False, True, False, False], 70, False, [False, False, True, False], 4305, 'North', (10, 2))
Element 16: (1, (10, 2), ['.', '', '.', '%'], [(15, 3), (15, 4), (12, 3)], [False, False, False, True], 68, False, [True, False, True, False], 4324, 'North', (10, 3))
Element 17: (1, (10, 3), ['.', '', 'F', '.'], [(14, 3), (15, 4), (12, 4)], [False, False, False, False], 66, False, [True, False, False, True], 4343, 'North', (10, 4))
Element 18: #1#
