Element 1: (2, (11, 6), ['.', '.', '.', '.'], [(4, 5), (5, 6), (14, 5)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (12, 6))
Element 2: (2, (12, 6), ['', '.', '.', '.'], [(5, 5), (6, 6), (15, 5)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (13, 6))
Element 3: (2, (13, 6), ['', '.', '.', '.'], [(6, 5), (7, 6), (15, 6)], [False, False, False, False], 94, False, [False, True, True, True], 97, 'East', (14, 6))
Element 4: (2, (14, 6), ['', '', '.', ''], [(7, 5), (8, 6), (15, 7)], [False, False, False, False], 92, False, [False, False, True, False], 136, 'North', (14, 7))
Element 5: (2, (14, 7), ['.', '', '.', ''], [(8, 5), (9, 6), (15, 8)], [False, False, False, False], 90, False, [True, False, True, False], 175, 'North', (14, 8))
Element 6: (2, (14, 8), ['.', '', '.', ''], [(9, 5), (10, 6), (15, 9)], [False, False, False, False], 88, False, [True, False, True, False], 214, 'North', (14, 9))
Element 7: (2, (14, 9), ['.', '', '%', ''], [(10, 5), (10, 7), (15, 8)], [False, False, True, False], 86, False, [True, False, False, False], 243, 'West', (13, 9))
Element 8: (2, (13, 9), ['.', '.', '%', ''], [(10, 4), (10, 8), (15, 7)], [False, False, True, False], 84, False, [True, True, False, False], 2252, 'South', (13, 8))
Element 9: (2, (13, 8), ['.', '.', '', ''], [(11, 4), (11, 8), (15, 6)], [False, False, False, False], 82, False, [True, True, False, False], 4261, 'South', (13, 7))
Element 10: (2, (13, 7), ['.', '', '', ''], [(12, 4), (11, 9), (15, 5)], [False, False, False, False], 80, False, [True, False, False, False], 5280, 'West', (12, 7))
Element 11: #1#
