Element 1: (1, (3, 6), ['%', '.', '.', '.'], [(7, 7), (5, 8), (15, 8)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '.', '.', '.'], [(8, 7), (6, 8), (15, 9)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '.', '.', '.'], [(9, 7), (7, 8), (14, 9)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 6))
Element 4: (1, (6, 6), ['', '.', '', '.'], [(10, 7), (8, 8), (14, 8)], [False, False, False, False], 92, False, [False, True, False, True], 126, 'East', (7, 6))
Element 5: (1, (7, 6), ['', '.', '', '.'], [(10, 8), (9, 8), (14, 7)], [False, False, False, False], 90, False, [False, True, False, True], 1155, 'East', (8, 6))
Element 6: (1, (8, 6), ['', '.', '', '.'], [(11, 8), (9, 9), (15, 7)], [False, False, False, False], 88, False, [False, True, False, True], 2184, 'East', (9, 6))
Element 7: (1, (9, 6), ['', '.', '', '.'], [(11, 9), (10, 9), (15, 6)], [False, False, False, False], 86, False, [False, True, False, True], 4203, 'East', (10, 6))
Element 8: (1, (10, 6), ['', '.', '', '.'], [(12, 9), (10, 8), (15, 5)], [False, False, False, False], 84, False, [False, True, False, True], 4232, 'East', (11, 6))
Element 9: (1, (11, 6), ['', '.', '.', '.'], [(13, 9), (11, 8), (15, 4)], [False, False, False, False], 82, False, [False, True, True, True], 4261, 'East', (12, 6))
Element 10: (1, (12, 6), ['', '.', '.', '.'], [(13, 8), (12, 8), (15, 3)], [False, False, False, False], 80, False, [False, True, True, True], 4300, 'East', (13, 6))
Element 11: (1, (13, 6), ['', '.', 'G', '.'], [(13, 7), (12, 7), (15, 2)], [False, False, False, False], 78, False, [False, True, False, True], 4339, 'East', (14, 6))
Element 12: (1, (14, 6), ['', '.', 'G', ''], [(14, 7), (11, 7), (15, 3)], [False, False, False, False], 76, False, [False, True, False, False], 4358, 'South', (14, 5))
Element 13: (1, (14, 5), ['.', '.', '', ''], [(15, 7), (11, 6), (14, 3)], [False, False, False, False], 74, False, [True, True, False, False], 4377, 'South', (14, 4))
Element 14: (1, (14, 4), ['.', '', '', ''], [(15, 8), (11, 5), (13, 3)], [False, False, False, False], 72, False, [True, False, False, False], 4406, 'West', (13, 4))
Element 15: (1, (13, 4), ['.', '', '.', ''], [(15, 9), (11, 4), (13, 2)], [False, False, False, False], 70, False, [True, False, True, False], 5425, 'North', (13, 5))
Element 16: #1#
