Element 1: (0, (2, 1), ['.', '%', '%', '.'], [(4, 8), (12, 5), (12, 7)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (3, 1))
Element 2: (0, (3, 1), ['', '%', '%', '.'], [(5, 8), (13, 5), (13, 7)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (4, 1))
Element 3: (0, (4, 1), ['', '%', '.', '%'], [(6, 8), (14, 5), (14, 7)], [False, True, False, True], 94, False, [False, False, True, False], 78, 'North', (4, 2))
Element 4: (0, (4, 2), ['%', '', '.', '%'], [(7, 8), (15, 5), (15, 7)], [True, False, False, True], 92, False, [False, False, True, False], 117, 'North', (4, 3))
Element 5: (0, (4, 3), ['.', '', '.', '.'], [(8, 8), (15, 6), (15, 8)], [False, False, False, False], 90, False, [True, False, True, True], 156, 'East', (5, 3))
Element 6: (0, (5, 3), ['', '%', '.', '.'], [(9, 8), (14, 6), (15, 9)], [False, True, False, False], 88, False, [False, False, True, True], 195, 'East', (6, 3))
Element 7: (0, (6, 3), ['', '.', '.', '.'], [(10, 8), (13, 6), (14, 9)], [False, False, False, False], 86, False, [False, True, True, True], 1224, 'East', (7, 3))
Element 8: (0, (7, 3), ['', '.', '.', '.'], [(11, 8), (12, 6), (14, 8)], [False, False, False, False], 84, False, [False, True, True, True], 2253, 'East', (8, 3))
Element 9: (0, (8, 3), ['', '.', '.', '.'], [(11, 9), (11, 6), (13, 8)], [False, False, False, False], 82, False, [False, True, True, True], 3282, 'East', (9, 3))
Element 10: (0, (9, 3), ['', '.', '.', '.'], [(10, 9), (11, 7), (13, 9)], [False, False, False, False], 80, False, [False, True, True, True], 4311, 'East', (10, 3))
Element 11: (0, (10, 3), ['', '.', 'F', '.'], [(9, 9), (10, 7), (12, 9)], [False, False, False, False], 78, False, [False, True, False, True], 4350, 'North', (10, 4))
Element 12: (0, (10, 4), ['.', '', '.', 'F'], [(8, 9), (10, 6), (12, 8)], [False, False, False, False], 76, False, [True, False, True, False], 5379, 'East', (11, 4))
Element 13: #1#
