Element 1: (3, (12, 1), ['.', '%', '%', '.'], [(1, 9), (9, 5), (9, 6)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (13, 1))
Element 2: (3, (13, 1), ['', '%', '.', '.'], [(1, 8), (10, 5), (10, 6)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (14, 1))
Element 3: (3, (14, 1), ['', '%', '%', '%'], [(1, 7), (10, 4), (11, 6)], [False, True, True, True], 94, False, [False, False, False, False], 1087, 'West', (13, 1))
Element 4: (3, (13, 1), ['', '%', '.', ''], [(1, 6), (11, 4), (12, 6)], [False, True, False, False], 92, False, [False, False, True, False], 2106, 'North', (13, 2))
Element 5: (3, (13, 2), ['%', '', '.', '%'], [(1, 5), (12, 4), (13, 6)], [True, False, False, True], 90, False, [False, False, True, False], 2145, 'North', (13, 3))
Element 6: (3, (13, 3), ['.', '', 'G', '.'], [(1, 4), (13, 4), (14, 6)], [False, False, False, False], 88, False, [True, False, False, True], 2184, 'East', (14, 3))
Element 7: (3, (14, 3), ['', '%', 'G', '.'], [(1, 3), (14, 4), (15, 6)], [False, True, False, False], 86, False, [False, False, False, True], 2223, 'East', (15, 3))
Element 8: (3, (15, 3), ['', '.', 'G', '%'], [(1, 2), (15, 4), (15, 7)], [False, False, False, True], 84, False, [False, True, False, False], 2262, 'South', (15, 2))
Element 9: (3, (15, 2), ['%', '%', '', '%'], [(1, 1), (15, 5), (15, 8)], [True, True, False, True], 82, False, [False, False, False, False], 2301, 'North', (15, 3))
Element 10: (3, (15, 3), ['', '', '', '%'], [(2, 1), (14, 5), (15, 9)], [False, False, False, True], 80, False, [False, False, False, False], 2330, 'West', (14, 3))
Element 11: (3, (14, 3), ['', '%', '', ''], [(3, 1), (13, 5), (14, 9)], [False, True, False, False], 78, False, [False, False, False, False], 2359, 'West', (13, 3))
Element 12: (3, (13, 3), ['.', '', '', ''], [(4, 1), (12, 5), (14, 8)], [False, False, False, False], 76, False, [True, False, False, False], 2388, 'West', (12, 3))
Element 13: (3, (12, 3), ['.', '%', '', ''], [(4, 2), (11, 5), (14, 7)], [False, True, False, False], 74, False, [True, False, False, False], 2427, 'West', (11, 3))
Element 14: (3, (11, 3), ['.', '%', '', ''], [(4, 3), (11, 6), (13, 7)], [False, True, False, False], 72, False, [True, False, False, False], 2456, 'West', (10, 3))
Element 15: (3, (10, 3), ['.', '.', '', ''], [(5, 3), (11, 7), (13, 8)], [False, False, False, False], 70, False, [True, True, False, False], 2495, 'South', (10, 2))
Element 16: (3, (10, 2), ['.', '.', '', '%'], [(6, 3), (11, 8), (13, 9)], [False, False, False, True], 68, False, [True, True, False, False], 3524, 'South', (10, 1))
Element 17: (3, (10, 1), ['.', '%', '', '.'], [(7, 3), (11, 9), (12, 9)], [False, True, False, False], 66, False, [True, False, False, True], 4553, 'East', (11, 1))
Element 18: (3, (11, 1), ['', '%', '%', ''], [(8, 3), (10, 9), (12, 8)], [False, True, True, False], 64, False, [False, False, False, False], 5582, 'West', (10, 1))
Element 19: #1#
