Element 1: (2, (10, 1), ['.', '%', '.', '.'], [(15, 6), (10, 3), (12, 4)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (11, 1))
Element 2: (2, (11, 1), ['', '%', '%', '.'], [(15, 7), (10, 4), (11, 4)], [False, True, True, False], 96, False, [False, False, False, True], 2038, 'East', (12, 1))
Element 3: (2, (12, 1), ['', '%', '%', '.'], [(15, 8), (10, 5), (11, 5)], [False, True, True, False], 94, False, [False, False, False, True], 2077, 'East', (13, 1))
Element 4: (2, (13, 1), ['', '%', '.', '.'], [(15, 9), (10, 6), (12, 5)], [False, True, False, False], 92, False, [False, False, True, True], 2116, 'East', (14, 1))
Element 5: (2, (14, 1), ['', '%', '%', '%'], [(14, 9), (11, 6), (13, 5)], [False, True, True, True], 90, False, [False, False, False, False], 2155, 'West', (13, 1))
Element 6: (2, (13, 1), ['', '%', '.', ''], [(14, 8), (12, 6), (14, 5)], [False, True, False, False], 88, False, [False, False, True, False], 2184, 'North', (13, 2))
Element 7: (2, (13, 2), ['%', '', '.', '%'], [(14, 7), (13, 6), (15, 5)], [True, False, False, True], 86, False, [False, False, True, False], 2223, 'North', (13, 3))
Element 8: (2, (13, 3), ['.', '', '.', '.'], [(13, 7), (14, 6), (15, 4)], [False, False, False, False], 84, False, [True, False, True, True], 2252, 'East', (14, 3))
Element 9: (2, (14, 3), ['', '%', '.', 'G'], [(13, 8), (15, 6), (15, 3)], [False, True, False, False], 82, False, [False, False, True, False], 2281, 'North', (14, 4))
Element 10: (2, (14, 4), ['.', '', '', ''], [(13, 9), (15, 7), (15, 2)], [False, False, False, False], 80, False, [True, False, False, False], 2310, 'West', (13, 4))
Element 11: (2, (13, 4), ['', '', '', ''], [(12, 9), (15, 8), (15, 3)], [False, False, False, False], 78, False, [False, False, False, False], 2329, 'North', (13, 5))
Element 12: (2, (13, 5), ['', '', '', ''], [(11, 9), (15, 9), (14, 3)], [False, False, False, False], 76, False, [False, False, False, False], 3328, 'East', (14, 5))
Element 13: (2, (14, 5), ['', 'G', '', ''], [(11, 8), (14, 9), (14, 4)], [False, False, False, False], 74, False, [False, False, False, False], 4327, 'East', (15, 5))
Element 14: (2, (15, 5), ['', '', '', '%'], [(10, 8), (14, 8), (13, 4)], [False, False, False, True], 72, False, [False, False, False, False], 5326, 'North', (15, 6))
Element 15: #1#
