Element 1: (1, (2, 1), ['.', '%', '%', '.'], [(10, 3), (3, 9), (15, 9)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (3, 1))
Element 2: (1, (3, 1), ['', '%', '%', '.'], [(10, 4), (4, 9), (15, 8)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (4, 1))
Element 3: (1, (4, 1), ['', '%', '.', '%'], [(11, 4), (5, 9), (15, 7)], [False, True, False, True], 94, False, [False, False, True, False], 2067, 'North', (4, 2))
Element 4: (1, (4, 2), ['%', '', '.', '%'], [(12, 4), (6, 9), (15, 6)], [True, False, False, True], 92, False, [False, False, True, False], 2106, 'North', (4, 3))
Element 5: (1, (4, 3), ['.', '', '.', '.'], [(13, 4), (7, 9), (15, 5)], [False, False, False, False], 90, False, [True, False, True, True], 2145, 'East', (5, 3))
Element 6: (1, (5, 3), ['', '%', '.', '.'], [(14, 4), (8, 9), (15, 4)], [False, True, False, False], 88, False, [False, False, True, True], 2184, 'East', (6, 3))
Element 7: (1, (6, 3), ['', '.', '.', '.'], [(14, 5), (9, 9), (15, 3)], [False, False, False, False], 86, False, [False, True, True, True], 2223, 'East', (7, 3))
Element 8: (1, (7, 3), ['', '.', '.', '.'], [(14, 6), (10, 9), (15, 2)], [False, False, False, False], 84, False, [False, True, True, True], 3252, 'East', (8, 3))
Element 9: (1, (8, 3), ['', '.', '.', '.'], [(14, 7), (11, 9), (15, 3)], [False, False, False, False], 82, False, [False, True, True, True], 4271, 'East', (9, 3))
Element 10: (1, (9, 3), ['', '.', '.', ''], [(14, 8), (11, 8), (14, 3)], [False, False, False, False], 80, False, [False, True, True, False], 5300, 'North', (9, 4))
Element 11: #1#
