Element 1: (1, (2, 1), ['.', '%', '%', '.'], [(5, 4), (11, 3), (17, 1)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (3, 1))
Element 2: (1, (3, 1), ['', '%', '%', '.'], [(6, 4), (11, 4), (18, 1)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (4, 1))
Element 3: (1, (4, 1), ['', '%', '.', '%'], [(7, 4), (10, 4), (17, 1)], [False, True, False, True], 94, False, [False, False, True, False], 2057, 'North', (4, 2))
Element 4: (1, (4, 2), ['%', '', '.', '%'], [(8, 4), (10, 5), (16, 1)], [True, False, False, True], 92, False, [False, False, True, False], 2096, 'North', (4, 3))
Element 5: (1, (4, 3), ['.', '', '', '.'], [(9, 4), (11, 5), (17, 1)], [False, False, False, False], 90, False, [True, False, False, True], 2125, 'East', (5, 3))
Element 6: (1, (5, 3), ['', '%', '', '.'], [(9, 5), (12, 5), (17, 1)], [False, True, False, False], 88, False, [False, False, False, True], 2154, 'East', (6, 3))
Element 7: (1, (6, 3), ['', '.', '', '.'], [(9, 6), (13, 5), (18, 1)], [False, False, False, False], 86, False, [False, True, False, True], 2183, 'East', (7, 3))
Element 8: (1, (7, 3), ['', '.', '', '.'], [(10, 6), (14, 5), (17, 1)], [False, False, False, False], 84, False, [False, True, False, True], 2212, 'East', (8, 3))
Element 9: (1, (8, 3), ['', '.', '', '.'], [(11, 6), (15, 5), (16, 1)], [False, False, False, False], 82, False, [False, True, False, True], 2241, 'East', (9, 3))
Element 10: (1, (9, 3), ['', '.', '', '.'], [(12, 6), (15, 6), (17, 1)], [False, False, False, False], 80, False, [False, True, False, True], 2270, 'East', (10, 3))
Element 11: (1, (10, 3), ['', '.', '', ''], [(13, 6), (15, 7), (17, 1)], [False, False, False, False], 78, False, [False, True, False, False], 2299, 'South', (10, 2))
Element 12: (1, (10, 2), ['.', '.', '', '%'], [(14, 6), (15, 8), (18, 1)], [False, False, False, True], 76, False, [True, True, False, False], 2328, 'South', (10, 1))
Element 13: (1, (10, 1), ['.', '%', '', '.'], [(14, 7), (15, 9), (17, 1)], [False, True, False, False], 74, False, [True, False, False, True], 2357, 'East', (11, 1))
Element 14: (1, (11, 1), ['', '%', '%', '.'], [(14, 8), (14, 9), (16, 1)], [False, True, True, False], 72, False, [False, False, False, True], 2386, 'East', (12, 1))
Element 15: (1, (12, 1), ['', '%', '%', '.'], [(13, 8), (13, 9), (17, 1)], [False, True, True, False], 70, False, [False, False, False, True], 2415, 'East', (13, 1))
Element 16: (1, (13, 1), ['', '%', '.', '.'], [(13, 7), (12, 9), (17, 1)], [False, True, False, False], 68, False, [False, False, True, True], 2444, 'East', (14, 1))
Element 17: (1, (14, 1), ['', '%', '%', '%'], [(12, 7), (11, 9), (18, 1)], [False, True, True, True], 66, False, [False, False, False, False], 3463, 'West', (13, 1))
Element 18: (1, (13, 1), ['', '%', '.', ''], [(12, 8), (11, 8), (17, 1)], [False, True, False, False], 64, False, [False, False, True, False], 4472, 'North', (13, 2))
Element 19: (1, (13, 2), ['%', '', '.', '%'], [(12, 9), (10, 8), (16, 1)], [True, False, False, True], 62, False, [False, False, True, False], 5481, 'North', (13, 3))
Element 20: #1#
