Element 1: (2, (4, 2), ['%', '.', '.', '%'], [(15, 6), (4, 6), (16, 1)], [True, False, False, True], 98, False, [False, True, True, False], 19, 'North', (4, 3))
Element 2: (2, (4, 3), ['.', '', '.', '.'], [(15, 7), (5, 6), (17, 1)], [False, False, False, False], 96, False, [True, False, True, True], 58, 'East', (5, 3))
Element 3: (2, (5, 3), ['', '%', '.', '.'], [(15, 8), (6, 6), (18, 1)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (6, 3))
Element 4: (2, (6, 3), ['', '.', '.', '.'], [(15, 9), (7, 6), (17, 1)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (7, 3))
Element 5: (2, (7, 3), ['', '.', '.', '.'], [(14, 9), (8, 6), (16, 1)], [False, False, False, False], 90, False, [False, True, True, True], 155, 'East', (8, 3))
Element 6: (2, (8, 3), ['', '.', '.', '.'], [(14, 8), (9, 6), (16, 1)], [False, False, False, False], 88, False, [False, True, True, True], 184, 'East', (9, 3))
Element 7: (2, (9, 3), ['', '.', '.', '.'], [(14, 7), (10, 6), (17, 1)], [False, False, False, False], 86, False, [False, True, True, True], 213, 'East', (10, 3))
Element 8: (2, (10, 3), ['', '.', 'F', '.'], [(13, 7), (11, 6), (18, 1)], [False, False, False, False], 84, False, [False, True, False, True], 242, 'North', (10, 4))
Element 9: (2, (10, 4), ['.', '', '.', 'F'], [(13, 8), (12, 6), (17, 1)], [False, False, False, False], 82, False, [True, False, True, False], 1261, 'East', (11, 4))
Element 10: (2, (11, 4), ['', '.', '.', '.'], [(13, 9), (13, 6), (16, 1)], [False, False, False, False], 80, False, [False, True, True, True], 2280, 'East', (12, 4))
Element 11: (2, (12, 4), ['', '.', '.', '.'], [(12, 9), (13, 5), (16, 1)], [False, False, False, False], 78, False, [False, True, True, True], 2309, 'East', (13, 4))
Element 12: (2, (13, 4), ['', '.', '', '.'], [(11, 9), (14, 5), (17, 1)], [False, False, False, False], 76, False, [False, True, False, True], 3328, 'East', (14, 4))
Element 13: (2, (14, 4), ['', '.', '', '.'], [(11, 8), (15, 5), (18, 1)], [False, False, False, False], 74, False, [False, True, False, True], 4347, 'East', (15, 4))
Element 14: (2, (15, 4), ['', '.', '', '%'], [(10, 8), (15, 6), (17, 1)], [False, False, False, True], 72, False, [False, True, False, False], 5356, 'South', (15, 3))
Element 15: #1#
