Element 1: (2, (15, 3), ['.', '.', '.', '%'], [(9, 9), (4, 6), (17, 1)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (15, 4))
Element 2: (2, (15, 4), ['.', '', '.', '%'], [(10, 9), (5, 6), (18, 1)], [False, False, False, True], 96, False, [True, False, True, False], 1048, 'North', (15, 5))
Element 3: (2, (15, 5), ['.', '', '.', '%'], [(11, 9), (6, 6), (17, 1)], [False, False, False, True], 94, False, [True, False, True, False], 2067, 'North', (15, 6))
Element 4: (2, (15, 6), ['.', '', '.', '%'], [(11, 8), (7, 6), (16, 1)], [False, False, False, True], 92, False, [True, False, True, False], 3096, 'North', (15, 7))
Element 5: (2, (15, 7), ['.', '', '.', '%'], [(10, 8), (8, 6), (17, 1)], [False, False, False, True], 90, False, [True, False, True, False], 4115, 'North', (15, 8))
Element 6: (2, (15, 8), ['.', '', '.', '%'], [(10, 7), (9, 6), (17, 1)], [False, False, False, True], 88, False, [True, False, True, False], 4144, 'North', (15, 9))
Element 7: (2, (15, 9), ['.', '', '%', '%'], [(11, 7), (10, 6), (18, 1)], [False, False, True, True], 86, False, [True, False, False, False], 4173, 'West', (14, 9))
Element 8: (2, (14, 9), ['.', '.', '%', ''], [(12, 7), (11, 6), (17, 1)], [False, False, True, False], 84, False, [True, True, False, False], 4202, 'South', (14, 8))
Element 9: (2, (14, 8), ['.', '.', '', ''], [(13, 7), (12, 6), (16, 1)], [False, False, False, False], 82, False, [True, True, False, False], 4231, 'South', (14, 7))
Element 10: (2, (14, 7), ['', '.', '', ''], [(13, 8), (13, 6), (17, 1)], [False, False, False, False], 80, False, [False, True, False, False], 4260, 'South', (14, 6))
Element 11: (2, (14, 6), ['', '.', '', ''], [(13, 9), (13, 5), (17, 1)], [False, False, False, False], 78, False, [False, True, False, False], 4289, 'South', (14, 5))
Element 12: (2, (14, 5), ['', '.', '', ''], [(12, 9), (13, 4), (18, 1)], [False, False, False, False], 76, False, [False, True, False, False], 4318, 'South', (14, 4))
Element 13: (2, (14, 4), ['', '.', '', ''], [(12, 8), (13, 3), (17, 1)], [False, False, False, False], 74, False, [False, True, False, False], 4347, 'South', (14, 3))
Element 14: (2, (14, 3), ['', '%', '', ''], [(12, 9), (13, 2), (16, 1)], [False, True, False, False], 72, False, [False, False, False, False], 4366, 'West', (13, 3))
Element 15: (2, (13, 3), ['.', '', '', ''], [(13, 9), (13, 1), (17, 1)], [False, False, False, False], 70, False, [True, False, False, False], 4375, 'West', (12, 3))
Element 16: (2, (12, 3), ['.', '%', '.', ''], [(14, 9), (14, 1), (17, 1)], [False, True, False, False], 68, False, [True, False, True, False], 4394, 'North', (12, 4))
Element 17: (2, (12, 4), ['F', '', '.', ''], [(15, 9), (13, 1), (18, 1)], [False, False, False, False], 66, False, [False, False, True, False], 4403, 'West', (11, 4))
Element 18: (2, (11, 4), ['F', '.', '.', ''], [(15, 8), (12, 1), (17, 1)], [False, False, False, False], 64, False, [False, True, True, False], 5412, 'West', (10, 4))
Element 19: #1#
