Element 1: (3, (15, 7), ['.', '.', '.', '%'], [(1, 5), (3, 1), (8, 8)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 8))
Element 2: (3, (15, 8), ['.', '', '.', '%'], [(1, 6), (4, 1), (9, 8)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 9))
Element 3: (3, (15, 9), ['.', '', '%', '%'], [(1, 7), (4, 2), (10, 8)], [False, False, True, True], 94, False, [True, False, False, False], 1097, 'West', (14, 9))
Element 4: (3, (14, 9), ['.', '.', '%', ''], [(1, 8), (4, 3), (11, 8)], [False, False, True, False], 92, False, [True, True, False, False], 2126, 'South', (14, 8))
Element 5: (3, (14, 8), ['.', '.', '', ''], [(1, 9), (5, 3), (11, 9)], [False, False, False, False], 90, False, [True, True, False, False], 3155, 'South', (14, 7))
Element 6: (3, (14, 7), ['.', '.', '', ''], [(1, 8), (6, 3), (10, 9)], [False, False, False, False], 88, False, [True, True, False, False], 4174, 'South', (14, 6))
Element 7: (3, (14, 6), ['.', '.', '', '.'], [(1, 7), (7, 3), (9, 9)], [False, False, False, False], 86, False, [True, True, False, True], 4203, 'East', (15, 6))
Element 8: (3, (15, 6), ['', '.', '', '%'], [(1, 6), (8, 3), (8, 9)], [False, False, False, True], 84, False, [False, True, False, False], 4232, 'South', (15, 5))
Element 9: (3, (15, 5), ['.', '.', '', '%'], [(1, 5), (9, 3), (7, 9)], [False, False, False, True], 82, False, [True, True, False, False], 4261, 'South', (15, 4))
Element 10: (3, (15, 4), ['.', '.', '', '%'], [(1, 4), (10, 3), (6, 9)], [False, False, False, True], 80, False, [True, True, False, False], 4290, 'South', (15, 3))
Element 11: (3, (15, 3), ['.', '.', '', '%'], [(1, 3), (10, 4), (6, 8)], [False, False, False, True], 78, False, [True, True, False, False], 5319, 'South', (15, 2))
Element 12: #1#
