Element 1: (1, (4, 2), ['%', '.', '.', '%'], [(11, 4), (4, 7), (12, 3)], [True, False, False, True], 98, False, [False, True, True, False], 999, 'North', (4, 3))
Element 2: (1, (4, 3), ['.', '', '.', '.'], [(10, 4), (5, 7), (13, 3)], [False, False, False, False], 96, False, [True, False, True, True], 2028, 'East', (5, 3))
Element 3: (1, (5, 3), ['', '%', '.', '.'], [(10, 5), (6, 7), (14, 3)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (6, 3))
Element 4: (1, (6, 3), ['', '.', '.', '.'], [(10, 6), (7, 7), (15, 3)], [False, False, False, False], 92, False, [False, True, True, True], 2106, 'East', (7, 3))
Element 5: (1, (7, 3), ['', '.', '.', '.'], [(11, 6), (8, 7), (15, 4)], [False, False, False, False], 90, False, [False, True, True, True], 2145, 'East', (8, 3))
Element 6: (1, (8, 3), ['', '.', '.', '.'], [(12, 6), (9, 7), (15, 5)], [False, False, False, False], 88, False, [False, True, True, True], 2184, 'East', (9, 3))
Element 7: (1, (9, 3), ['', '.', '.', '.'], [(13, 6), (10, 7), (15, 6)], [False, False, False, False], 86, False, [False, True, True, True], 2223, 'East', (10, 3))
Element 8: (1, (10, 3), ['', '.', '', '.'], [(14, 6), (10, 8), (15, 7)], [False, False, False, False], 84, False, [False, True, False, True], 3252, 'East', (11, 3))
Element 9: (1, (11, 3), ['', '%', '', ''], [(14, 7), (11, 8), (15, 8)], [False, True, False, False], 82, False, [False, False, False, False], 4281, 'East', (12, 3))
Element 10: (1, (12, 3), ['', '%', '.', ''], [(14, 8), (11, 9), (15, 9)], [False, True, False, False], 80, False, [False, False, True, False], 5300, 'North', (12, 4))
Element 11: #1#
