Element 1: (3, (13, 5), ['.', '.', '.', '.'], [(10, 5), (5, 4), (13, 3)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (14, 5))
Element 2: (3, (14, 5), ['', '.', '.', '.'], [(10, 4), (6, 4), (14, 3)], [False, False, False, False], 96, False, [False, True, True, True], 1058, 'East', (15, 5))
Element 3: (3, (15, 5), ['', '.', '.', '%'], [(11, 4), (7, 4), (15, 3)], [False, False, False, True], 94, False, [False, True, True, False], 2087, 'North', (15, 6))
Element 4: (3, (15, 6), ['.', '', '.', '%'], [(12, 4), (8, 4), (15, 4)], [False, False, False, True], 92, False, [True, False, True, False], 2126, 'North', (15, 7))
Element 5: (3, (15, 7), ['.', '', '.', '%'], [(13, 4), (9, 4), (14, 4)], [False, False, False, True], 90, False, [True, False, True, False], 2165, 'North', (15, 8))
Element 6: (3, (15, 8), ['.', '', '.', '%'], [(13, 5), (9, 3), (14, 5)], [False, False, False, True], 88, False, [True, False, True, False], 2184, 'North', (15, 9))
Element 7: (3, (15, 9), ['.', '', '%', '%'], [(13, 6), (10, 3), (14, 6)], [False, False, True, True], 86, False, [True, False, False, False], 2223, 'West', (14, 9))
Element 8: (3, (14, 9), ['.', '.', '%', ''], [(13, 7), (11, 3), (14, 7)], [False, False, True, False], 84, False, [True, True, False, False], 2262, 'South', (14, 8))
Element 9: (3, (14, 8), ['G', '', '', ''], [(13, 8), (12, 3), (15, 7)], [False, False, False, False], 82, False, [False, False, False, False], 2291, 'South', (14, 7))
Element 10: (3, (14, 7), ['', '', '', ''], [(13, 9), (13, 3), (15, 8)], [False, False, False, False], 80, False, [False, False, False, False], 2300, 'South', (14, 6))
Element 11: (3, (14, 6), ['', '', '', ''], [(12, 9), (14, 3), (15, 9)], [False, False, False, False], 78, False, [False, False, False, False], 2309, 'West', (13, 6))
Element 12: (3, (13, 6), ['.', '', '', ''], [(11, 9), (15, 3), (14, 9)], [False, False, False, False], 76, False, [True, False, False, False], 3308, 'West', (12, 6))
Element 13: (3, (12, 6), ['.', '.', '.', ''], [(11, 8), (15, 2), (14, 8)], [False, False, False, False], 74, False, [True, True, True, False], 4327, 'North', (12, 7))
Element 14: (3, (12, 7), ['.', '', '.', ''], [(10, 8), (15, 3), (13, 8)], [False, False, False, False], 72, False, [True, False, True, False], 5336, 'North', (12, 8))
Element 15: #1#
