Element 1: (1, (1, 5), ['%', '.', '.', '%'], [(12, 1), (3, 4), (13, 8)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 6))
Element 2: (1, (1, 6), ['%', '', '.', '%'], [(13, 1), (4, 4), (14, 8)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 7))
Element 3: (1, (1, 7), ['%', '', '.', '%'], [(14, 1), (5, 4), (15, 8)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (1, 8))
Element 4: (1, (1, 8), ['%', '', '.', '%'], [(13, 1), (6, 4), (15, 9)], [True, False, False, True], 92, False, [False, False, True, False], 116, 'North', (1, 9))
Element 5: (1, (1, 9), ['%', '', '%', '%'], [(13, 2), (7, 4), (14, 9)], [True, False, True, True], 90, False, [False, False, False, False], 155, 'South', (1, 8))
Element 6: (1, (1, 8), ['%', '', '', '%'], [(13, 3), (8, 4), (13, 9)], [True, False, False, True], 88, False, [False, False, False, False], 184, 'South', (1, 7))
Element 7: (1, (1, 7), ['%', '', '', '%'], [(14, 3), (9, 4), (12, 9)], [True, False, False, True], 86, False, [False, False, False, False], 213, 'South', (1, 6))
Element 8: (1, (1, 6), ['%', '', '', '%'], [(15, 3), (10, 4), (11, 9)], [True, False, False, True], 84, False, [False, False, False, False], 2222, 'South', (1, 5))
Element 9: (1, (1, 5), ['%', '.', '', '%'], [(15, 4), (11, 4), (11, 8)], [True, False, False, True], 82, False, [False, True, False, False], 4231, 'South', (1, 4))
Element 10: (1, (1, 4), ['%', '.', '', '%'], [(15, 5), (12, 4), (10, 8)], [True, False, False, True], 80, False, [False, True, False, False], 5260, 'South', (1, 3))
Element 11: #1#
