Element 1: (2, (5, 3), ['.', '%', '.', '.'], [(14, 1), (1, 9), (15, 6)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (6, 3))
Element 2: (2, (6, 3), ['', '.', '.', '.'], [(13, 1), (1, 8), (15, 7)], [False, False, False, False], 96, False, [False, True, True, True], 38, 'East', (7, 3))
Element 3: (2, (7, 3), ['', '.', '.', '.'], [(13, 2), (1, 7), (15, 8)], [False, False, False, False], 94, False, [False, True, True, True], 77, 'East', (8, 3))
Element 4: (2, (8, 3), ['', '.', '.', '.'], [(13, 3), (1, 6), (15, 9)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (9, 3))
Element 5: (2, (9, 3), ['', '.', '.', '.'], [(14, 3), (1, 5), (14, 9)], [False, False, False, False], 90, False, [False, True, True, True], 155, 'East', (10, 3))
Element 6: (2, (10, 3), ['', '.', 'F', '.'], [(15, 3), (1, 4), (14, 8)], [False, False, False, False], 88, False, [False, True, False, True], 194, 'North', (10, 4))
Element 7: (2, (10, 4), ['.', '', '.', 'F'], [(15, 4), (1, 3), (14, 7)], [False, False, False, False], 86, False, [True, False, True, False], 1223, 'East', (11, 4))
Element 8: (2, (11, 4), ['', '.', '.', '.'], [(15, 5), (1, 2), (14, 6)], [False, False, False, False], 84, False, [False, True, True, True], 2252, 'East', (12, 4))
Element 9: (2, (12, 4), ['', '.', '.', '.'], [(15, 6), (1, 1), (14, 5)], [False, False, False, False], 82, False, [False, True, True, True], 2281, 'East', (13, 4))
Element 10: (2, (13, 4), ['', '', '.', 'G'], [(15, 7), (2, 1), (14, 4)], [False, False, False, False], 80, False, [False, False, True, False], 2310, 'North', (13, 5))
Element 11: (2, (13, 5), ['.', '', '.', ''], [(15, 8), (3, 1), (15, 4)], [False, False, False, False], 78, False, [True, False, True, False], 2329, 'North', (13, 6))
Element 12: (2, (13, 6), ['.', '', '.', ''], [(15, 9), (4, 1), (15, 5)], [False, False, False, False], 76, False, [True, False, True, False], 2348, 'North', (13, 7))
Element 13: (2, (13, 7), ['.', '', '.', ''], [(14, 9), (4, 2), (15, 4)], [False, False, False, False], 74, False, [True, False, True, False], 2367, 'North', (13, 8))
Element 14: (2, (13, 8), ['.', '', 'G', ''], [(13, 9), (4, 3), (15, 3)], [False, False, False, False], 72, False, [True, False, False, False], 2396, 'West', (12, 8))
Element 15: (2, (12, 8), ['F', '.', 'G', ''], [(12, 9), (4, 4), (15, 2)], [False, False, False, False], 70, False, [False, True, False, False], 2435, 'West', (11, 8))
Element 16: (2, (11, 8), ['F', '.', 'G', ''], [(11, 9), (5, 4), (15, 3)], [False, False, False, False], 68, False, [False, True, False, False], 4444, 'West', (10, 8))
Element 17: #1#
