Element 1: (0, (1, 8), ['%', '.', '.', '%'], [(8, 5), (8, 6), (12, 1)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 9))
Element 2: (0, (1, 9), ['%', '', '%', '%'], [(9, 5), (9, 6), (13, 1)], [True, False, True, True], 96, False, [False, False, False, False], 39, 'South', (1, 8))
Element 3: (0, (1, 8), ['%', '.', '', '%'], [(10, 5), (10, 6), (14, 1)], [True, False, False, True], 94, False, [False, True, False, False], 68, 'South', (1, 7))
Element 4: (0, (1, 7), ['%', '.', '', '%'], [(10, 4), (11, 6), (13, 1)], [True, False, False, True], 92, False, [False, True, False, False], 1087, 'South', (1, 6))
Element 5: (0, (1, 6), ['%', '.', '', '%'], [(11, 4), (12, 6), (13, 2)], [True, False, False, True], 90, False, [False, True, False, False], 2116, 'South', (1, 5))
Element 6: (0, (1, 5), ['%', '.', '', '%'], [(12, 4), (13, 6), (13, 3)], [True, False, False, True], 88, False, [False, True, False, False], 2155, 'South', (1, 4))
Element 7: (0, (1, 4), ['%', '.', '', '%'], [(13, 4), (14, 6), (14, 3)], [True, False, False, True], 86, False, [False, True, False, False], 2194, 'South', (1, 3))
Element 8: (0, (1, 3), ['%', '.', '', '%'], [(14, 4), (15, 6), (15, 3)], [True, False, False, True], 84, False, [False, True, False, False], 2233, 'South', (1, 2))
Element 9: (0, (1, 2), ['%', '.', '', '%'], [(15, 4), (15, 7), (15, 2)], [True, False, False, True], 82, False, [False, True, False, False], 2272, 'South', (1, 1))
Element 10: (0, (1, 1), ['%', '%', '', '.'], [(15, 5), (15, 8), (15, 3)], [True, True, False, False], 80, False, [False, False, False, True], 2301, 'East', (2, 1))
Element 11: (0, (2, 1), ['', '%', '%', '.'], [(14, 5), (15, 9), (14, 3)], [False, True, True, False], 78, False, [False, False, False, True], 2330, 'East', (3, 1))
Element 12: (0, (3, 1), ['', '%', '%', '.'], [(13, 5), (14, 9), (13, 3)], [False, True, True, False], 76, False, [False, False, False, True], 2359, 'East', (4, 1))
Element 13: (0, (4, 1), ['', '%', '.', '%'], [(12, 5), (14, 8), (12, 3)], [False, True, False, True], 74, False, [False, False, True, False], 2398, 'North', (4, 2))
Element 14: (0, (4, 2), ['%', '', '.', '%'], [(11, 5), (14, 7), (11, 3)], [True, False, False, True], 72, False, [False, False, True, False], 2437, 'North', (4, 3))
Element 15: (0, (4, 3), ['.', '', '.', '.'], [(11, 6), (13, 7), (10, 3)], [False, False, False, False], 70, False, [True, False, True, True], 2466, 'East', (5, 3))
Element 16: (0, (5, 3), ['', '%', '.', '.'], [(11, 7), (13, 8), (10, 2)], [False, True, False, False], 68, False, [False, False, True, True], 2505, 'East', (6, 3))
Element 17: (0, (6, 3), ['', '.', '.', '.'], [(11, 8), (13, 9), (10, 1)], [False, False, False, False], 66, False, [False, True, True, True], 3534, 'East', (7, 3))
Element 18: (0, (7, 3), ['', '.', '.', '.'], [(11, 9), (12, 9), (11, 1)], [False, False, False, False], 64, False, [False, True, True, True], 4563, 'East', (8, 3))
Element 19: (0, (8, 3), ['', '.', '.', '.'], [(10, 9), (12, 8), (10, 1)], [False, False, False, False], 62, False, [False, True, True, True], 5582, 'East', (9, 3))
Element 20: #1#
