Element 1: (0, (3, 6), ['%', '.', '.', '.'], [(10, 7), (14, 9), (15, 9)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (4, 6))
Element 2: (0, (4, 6), ['', '.', '.', '.'], [(10, 8), (14, 8), (15, 8)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (5, 6))
Element 3: (0, (5, 6), ['', '.', '.', '.'], [(11, 8), (14, 7), (15, 7)], [False, False, False, False], 94, False, [False, True, True, True], 2058, 'East', (6, 6))
Element 4: (0, (6, 6), ['', '.', '.', '.'], [(11, 9), (14, 6), (15, 6)], [False, False, False, False], 92, False, [False, True, True, True], 3087, 'East', (7, 6))
Element 5: (0, (7, 6), ['', '.', '.', '.'], [(10, 9), (14, 5), (15, 5)], [False, False, False, False], 90, False, [False, True, True, True], 4116, 'East', (8, 6))
Element 6: (0, (8, 6), ['', '.', '.', '.'], [(9, 9), (14, 4), (15, 4)], [False, False, False, False], 88, False, [False, True, True, True], 4155, 'East', (9, 6))
Element 7: (0, (9, 6), ['', '.', '.', '.'], [(9, 8), (14, 3), (15, 3)], [False, False, False, False], 86, False, [False, True, True, True], 4194, 'East', (10, 6))
Element 8: (0, (10, 6), ['', '.', '', '.'], [(9, 7), (13, 3), (15, 2)], [False, False, False, False], 84, False, [False, True, False, True], 4233, 'East', (11, 6))
Element 9: (0, (11, 6), ['', '.', '.', '.'], [(8, 7), (13, 4), (15, 3)], [False, False, False, False], 82, False, [False, True, True, True], 4262, 'East', (12, 6))
Element 10: (0, (12, 6), ['', '.', '.', '.'], [(8, 8), (13, 5), (14, 3)], [False, False, False, False], 80, False, [False, True, True, True], 4291, 'East', (13, 6))
Element 11: (0, (13, 6), ['', '', '.', ''], [(8, 9), (12, 5), (14, 4)], [False, False, False, False], 78, False, [False, False, True, False], 4320, 'North', (13, 7))
Element 12: (0, (13, 7), ['.', '', '.', ''], [(7, 9), (12, 4), (14, 5)], [False, False, False, False], 76, False, [True, False, True, False], 4349, 'North', (13, 8))
Element 13: (0, (13, 8), ['.', '', '.', ''], [(7, 8), (11, 4), (14, 6)], [False, False, False, False], 74, False, [True, False, True, False], 5368, 'North', (13, 9))
Element 14: #1#
