Element 1: (0, (15, 6), ['.', '.', '.', '%'], [(1, 1), (5, 4), (7, 4)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (15, 7))
Element 2: (0, (15, 7), ['.', '', '.', '%'], [(2, 1), (6, 4), (8, 4)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (15, 8))
Element 3: (0, (15, 8), ['.', '', '.', '%'], [(3, 1), (6, 5), (9, 4)], [False, False, False, True], 94, False, [True, False, True, False], 78, 'North', (15, 9))
Element 4: (0, (15, 9), ['.', '', '%', '%'], [(4, 1), (7, 5), (10, 4)], [False, False, True, True], 92, False, [True, False, False, False], 1107, 'West', (14, 9))
Element 5: (0, (14, 9), ['.', '.', '%', ''], [(4, 2), (8, 5), (11, 4)], [False, False, True, False], 90, False, [True, True, False, False], 2136, 'South', (14, 8))
Element 6: (0, (14, 8), ['.', '.', '', ''], [(4, 3), (9, 5), (12, 4)], [False, False, False, False], 88, False, [True, True, False, False], 2175, 'South', (14, 7))
Element 7: (0, (14, 7), ['.', '.', '', ''], [(5, 3), (10, 5), (13, 4)], [False, False, False, False], 86, False, [True, True, False, False], 2214, 'South', (14, 6))
Element 8: (0, (14, 6), ['.', '.', '', ''], [(6, 3), (11, 5), (14, 4)], [False, False, False, False], 84, False, [True, True, False, False], 2253, 'South', (14, 5))
Element 9: (0, (14, 5), ['.', '', '', '.'], [(7, 3), (12, 5), (15, 4)], [False, False, False, False], 82, False, [True, False, False, True], 2292, 'East', (15, 5))
Element 10: (0, (15, 5), ['', '', '', '%'], [(8, 3), (13, 5), (15, 3)], [False, False, False, True], 80, False, [False, False, False, False], 2331, 'South', (15, 4))
Element 11: (0, (15, 4), ['', '', '', '%'], [(9, 3), (13, 6), (15, 2)], [False, False, False, True], 78, False, [False, False, False, False], 2360, 'South', (15, 3))
Element 12: (0, (15, 3), ['.', 'G', '', '%'], [(10, 3), (13, 7), (15, 2)], [False, False, False, True], 76, False, [True, False, False, False], 2379, 'West', (14, 3))
Element 13: (0, (14, 3), ['.', '%', '', 'G'], [(11, 3), (13, 8), (15, 3)], [False, True, False, False], 74, False, [True, False, False, False], 2408, 'West', (13, 3))
Element 14: (0, (13, 3), ['G', '.', '', ''], [(12, 3), (13, 9), (15, 3)], [False, False, False, False], 72, False, [False, True, False, False], 2437, 'South', (13, 2))
Element 15: (0, (13, 2), ['%', '.', 'G', '%'], [(13, 3), (12, 9), (15, 4)], [True, False, False, True], 70, False, [False, True, False, False], 2456, 'South', (13, 1))
Element 16: (0, (13, 1), ['.', '%', '', '.'], [(14, 3), (11, 9), (14, 4)], [False, True, False, False], 68, False, [True, False, False, True], 3465, 'East', (14, 1))
Element 17: (0, (14, 1), ['', '%', '%', '%'], [(15, 3), (11, 8), (14, 3)], [False, True, True, True], 66, False, [False, False, False, False], 4474, 'West', (13, 1))
Element 18: (0, (13, 1), ['.', '%', '', ''], [(15, 4), (10, 8), (13, 3)], [False, True, False, False], 64, False, [True, False, False, False], 5473, 'West', (12, 1))
Element 19: #1#
