Element 1: (1, (6, 1), ['%', '%', '.', '.'], [(11, 8), (9, 7), (14, 5)], [True, True, False, False], 98, False, [False, False, True, True], 999, 'East', (7, 1))
Element 2: (1, (7, 1), ['', '%', '.', '.'], [(11, 9), (10, 7), (15, 5)], [False, True, False, False], 96, False, [False, False, True, True], 2028, 'East', (8, 1))
Element 3: (1, (8, 1), ['', '%', '.', '.'], [(10, 9), (10, 8), (15, 6)], [False, True, False, False], 94, False, [False, False, True, True], 4047, 'East', (9, 1))
Element 4: (1, (9, 1), ['', '%', '.', '.'], [(9, 9), (9, 8), (15, 7)], [False, True, False, False], 92, False, [False, False, True, True], 4086, 'East', (10, 1))
Element 5: (1, (10, 1), ['', '%', '.', '.'], [(8, 9), (8, 8), (15, 8)], [False, True, False, False], 90, False, [False, False, True, True], 4125, 'East', (11, 1))
Element 6: (1, (11, 1), ['', '%', '%', '.'], [(7, 9), (8, 7), (15, 9)], [False, True, True, False], 88, False, [False, False, False, True], 4164, 'East', (12, 1))
Element 7: (1, (12, 1), ['', '%', '%', '.'], [(7, 8), (8, 6), (14, 9)], [False, True, True, False], 86, False, [False, False, False, True], 4203, 'East', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', '.'], [(7, 7), (9, 6), (14, 8)], [False, True, False, False], 84, False, [False, False, True, True], 4242, 'East', (14, 1))
Element 9: (1, (14, 1), ['', '%', '%', '%'], [(7, 6), (10, 6), (14, 7)], [False, True, True, True], 82, False, [False, False, False, False], 4281, 'West', (13, 1))
Element 10: (1, (13, 1), ['', '%', '.', ''], [(7, 5), (11, 6), (14, 6)], [False, True, False, False], 80, False, [False, False, True, False], 4310, 'North', (13, 2))
Element 11: (1, (13, 2), ['%', '', '.', '%'], [(8, 5), (12, 6), (13, 6)], [True, False, False, True], 78, False, [False, False, True, False], 4349, 'North', (13, 3))
Element 12: (1, (13, 3), ['.', '', '.', '.'], [(9, 5), (12, 7), (13, 7)], [False, False, False, False], 76, False, [True, False, True, True], 4388, 'East', (14, 3))
Element 13: (1, (14, 3), ['', '%', '.', '.'], [(10, 5), (12, 8), (13, 8)], [False, True, False, False], 74, False, [False, False, True, True], 4427, 'East', (15, 3))
Element 14: (1, (15, 3), ['', '.', '.', '%'], [(10, 4), (12, 9), (13, 9)], [False, False, False, True], 72, False, [False, True, True, False], 5456, 'North', (15, 4))
Element 15: #1#
