Element 1: (0, (13, 9), ['.', '.', '%', '.'], [(4, 1), (8, 3), (10, 3)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (14, 9))
Element 2: (0, (14, 9), ['', '.', '%', '.'], [(4, 2), (9, 3), (10, 4)], [False, False, True, False], 96, False, [False, True, False, True], 1029, 'East', (15, 9))
Element 3: (0, (15, 9), ['', '.', '%', '%'], [(4, 3), (9, 4), (11, 4)], [False, False, True, True], 94, False, [False, True, False, False], 2058, 'South', (15, 8))
Element 4: (0, (15, 8), ['.', '.', '', '%'], [(5, 3), (9, 5), (12, 4)], [False, False, False, True], 92, False, [True, True, False, False], 2097, 'South', (15, 7))
Element 5: (0, (15, 7), ['.', '.', '', '%'], [(6, 3), (10, 5), (13, 4)], [False, False, False, True], 90, False, [True, True, False, False], 2136, 'South', (15, 6))
Element 6: (0, (15, 6), ['.', '.', '', '%'], [(7, 3), (11, 5), (14, 4)], [False, False, False, True], 88, False, [True, True, False, False], 2175, 'South', (15, 5))
Element 7: (0, (15, 5), ['.', 'G', '', '%'], [(7, 4), (12, 5), (15, 4)], [False, False, False, True], 86, False, [True, False, False, False], 2214, 'West', (14, 5))
Element 8: (0, (14, 5), ['G', '', '.', ''], [(8, 4), (13, 5), (15, 3)], [False, False, False, False], 84, False, [False, False, True, False], 2253, 'North', (14, 6))
Element 9: (0, (14, 6), ['G', '', '.', ''], [(8, 5), (13, 6), (15, 2)], [False, False, False, False], 82, False, [False, False, True, False], 2292, 'North', (14, 7))
Element 10: (0, (14, 7), ['G', '', '.', ''], [(8, 6), (13, 7), (15, 3)], [False, False, False, False], 80, False, [False, False, True, False], 2321, 'North', (14, 8))
Element 11: (0, (14, 8), ['G', '', '', ''], [(9, 6), (13, 8), (14, 3)], [False, False, False, False], 78, False, [False, False, False, False], 2360, 'South', (14, 7))
Element 12: (0, (14, 7), ['', '', '', ''], [(10, 6), (12, 8), (13, 3)], [False, False, False, False], 76, False, [False, False, False, False], 2389, 'South', (14, 6))
Element 13: (0, (14, 6), ['', '', '', ''], [(11, 6), (11, 8), (13, 2)], [False, False, False, False], 74, False, [False, False, False, False], 3408, 'South', (14, 5))
Element 14: (0, (14, 5), ['', '', '', ''], [(12, 6), (11, 9), (13, 1)], [False, False, False, False], 72, False, [False, False, False, False], 4427, 'South', (14, 4))
Element 15: (0, (14, 4), ['', '', '', ''], [(12, 7), (10, 9), (14, 1)], [False, False, False, False], 70, False, [False, False, False, False], 5446, 'East', (15, 4))
Element 16: #1#
